"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,2,3,4,5,7,6,8,10,9,11,12,32,31,14,13,15,18,22,17,27,30,16,28,19,21,24,23,20,26,29,25
"2",1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,2,3,4,6,5,7,8,23,11,9,10,32,12,13,27,31,14,16,29,15,30,17,19,28,21,26,18,20,24,22,25
"3",1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,5,6,7,8,12,9,10,11,32,17,13,15,16,31,21,30,14,18,26,20,29,25,27,28,24,23,22,19
"5",0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2,1,3,4,6,5,8,10,7,20,32,9,11,30,16,13,19,17,31,15,29,12,24,14,18,27,25,28,21,22,23,26
"6",1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,2,1,3,4,6,5,7,8,12,11,31,10,9,14,13,32,26,28,15,17,30,16,19,18,29,27,21,22,25,20,24,23
"8",1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,3,5,4,10,6,8,9,7,32,25,13,16,11,30,12,26,15,31,18,14,29,17,24,23,27,21,22,19,28,20
"9",1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,2,3,5,4,6,15,10,8,32,9,11,7,16,12,14,28,22,27,13,18,17,31,30,29,21,23,19,25,20,24,26
"10",0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,2,4,3,5,6,7,8,17,28,9,32,31,11,10,29,14,12,30,15,13,20,24,16,22,23,25,26,27,21,19,18
