"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,3,4,5,2,6,7,8,32,9,10,30,31,25,12,29,18,28,17,27,23,11,19,26,14,16,13,15,22,24,21,20
"2",1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,2,3,4,5,7,6,11,8,10,9,12,13,31,19,30,14,16,17,32,28,21,15,18,29,25,27,23,26,20,22,24
"3",0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,3,4,5,6,10,7,11,9,8,32,15,12,30,16,28,13,31,17,14,29,25,20,21,24,27,26,22,18,19,23
"4",1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,2,3,4,5,7,6,9,8,12,32,10,18,11,29,25,13,31,15,14,19,17,30,16,28,20,27,23,24,22,26,21
"7",1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,3,2,6,4,8,5,7,10,9,13,11,14,32,12,31,27,16,15,26,30,25,17,23,28,22,21,24,18,29,20,19
"8",0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,3,5,4,6,9,7,12,8,11,32,10,29,20,21,15,14,13,16,19,17,26,31,18,30,28,27,23,25,24,22
"9",1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,5,3,4,6,7,8,9,11,10,13,14,31,32,30,27,12,17,15,29,19,16,26,28,20,21,25,22,18,23,24
"10",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,3,4,5,6,7,9,11,8,10,13,12,17,16,30,32,14,31,15,23,20,28,19,18,22,27,21,24,25,29,26
