"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,3,2,5,4,7,6,11,8,9,10,13,14,15,18,12,31,16,17,25,32,22,30,24,29,19,20,27,26,21,23,28
"2",1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,2,3,4,5,6,8,7,9,10,11,20,12,25,13,26,14,15,32,19,18,31,16,27,17,21,30,22,23,29,28,24
"3",0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,2,1,3,4,5,7,6,9,13,8,11,12,10,14,32,31,19,16,30,22,18,15,21,17,20,29,23,24,25,27,26,28
"4",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,3,2,4,5,7,6,31,8,11,10,9,14,28,13,16,12,32,22,18,20,30,29,15,17,21,26,25,27,23,24,19
"5",1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,3,2,4,5,6,7,8,32,10,13,9,31,25,27,22,11,14,12,30,16,19,29,20,17,15,21,18,23,24,28,26
"6",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,2,3,4,6,5,8,12,9,7,18,31,30,29,10,32,17,11,14,24,26,13,15,16,27,22,20,19,28,21,25,23
"7",1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,2,4,3,6,7,5,10,8,32,9,12,14,11,28,13,20,15,17,30,31,16,18,29,25,21,19,26,24,27,23,22
"8",1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,2,3,4,5,7,6,8,10,9,31,11,32,15,29,30,14,18,12,13,28,22,17,26,25,20,16,21,19,23,27,24
"10",1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,3,2,4,5,6,7,13,17,8,9,12,11,10,27,15,29,14,32,16,18,31,24,20,19,26,25,30,21,23,28,22
"11",1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2,1,3,4,6,8,5,7,16,9,32,11,10,18,31,15,12,13,14,19,17,30,20,21,28,23,27,22,29,24,25,26
"13",0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,2,4,3,7,6,5,20,8,11,10,9,19,26,13,12,14,15,16,18,32,30,17,29,22,31,27,21,23,25,28,24
"14",0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,2,3,4,5,6,8,7,9,10,14,32,11,15,29,12,13,28,31,16,17,25,30,27,26,18,20,19,21,22,23,24
"15",0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,2,3,5,4,6,8,7,9,11,10,12,16,13,15,32,31,14,29,30,17,20,22,18,19,27,21,24,25,23,28,26
"16",0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,2,4,6,5,9,8,10,7,11,12,32,31,13,29,27,28,21,30,14,18,26,25,16,24,19,20,23,15,22,17
"17",1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,4,3,6,5,7,9,10,8,14,11,13,12,16,31,32,29,30,15,18,20,22,28,25,17,23,26,19,27,24,21
"19",1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,2,3,4,7,6,5,8,10,9,19,32,18,11,20,17,12,14,13,16,15,25,28,27,31,22,30,21,29,23,26,24
"21",1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,3,4,5,6,7,8,9,26,14,10,11,12,13,32,15,25,31,30,28,18,16,20,21,19,17,22,24,23,29,27
"23",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,2,4,3,5,7,8,6,10,14,12,15,9,11,32,16,13,17,31,18,19,22,24,20,27,21,30,28,26,23,29,25
"24",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,2,4,3,5,7,6,8,9,10,12,13,14,11,16,15,32,24,27,22,17,21,20,30,31,19,18,26,28,25,23,29
"25",1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
