"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,2,3,5,4,6,7,32,31,8,9,26,12,10,25,27,13,28,17,11,19,29,18,14,30,15,16,21,24,23,20,22
"2",0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,2,3,6,4,5,8,10,7,9,11,14,12,30,32,13,23,29,27,31,22,15,17,26,16,28,25,24,19,20,18,21
"3",1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,3,4,5,6,8,9,7,30,12,32,11,31,28,29,10,13,18,27,14,16,25,21,15,24,22,17,19,26,23,20
"5",0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,1,4,5,6,7,8,30,12,9,22,11,31,10,13,25,32,14,24,29,15,16,17,23,19,21,20,18,28,26,27
"6",1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3,4,6,5,9,7,8,12,15,10,11,13,31,16,14,30,17,32,27,28,18,19,29,20,25,23,26,24,22,21
"8",0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,3,2,5,4,7,6,9,8,10,32,11,13,12,14,15,20,31,30,16,19,17,29,21,28,22,18,24,26,27,23,25
"9",0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,3,2,4,6,7,5,8,32,12,11,10,9,27,13,31,28,15,16,26,14,25,17,29,24,30,22,21,18,19,20,23
"10",0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,4,2,3,5,7,8,6,9,10,32,12,29,11,31,30,15,13,28,16,14,17,20,22,25,18,23,19,21,27,24,26
"11",0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,2,3,5,6,4,9,8,7,32,10,29,11,31,28,18,13,19,12,30,20,17,14,22,26,25,15,21,16,27,23,24
"12",0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,3,2,4,5,6,7,8,12,10,11,15,9,16,32,30,13,14,29,18,31,17,19,27,25,22,21,23,20,24,26,28
"13",0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,5,7,6,10,12,8,32,11,9,13,31,16,29,28,15,14,30,21,18,22,26,19,23,20,17,27,25,24
"14",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,2,1,3,4,6,11,7,8,5,9,32,10,12,31,13,30,26,29,23,14,27,24,21,15,19,25,16,28,17,20,18,22
"15",0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,4,3,6,5,7,8,10,11,9,16,12,13,14,15,19,32,18,17,26,22,20,21,27,23,30,24,28,31,25,29
"16",0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,2,5,3,6,4,7,8,9,11,12,10,30,31,20,13,29,32,19,14,15,23,18,16,17,25,26,21,22,27,28,24
"17",0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,5,7,10,8,13,9,32,11,15,12,19,17,29,16,31,14,18,27,21,30,22,26,20,25,24,28,23
"18",1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,3,2,4,6,7,5,8,9,10,11,25,27,30,21,32,12,13,29,31,15,16,24,28,26,14,19,22,18,20,23,17
"20",1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,2,3,5,4,6,32,7,8,9,12,10,29,11,15,13,30,31,14,28,27,20,16,17,21,18,25,24,23,19,26,22
"22",1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,2,3,4,5,6,7,9,8,10,12,17,11,13,32,19,15,14,31,23,20,18,16,26,25,27,29,22,28,21,30,24
"23",1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,3,4,5,32,6,7,11,9,8,31,10,20,12,15,23,13,19,14,30,25,24,29,16,28,27,22,17,26,18,21
"24",1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2,3,4,5,9,7,8,6,11,13,10,15,12,32,14,16,19,17,28,18,31,30,27,24,25,29,21,20,23,22,26
"25",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,2,3,4,6,5,7,8,15,9,10,32,30,28,25,31,14,16,12,13,11,29,17,27,21,23,24,19,22,18,20,26
"26",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,2,4,5,7,6,8,9,12,32,10,15,11,13,29,14,16,30,18,31,27,28,26,17,19,20,22,23,21,25,24
"29",1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,2,3,5,4,6,7,32,30,11,8,10,9,15,31,23,27,13,29,12,28,14,16,19,25,17,26,24,22,18,20,21
"30",1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,3,4,6,8,5,7,10,9,11,13,31,32,28,17,30,12,14,15,21,29,16,18,22,27,23,25,19,24,20,26
"32",0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,2,3,5,7,4,6,8,12,9,32,31,10,14,11,15,16,13,21,17,19,30,29,27,18,28,24,23,26,20,22,25
"33",1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,2,3,4,7,5,8,6,9,10,19,32,16,11,31,21,12,13,18,14,28,15,22,25,30,17,29,23,20,24,26,27
"34",1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,2,3,6,4,7,5,8,12,29,32,10,9,15,13,11,31,18,30,23,28,16,21,27,17,14,25,19,26,24,22,20
"36",0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,3,4,6,5,7,8,10,17,13,9,11,12,14,32,30,15,31,16,29,26,24,18,20,27,28,21,19,23,25,22
"37",1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,2,5,4,3,7,6,10,8,11,9,21,15,13,14,12,16,31,24,18,32,17,20,19,25,22,30,29,23,27,26,28
"38",0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,2,3,4,5,7,6,9,8,10,19,12,22,13,11,15,32,14,16,20,18,31,21,29,28,17,30,27,25,23,24,26
"39",1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,2,3,4,9,5,8,7,6,10,11,15,30,12,31,14,16,25,13,32,23,29,28,27,19,24,22,26,17,18,21,20
"41",1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,3,4,5,6,7,8,9,32,10,29,20,13,11,15,12,31,14,28,16,17,30,21,19,18,27,25,26,24,22,23
"42",1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,2,4,3,5,11,14,6,7,8,10,9,32,17,30,31,28,24,12,18,13,29,27,25,15,26,23,21,20,16,19,22
"44",0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,3,2,4,5,9,6,8,11,31,10,7,15,14,22,12,20,32,13,30,23,29,24,28,25,17,27,16,19,18,21,26
"45",1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,2,3,4,5,7,6,9,8,12,10,15,11,20,13,31,32,14,18,21,30,26,17,16,22,29,24,19,27,28,23,25
"46",0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,3,2,4,5,6,7,8,9,11,15,12,14,10,16,30,13,17,31,25,32,19,27,18,28,29,20,22,24,26,23,21
"47",1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2,4,3,5,6,9,7,10,8,12,13,11,31,15,17,32,14,19,18,29,16,26,30,28,27,21,20,23,25,22,24
"49",1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,2,4,3,5,11,10,9,7,13,6,15,32,8,14,12,17,27,16,18,31,29,21,26,19,22,23,24,20,25,30,28
"50",0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,2,3,5,7,6,4,9,10,8,14,32,11,12,23,24,31,19,20,27,15,13,17,16,30,29,28,21,18,26,22,25
