"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,2,3,4,5,6,7,31,8,11,32,19,9,17,10,12,14,16,13,15,18,21,20,29,26,23,30,25,27,28,24,22
"2",1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,3,4,5,6,8,7,10,15,9,12,14,11,23,13,17,16,18,22,32,31,21,20,25,29,19,24,30,27,28,26
"3",1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,3,4,5,6,9,8,7,11,10,20,12,15,13,32,17,30,14,22,16,28,31,29,27,24,25,23,19,21,18,26
"5",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,2,5,4,3,14,6,8,9,10,7,11,32,12,13,28,20,17,31,29,15,30,21,19,16,22,23,26,24,18,27,25
"6",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,3,2,4,6,8,5,7,9,11,31,10,12,13,15,17,14,32,16,24,29,20,18,30,28,26,27,21,25,19,23,22
"7",0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,2,1,3,4,5,7,9,8,6,32,10,18,17,31,11,12,14,22,13,16,15,21,30,28,20,29,25,27,24,19,23,26
"8",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,2,7,4,6,5,8,11,31,10,32,9,30,12,16,29,13,17,25,14,15,24,26,22,19,28,18,23,21,27,20
"10",0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,2,1,3,5,4,6,8,9,7,15,11,10,13,31,32,23,14,26,12,16,21,28,25,22,30,20,18,17,29,27,24,19
"11",0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,3,6,4,5,8,9,13,7,10,11,12,32,24,15,31,29,14,17,18,16,30,19,21,22,20,26,28,25,23,27
"12",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,2,3,4,5,7,8,6,11,12,10,9,13,14,18,19,20,16,17,29,15,32,31,21,30,22,28,23,24,26,27,25
"14",0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,2,4,5,6,8,7,31,32,9,10,11,13,15,12,16,23,24,14,21,28,17,30,25,29,18,22,20,27,19,26
"15",0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,4,3,5,6,7,9,15,12,13,8,10,14,32,16,18,11,17,27,31,30,19,28,21,24,20,29,23,25,26,22
"16",0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,2,3,4,6,5,7,9,8,12,11,14,32,10,19,13,26,31,29,15,28,30,24,16,17,27,25,21,18,20,23,22
"17",1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,4,3,5,7,6,8,9,12,32,10,30,28,11,15,16,14,13,25,31,19,18,22,29,17,23,27,24,21,26,20
"18",0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,2,3,4,5,6,10,7,9,14,8,11,32,31,20,12,13,15,26,30,22,25,17,28,16,18,19,27,23,21,29,24
"19",0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,3,5,4,6,8,7,10,29,9,14,13,11,12,22,16,17,30,18,32,31,15,21,26,19,28,27,25,20,23,24
"20",0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,3,5,4,6,7,8,22,12,11,20,9,10,13,32,23,29,14,28,26,19,15,25,30,31,17,16,21,18,27,24
"21",0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,2,5,3,4,8,6,7,31,11,9,12,16,10,28,32,30,27,13,29,18,26,21,14,17,15,25,19,24,23,20,22
"22",1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,3,4,7,6,5,9,11,8,10,20,13,32,14,12,19,30,21,24,25,15,31,23,17,29,16,18,27,22,26,28
"23",0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,3,4,5,7,14,6,10,8,9,15,12,13,11,32,16,20,30,25,29,23,26,31,22,27,19,17,18,21,24,28
"24",0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,2,3,4,5,6,7,9,27,8,10,12,16,11,31,13,32,21,15,14,17,19,29,23,26,28,22,18,30,24,20,25
