"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,1,3,4,5,6,32,24,7,8,10,9,19,23,29,12,30,15,11,13,21,31,27,28,26,14,18,25,16,17,20,22
"2",1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2,3,4,5,7,6,8,26,9,10,11,18,31,14,12,32,28,13,25,22,29,16,30,15,20,27,23,17,19,24,21
"6",0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,3,2,4,6,5,9,7,10,8,11,12,13,17,15,21,32,30,27,18,31,19,14,16,20,25,29,23,28,26,24,22
"7",0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,2,4,3,5,6,9,8,7,13,17,32,10,11,12,14,15,29,27,31,16,28,23,19,18,26,21,30,22,20,25,24
"8",1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,2,3,5,4,6,8,7,9,10,13,32,11,29,14,12,19,16,31,30,15,17,28,18,22,20,25,23,21,26,27,24
"10",0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,2,3,4,5,6,8,7,13,9,10,11,25,12,32,20,14,15,30,26,31,17,16,29,27,19,28,18,22,23,21,24
"11",1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,2,3,4,6,5,7,8,31,9,11,30,32,10,13,12,24,14,29,15,18,16,19,17,25,28,23,20,26,21,22,27
"13",0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,2,1,4,3,5,6,8,11,7,10,12,9,32,16,15,30,20,13,14,19,31,29,24,22,28,27,25,17,18,23,21,26
"14",0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,2,3,4,5,6,7,8,10,9,11,13,16,12,14,15,18,32,17,26,30,20,22,31,28,25,29,21,24,19,27,23
"15",1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,2,3,4,5,6,8,7,32,13,9,11,20,10,15,14,12,31,18,30,22,29,26,27,16,19,28,24,21,17,23,25
"17",1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,2,5,3,6,7,4,12,8,10,11,9,13,15,29,31,14,32,28,30,17,27,18,19,16,21,20,26,23,25,24,22
"19",1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,2,3,4,5,6,8,7,9,13,12,16,17,32,10,11,29,18,14,31,30,15,19,28,27,24,22,20,26,21,23,25
"20",1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,2,3,4,5,7,6,32,8,9,11,12,10,17,13,15,20,14,30,16,31,18,21,22,25,23,19,29,24,26,28,27
"21",0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2,4,3,7,5,6,31,32,8,9,28,10,17,14,12,11,30,15,13,29,27,26,20,19,22,23,18,25,16,21,24
"22",0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,2,1,3,4,5,6,7,8,13,30,9,15,31,32,29,14,28,11,12,10,26,19,16,27,18,17,20,25,21,23,24,22
"23",1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,2,1,4,3,6,5,8,9,7,11,10,13,30,12,32,22,28,18,31,29,14,21,16,24,27,20,19,15,23,17,25,26
"24",0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,3,2,5,4,9,6,32,7,10,8,13,11,12,28,30,15,31,25,29,21,17,24,18,20,14,16,27,26,19,23,22
"25",1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,13,11,14,15,12,17,32,18,28,16,22,30,23,29,26,31,27,21,20,19,25,24
"27",1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
