"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,3,2,5,4,6,8,7,9,10,14,12,32,11,13,29,15,17,19,18,30,31,21,16,27,25,28,22,24,20,26,23
"3",1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,2,3,4,9,5,6,21,8,7,12,32,10,11,19,18,13,31,14,30,29,15,16,23,17,25,24,22,26,28,20,27
"5",1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,2,1,3,4,5,7,8,11,9,6,14,13,15,18,12,10,32,19,31,30,17,16,26,25,29,21,28,27,20,22,23,24
"6",0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2,3,5,4,6,7,8,10,9,12,13,11,31,32,14,19,16,27,15,18,17,30,29,26,28,21,22,23,20,25,24
"7",0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,5,4,6,9,7,8,19,11,12,10,14,13,32,23,31,16,30,27,17,15,18,28,22,29,21,26,20,25,24
"8",1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,3,4,5,6,8,7,9,12,10,16,19,11,21,13,18,29,32,31,15,14,30,17,22,25,24,23,28,20,26,27
"9",0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,3,2,5,4,11,6,8,7,9,16,32,29,12,14,10,13,18,31,17,21,30,26,19,15,22,23,20,27,28,25,24
"10",0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,3,5,4,6,7,8,29,17,11,10,9,13,14,32,30,12,15,19,16,21,18,31,28,22,20,26,25,27,23,24
"11",1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,3,4,6,7,5,27,8,30,11,9,14,32,13,10,12,19,15,16,20,31,24,26,23,18,17,21,29,25,28,22
"12",1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,3,2,4,6,7,5,32,9,8,12,14,16,11,31,13,15,18,10,17,25,30,19,20,29,28,26,27,24,21,23,22
"13",0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,3,4,5,7,8,6,9,11,23,12,14,10,21,31,15,17,32,27,13,18,16,26,19,20,22,30,28,25,24,29
"14",1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,3,5,11,4,6,9,8,7,18,31,12,10,32,13,25,15,30,23,14,26,16,17,29,22,27,28,19,24,21,20
"15",0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,2,3,4,8,6,10,5,9,7,32,27,12,11,28,13,23,30,29,31,14,15,21,17,26,25,20,16,24,18,22,19
"16",0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,2,5,3,4,6,7,8,10,11,9,13,12,32,21,17,14,20,15,18,19,16,31,25,23,22,26,28,24,30,27,29
"17",1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,3,5,4,8,7,9,6,10,32,14,31,11,22,13,18,12,30,23,29,28,26,27,25,15,17,24,16,19,20,21
"18",1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3,6,5,4,32,7,27,30,8,11,10,9,28,31,22,29,24,12,25,21,26,18,23,19,14,15,13,20,17,16
"20",0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,3,5,4,6,8,7,12,10,17,32,9,11,13,31,30,14,23,29,27,15,26,28,25,24,16,22,21,18,19,20
"21",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,2,4,3,6,5,10,7,9,12,32,13,8,15,11,14,28,31,22,19,16,30,26,21,29,17,25,24,18,27,23,20
"22",0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,3,4,6,5,9,7,8,11,14,12,10,29,32,15,13,26,30,31,16,22,24,28,17,25,27,19,18,21,23,20
"23",0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,2,1,3,6,5,4,15,8,9,7,11,12,31,10,22,29,32,30,13,14,17,16,27,19,25,28,24,18,23,21,20,26
"24",0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,4,3,5,6,7,8,10,9,14,13,31,11,12,16,17,18,32,15,29,19,30,25,28,22,23,20,21,24,26,27
"25",1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,2,3,4,5,8,6,7,9,12,13,10,14,11,23,15,17,16,30,31,32,21,26,29,24,28,19,18,20,27,25,22
"27",0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2,3,4,5,9,10,7,6,8,11,12,30,21,13,15,16,14,29,18,32,19,17,20,23,31,28,22,24,25,26,27
"28",1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,3,5,4,6,8,9,7,10,13,11,12,32,17,29,23,15,16,14,18,30,31,26,24,20,25,27,28,22,21,19
"29",1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,3,6,4,5,7,9,8,10,11,14,13,32,31,18,12,25,19,16,15,30,26,17,23,29,28,20,21,22,24,27
"30",1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,3,4,5,8,6,7,9,11,10,14,28,12,15,32,31,13,29,16,18,27,17,30,19,24,21,22,23,26,25,20
"35",1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,2,3,4,5,7,6,8,15,9,12,13,10,11,31,14,16,32,20,18,17,19,23,30,29,28,21,24,27,25,26,22
"36",1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,3,4,6,5,11,7,15,8,10,13,30,31,9,32,12,14,28,29,24,20,16,27,17,19,18,23,22,21,26,25
