"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,3,5,4,7,6,8,9,10,11,16,12,15,13,28,18,31,14,25,30,17,24,27,23,32,29,21,26,20,19,22
"2",0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,2,3,5,4,9,8,25,6,7,11,13,15,10,12,30,23,32,31,29,27,26,21,14,28,24,22,18,16,17,19,20
"3",1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,3,4,6,5,8,7,9,31,14,11,18,13,10,32,17,12,22,28,15,29,30,19,23,27,25,20,16,21,24,26
"4",1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,2,3,5,4,7,6,9,10,16,8,12,14,15,32,13,11,17,30,31,18,22,19,20,29,21,27,28,23,25,26,24
"5",0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,2,3,4,5,8,6,9,7,10,12,29,11,14,32,20,13,15,16,31,18,27,17,19,28,30,21,23,25,22,26,24
"6",1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,2,1,3,4,5,6,10,8,7,27,9,11,12,14,31,32,13,15,16,17,22,23,30,29,20,28,21,25,18,19,24,26
"7",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,3,2,4,5,9,6,7,18,8,11,21,10,14,13,32,12,28,17,15,23,16,30,20,19,24,22,27,31,26,29,25
"8",1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,2,3,5,4,8,14,11,6,9,10,7,32,15,12,31,13,16,30,17,27,20,24,26,22,29,21,19,23,18,28,25
"10",0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,2,3,4,5,6,9,7,32,8,10,12,13,30,11,31,28,29,14,15,26,27,16,21,17,19,24,20,25,18,23,22
"11",1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,2,1,3,4,5,10,32,8,6,7,9,11,15,13,17,12,14,31,20,19,30,29,27,16,18,26,25,21,24,23,28,22
"12",0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,2,3,5,6,4,7,8,12,11,9,32,17,13,14,10,18,20,15,16,26,27,31,21,19,24,30,22,29,28,23,25
"13",1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,2,3,5,4,6,8,7,10,9,11,32,13,31,12,16,29,28,30,21,24,26,14,20,27,15,25,19,23,17,22,18
"15",0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,2,3,5,6,4,8,7,32,13,9,10,29,11,30,31,28,12,27,23,15,14,20,19,16,22,21,24,18,26,17,25
"16",0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,1,3,4,5,6,7,8,13,9,12,11,10,17,15,28,29,30,14,20,32,19,16,22,23,31,21,27,18,24,25,26
"17",1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
