"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,2,4,5,3,10,7,6,14,11,21,8,9,12,13,32,15,17,27,16,18,26,20,23,19,31,22,30,24,29,25,28
"2",0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,2,3,4,5,6,7,11,8,14,12,9,10,15,31,13,32,17,16,18,23,25,19,20,29,22,28,21,24,26,30,27
"3",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,6,5,4,8,10,7,9,11,14,31,32,22,28,30,25,12,27,24,29,26,15,13,16,20,17,18,21,23,19
"4",1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,2,3,4,9,6,5,7,28,8,10,17,14,16,32,12,11,26,13,19,31,15,30,27,29,18,21,20,23,25,24,22
"7",0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,4,5,6,7,9,8,10,11,32,14,28,12,26,15,13,24,31,18,25,30,29,16,27,20,17,21,19,22,23
"8",1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,2,3,4,5,7,6,10,9,8,14,11,13,17,15,12,31,16,32,27,21,19,20,22,18,25,29,23,30,24,26,28
"9",0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,2,3,4,5,6,9,10,7,32,8,15,25,11,29,31,13,22,30,14,24,12,26,28,27,16,21,17,20,18,19,23
"10",1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,2,4,3,5,6,7,12,10,32,8,21,15,9,11,13,31,17,14,30,29,16,28,26,18,24,27,22,25,23,19,20
"11",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2,3,4,7,5,6,32,10,8,13,9,12,15,14,16,11,19,17,27,31,18,30,20,23,26,21,29,24,22,25,28
"12",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,2,5,4,7,11,6,8,13,12,10,9,16,14,20,17,18,15,19,31,32,30,24,21,27,22,29,28,23,25,26
"13",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,2,4,3,6,5,7,9,8,13,10,11,12,16,21,14,32,15,30,28,17,18,31,23,24,29,25,20,22,19,27,26
"15",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,2,5,3,4,8,6,7,10,9,11,15,32,13,12,21,14,20,30,22,31,25,24,29,16,28,17,18,27,26,19,23
"16",0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,3,4,5,9,6,7,8,10,12,20,11,16,31,30,14,13,29,19,17,32,15,18,25,26,24,23,27,28,21,22
"17",1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,4,3,7,5,6,9,8,10,12,14,11,32,16,18,15,25,31,13,23,17,30,24,29,19,22,26,21,20,27,28
"18",1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,2,3,4,5,9,6,8,7,12,32,11,15,28,18,31,14,16,10,19,25,13,30,17,26,29,20,24,27,22,23,21
"19",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,2,3,5,6,4,7,9,11,8,17,10,12,31,32,14,13,27,15,30,18,29,28,21,24,16,25,23,19,20,22,26
"21",1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,3,4,5,6,10,9,7,32,8,12,11,14,30,13,29,17,15,31,18,24,26,19,16,27,25,28,21,20,22,23
"23",1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3,2,4,5,12,6,8,7,9,10,11,31,32,21,13,14,17,29,15,23,16,25,28,30,22,26,18,19,27,20,24
"24",1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,2,3,4,5,6,9,10,8,7,12,11,32,13,14,20,17,19,16,27,15,22,18,21,23,31,25,30,28,29,26,24
"25",0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,3,4,6,7,8,5,9,10,32,12,14,13,29,11,25,15,31,28,30,16,17,21,19,18,27,26,23,24,22,20
"26",0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,2,4,3,5,6,8,7,9,11,10,13,12,32,15,14,26,16,22,25,28,31,29,24,27,17,30,18,19,23,21,20
"27",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,5,4,9,7,6,10,8,15,31,14,12,32,23,13,11,28,30,29,22,25,17,27,24,16,21,18,26,19,20
"28",0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,2,3,4,5,6,7,8,12,11,10,9,32,29,30,14,13,15,18,31,19,16,28,17,26,27,23,22,21,25,20,24
"29",0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,3,4,6,8,5,7,9,10,11,13,15,12,30,14,23,26,31,16,29,32,17,22,21,28,18,27,20,25,19,24
"30",1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,3,2,4,8,5,9,6,7,13,11,10,12,20,15,31,26,14,17,23,16,18,25,30,22,19,28,32,29,21,24,27
"32",0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,2,3,4,5,9,6,12,7,14,8,11,10,31,16,17,32,15,13,28,20,22,26,25,19,29,30,21,24,27,18,23
"33",0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,2,3,4,5,6,8,9,7,10,21,11,17,12,20,13,16,14,18,15,27,22,24,19,32,25,26,23,28,30,31,29
