"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,2,5,3,4,6,7,9,10,8,29,32,12,13,11,31,14,15,30,26,22,27,16,24,18,17,28,25,20,23,19,21
"2",1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,2,4,3,5,6,7,32,9,8,11,12,29,15,13,10,14,16,18,31,28,22,30,17,19,21,25,27,26,24,20,23
"4",0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,3,2,7,4,5,6,8,9,10,12,11,13,32,14,15,18,16,31,26,17,29,20,30,19,25,28,24,22,23,21,27
"5",1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,2,3,4,5,6,15,7,8,29,14,9,11,12,28,10,32,13,16,26,31,30,21,27,23,25,22,24,20,17,18,19
"6",0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,3,2,6,4,5,7,8,10,9,32,15,17,30,31,11,12,13,14,16,28,18,24,29,20,19,21,27,22,23,26,25
"7",1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,2,1,3,5,6,4,7,8,10,29,12,9,31,11,32,30,13,14,20,15,28,17,18,22,16,24,26,27,21,19,23,25
"9",1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,3,2,5,4,6,8,7,9,32,11,10,17,30,12,31,15,16,13,28,14,18,20,19,23,29,27,26,24,21,25,22
"10",1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2,7,3,4,5,6,8,11,10,12,9,19,30,20,15,25,13,16,31,14,29,17,32,27,22,21,28,26,24,18,23
"11",1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,3,4,5,6,7,9,10,8,32,12,31,11,30,13,28,29,15,24,16,27,25,14,22,26,23,21,20,19,17,18
"12",1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,3,2,5,4,7,8,6,31,29,12,27,32,17,10,9,28,11,26,30,14,13,24,18,19,25,20,23,21,16,22,15
"15",0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,2,1,4,3,5,6,7,8,10,9,11,31,13,32,12,14,15,16,26,29,30,18,27,17,19,20,22,25,23,24,28,21
"16",0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,2,3,4,5,6,7,8,9,11,10,12,14,13,23,21,15,17,32,16,31,22,18,19,30,28,20,27,26,25,29,24
"17",0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,3,4,6,8,7,10,5,9,30,11,12,24,32,23,13,16,14,25,27,21,17,28,26,31,29,19,22,15,20,18
"18",0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,2,4,3,5,6,7,30,8,9,18,10,13,32,11,31,17,16,12,14,15,29,21,26,20,28,23,27,25,24,19,22
"19",0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,2,4,3,5,10,6,7,8,9,12,11,20,13,32,14,30,31,18,17,15,28,16,19,29,26,24,25,21,27,22,23
"20",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,2,3,4,6,5,8,7,12,9,13,10,11,16,14,32,30,17,31,20,15,23,19,26,22,29,18,21,27,25,28,24
"21",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,4,3,5,6,9,7,12,10,8,14,13,31,32,25,20,28,19,11,26,30,21,15,29,27,17,22,16,18,23,24
"22",0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,2,3,4,5,8,7,9,6,10,16,12,32,30,13,11,27,14,20,25,31,29,15,28,26,17,24,23,21,19,18,22
"23",0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,2,3,5,6,4,10,11,12,7,13,8,9,21,30,19,15,14,31,32,16,23,17,18,29,20,27,28,24,22,26,25
"24",0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,2,3,6,4,30,12,5,8,7,11,9,15,10,14,26,17,13,16,20,19,31,28,29,32,23,18,24,22,27,25,21
"25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,2,3,4,5,7,8,6,9,31,10,25,29,16,28,11,14,32,13,30,12,24,18,26,15,17,27,19,23,22,20,21
"26",0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,3,4,6,5,9,8,10,7,26,25,13,14,12,31,15,11,16,19,32,24,28,17,30,29,21,27,20,22,23,18
"27",0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,3,4,5,7,6,8,32,9,10,11,13,31,12,30,28,15,16,22,14,29,17,27,26,23,19,21,18,20,25,24
"28",1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,2,3,5,4,6,7,8,9,12,17,11,32,13,15,16,10,14,30,22,31,23,20,19,29,24,28,18,21,27,26,25
"29",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,2,4,3,10,6,14,32,5,7,8,11,9,17,30,29,31,12,23,27,15,13,28,18,16,20,21,19,26,25,24,22
"30",1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,2,3,4,6,5,10,9,7,8,32,30,28,11,13,31,12,29,15,16,14,17,27,18,21,20,23,25,19,24,26,22
"31",1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2,3,7,6,5,10,8,13,4,9,11,14,25,12,32,31,21,30,15,18,22,19,16,20,17,29,23,27,26,28,24
"35",0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,3,4,5,7,6,8,9,23,12,30,10,32,21,11,24,13,29,31,26,28,14,15,22,25,27,19,18,20,17,16
"36",1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,2,1,3,5,4,6,7,8,14,11,27,10,32,9,13,29,31,24,22,15,12,18,28,30,17,20,25,19,16,21,23,26
"37",1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,4,2,3,5,6,7,10,8,11,9,32,16,13,19,14,28,31,12,25,30,22,15,18,17,20,29,27,21,26,24,23
"39",1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,2,3,4,7,5,6,13,8,10,9,32,12,14,11,15,30,28,18,29,31,19,17,22,27,16,26,21,20,23,25,24
"40",1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2,3,4,6,5,7,9,12,31,8,10,11,30,32,16,14,15,17,19,21,13,18,27,20,28,29,25,22,24,23,26
"41",1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,2,3,4,5,7,8,6,10,12,9,22,14,13,11,30,29,28,32,23,31,16,15,26,21,20,27,19,17,24,18,25
"42",1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,2,3,6,4,7,5,8,32,11,10,15,9,12,14,13,17,16,26,23,24,18,19,27,22,31,20,28,30,21,25,29
"44",0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,3,4,6,5,11,8,7,10,9,30,32,12,13,31,28,15,14,17,29,20,16,27,18,19,25,22,21,24,26,23
"45",1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,2,3,4,5,7,6,12,13,8,9,10,11,17,29,14,31,32,27,28,30,20,18,23,25,15,16,21,19,22,24,26
"47",0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,2,3,4,6,7,5,18,11,8,32,9,14,31,12,25,13,10,15,20,29,30,16,17,28,26,19,23,24,21,22,27
"48",0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,2,3,4,5,6,9,7,10,8,11,18,13,32,12,16,14,23,17,15,31,22,30,20,28,19,25,27,26,29,21,24
"49",0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,3,5,7,10,6,8,13,9,16,32,12,19,11,15,31,18,30,14,29,28,27,25,17,23,24,21,20,22,26
"50",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
