"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,2,3,4,5,6,7,32,8,9,10,12,19,13,11,18,24,14,16,15,25,31,22,21,30,29,23,28,17,20,26,27
"2",1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2,4,3,5,6,7,11,8,10,9,32,16,14,23,12,30,31,29,24,13,27,22,28,18,15,17,25,26,21,20,19
"3",1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,2,3,5,4,6,10,7,11,8,16,9,13,12,31,32,15,14,22,17,25,18,23,20,21,28,29,19,30,24,27,26
"4",0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,2,3,6,4,5,7,9,8,11,13,10,31,12,15,14,16,17,32,30,28,26,18,19,29,23,22,20,21,27,25,24
"5",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3,2,4,6,5,7,8,10,9,13,11,31,15,32,30,12,29,16,14,19,22,23,18,17,20,27,28,26,24,21,25
"6",1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,2,4,3,5,6,9,7,8,10,14,11,32,13,27,30,15,12,29,16,20,24,31,17,25,22,28,26,18,21,19,23
"7",1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8,10,32,11,9,12,29,30,26,14,28,20,21,31,13,19,17,15,25,24,27,16,18,23,22
"8",0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,3,4,5,6,7,25,9,11,8,10,32,13,12,14,15,29,31,17,16,30,26,20,18,28,24,22,27,19,21,23
"9",1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
