"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,0,1,2
"3",0,1,1,2
"4",1,0,1,2
"5",0,1,1,2
"6",1,0,1,2
"7",0,1,1,2
"8",0,1,1,2
"9",0,0,1,2
"10",0,1,1,2
"11",1,0,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",0,1,1,2
"15",1,1,2,1
"16",0,0,1,2
"17",0,1,1,2
"18",1,1,2,1
"19",1,0,1,2
"20",0,1,1,2
"21",1,0,1,2
"22",1,0,1,2
"23",1,1,2,1
"24",1,0,1,2
"25",0,1,1,2
"26",1,0,1,2
"27",0,1,1,2
"28",0,1,1,2
"29",0,1,1,2
"30",0,0,1,2
"31",1,0,1,2
"32",0,0,2,1
"33",0,1,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",1,0,1,2
"37",1,1,2,1
"38",0,0,1,2
"39",0,1,1,2
"40",0,1,1,2
"41",1,0,1,2
"42",0,0,2,1
"43",0,0,1,2
"44",1,0,1,2
"45",1,1,2,1
"46",0,0,1,2
"47",1,0,1,2
"48",0,1,2,1
"49",0,1,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",1,0,1,2
"53",1,0,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,1,1,2
"57",0,0,1,2
"58",1,1,2,1
"59",0,1,1,2
"60",0,1,1,2
"61",1,1,2,1
"62",1,1,2,1
"63",1,0,1,2
"64",1,1,2,1
"65",0,0,1,2
"66",0,1,1,2
"67",0,1,1,2
"68",0,0,1,2
"69",0,1,1,2
"70",0,0,1,2
"71",0,0,1,2
"72",1,0,2,1
"73",1,0,2,1
"74",1,1,2,1
"75",0,0,1,2
"76",1,1,2,1
"77",1,0,1,2
"78",1,1,2,1
"79",1,1,2,1
"80",1,1,2,1
"81",0,1,2,1
"82",0,0,1,2
"83",1,0,1,2
"84",0,1,1,2
"85",0,0,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",0,0,1,2
"89",0,1,1,2
"90",0,0,1,2
"91",0,0,2,1
"92",0,1,1,2
"93",0,0,1,2
"94",1,1,2,1
"95",0,0,1,2
"96",1,1,2,1
"97",0,1,1,2
"98",1,0,1,2
"99",0,1,1,2
"100",1,0,1,2
