"","descriptor1","descriptor2","party1","party2"
"1",0,0,2,1
"2",1,0,1,2
"3",1,1,2,1
"4",0,1,1,2
"5",0,0,1,2
"6",0,1,1,2
"7",0,1,2,1
"8",1,0,2,1
"9",0,0,1,2
"10",1,0,1,2
"11",0,1,1,2
"12",1,0,1,2
"13",0,1,1,2
"14",0,0,2,1
"15",0,0,2,1
"16",0,0,1,2
"17",1,1,2,1
"18",0,0,1,2
"19",0,0,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",1,0,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",0,1,1,2
"26",1,0,1,2
"27",1,1,2,1
"28",0,0,1,2
"29",1,1,2,1
"30",1,1,2,1
"31",0,0,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",0,1,1,2
"37",0,1,1,2
"38",1,0,1,2
"39",0,0,1,2
"40",1,1,2,1
"41",0,1,1,2
"42",1,1,2,1
"43",0,0,1,2
"44",0,0,2,1
"45",0,1,1,2
"46",0,0,1,2
"47",1,0,1,2
"48",0,1,1,2
"49",0,0,1,2
"50",1,1,2,1
"51",0,0,1,2
"52",0,0,1,2
"53",1,1,2,1
"54",0,1,2,1
"55",1,1,2,1
"56",1,0,1,2
"57",0,1,1,2
"58",0,1,2,1
"59",0,0,1,2
"60",0,1,1,2
"61",0,1,1,2
"62",1,1,2,1
"63",0,0,1,2
"64",1,1,2,1
"65",1,1,2,1
"66",1,0,2,1
"67",0,1,1,2
"68",0,1,1,2
"69",1,0,1,2
"70",1,1,2,1
"71",1,0,1,2
"72",1,1,2,1
"73",1,0,1,2
"74",0,1,2,1
"75",1,1,2,1
"76",0,0,2,1
"77",1,0,1,2
"78",1,1,2,1
"79",0,0,1,2
"80",0,0,1,2
"81",1,0,1,2
"82",1,0,1,2
"83",1,0,1,2
"84",1,0,1,2
"85",1,1,2,1
"86",1,1,2,1
"87",1,1,2,1
"88",0,0,1,2
"89",0,1,1,2
"90",0,0,1,2
"91",0,1,1,2
"92",0,1,1,2
"93",1,1,2,1
"94",1,1,2,1
"95",0,1,1,2
"96",0,0,2,1
"97",0,1,1,2
"98",0,1,1,2
"99",0,0,1,2
"100",0,0,1,2
