"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",1,1,2,1
"3",1,1,2,1
"4",1,1,2,1
"5",0,1,1,2
"6",0,0,1,2
"7",0,1,1,2
"8",1,1,2,1
"9",0,0,1,2
"10",1,1,2,1
"11",1,0,1,2
"12",1,1,2,1
"13",1,1,2,1
"14",0,0,1,2
"15",0,1,1,2
"16",1,1,2,1
"17",0,1,1,2
"18",0,1,1,2
"19",1,1,2,1
"20",0,1,2,1
"21",0,0,1,2
"22",1,0,1,2
"23",0,0,1,2
"24",1,0,1,2
"25",0,0,1,2
"26",1,0,1,2
"27",1,0,1,2
"28",0,0,1,2
"29",1,1,2,1
"30",0,0,1,2
"31",0,1,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",0,1,1,2
"35",0,1,1,2
"36",1,0,1,2
"37",0,1,1,2
"38",0,1,1,2
"39",0,0,1,2
"40",1,1,2,1
"41",1,0,1,2
"42",0,0,2,1
"43",0,0,1,2
"44",1,0,1,2
"45",0,1,1,2
"46",1,1,2,1
"47",0,0,2,1
"48",0,0,1,2
"49",1,0,1,2
"50",1,0,2,1
"51",1,1,2,1
"52",1,0,1,2
"53",0,1,1,2
"54",1,0,1,2
"55",0,1,2,1
"56",1,1,2,1
"57",0,1,1,2
"58",0,1,1,2
"59",0,1,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",0,0,1,2
"63",1,0,2,1
"64",0,1,1,2
"65",1,1,2,1
"66",0,0,2,1
"67",0,1,1,2
"68",1,1,2,1
"69",0,1,2,1
"70",1,0,1,2
"71",1,0,1,2
"72",0,1,1,2
"73",0,1,1,2
"74",0,1,1,2
"75",1,0,1,2
"76",0,0,1,2
"77",0,1,1,2
"78",0,1,1,2
"79",1,0,1,2
"80",0,1,1,2
"81",0,0,1,2
"82",1,1,2,1
"83",1,1,2,1
"84",0,1,1,2
"85",1,0,2,1
"86",1,0,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",0,0,1,2
"90",1,1,2,1
"91",0,0,2,1
"92",1,0,1,2
"93",0,0,1,2
"94",0,0,2,1
"95",0,1,1,2
"96",0,1,1,2
"97",0,1,1,2
"98",1,0,2,1
"99",1,1,2,1
"100",0,1,1,2
