"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,1,1,2
"3",1,1,2,1
"4",1,0,1,2
"5",1,0,1,2
"6",1,0,1,2
"7",1,0,2,1
"8",0,0,1,2
"9",0,1,2,1
"10",0,0,1,2
"11",0,0,1,2
"12",0,1,2,1
"13",1,1,2,1
"14",0,1,1,2
"15",0,0,1,2
"16",0,1,1,2
"17",0,0,1,2
"18",1,1,2,1
"19",0,1,1,2
"20",0,0,2,1
"21",1,1,2,1
"22",0,0,1,2
"23",0,0,1,2
"24",1,0,1,2
"25",0,0,1,2
"26",0,0,2,1
"27",0,0,1,2
"28",1,1,2,1
"29",0,1,1,2
"30",0,1,1,2
"31",1,0,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",0,0,2,1
"35",1,0,1,2
"36",1,1,2,1
"37",0,0,2,1
"38",1,0,1,2
"39",0,1,1,2
"40",0,1,1,2
"41",0,1,1,2
"42",0,1,1,2
"43",1,0,1,2
"44",1,0,1,2
"45",0,1,1,2
"46",0,0,1,2
"47",1,1,2,1
"48",0,0,1,2
"49",0,1,1,2
"50",0,0,1,2
"51",1,0,1,2
"52",1,1,2,1
"53",1,0,1,2
"54",0,1,1,2
"55",0,1,1,2
"56",1,0,1,2
"57",0,1,1,2
"58",1,1,2,1
"59",0,0,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",0,0,1,2
"63",0,1,1,2
"64",0,0,1,2
"65",1,0,1,2
"66",0,1,1,2
"67",1,0,1,2
"68",1,0,1,2
"69",0,0,1,2
"70",0,1,1,2
"71",0,1,1,2
"72",1,1,2,1
"73",1,1,2,1
"74",1,0,1,2
"75",0,1,2,1
"76",0,0,2,1
"77",1,1,2,1
"78",1,1,2,1
"79",1,0,1,2
"80",0,0,1,2
"81",0,0,1,2
"82",0,1,1,2
"83",1,1,2,1
"84",1,0,1,2
"85",0,0,1,2
"86",0,0,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",1,1,2,1
"90",0,0,1,2
"91",1,1,2,1
"92",1,1,2,1
"93",1,1,2,1
"94",1,1,2,1
"95",1,0,1,2
"96",1,0,1,2
"97",0,0,1,2
"98",1,1,2,1
"99",1,0,1,2
"100",0,1,1,2
