"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,1,2,1
"3",0,0,1,2
"4",0,0,1,2
"5",0,1,1,2
"6",1,1,2,1
"7",1,1,2,1
"8",1,1,2,1
"9",0,0,1,2
"10",0,0,1,2
"11",0,1,1,2
"12",1,1,2,1
"13",0,0,2,1
"14",0,0,1,2
"15",1,0,1,2
"16",0,1,2,1
"17",1,0,1,2
"18",1,0,1,2
"19",0,0,1,2
"20",1,1,2,1
"21",1,1,2,1
"22",0,0,1,2
"23",1,0,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",0,1,1,2
"27",1,0,1,2
"28",0,1,1,2
"29",0,1,1,2
"30",0,0,1,2
"31",1,1,2,1
"32",1,1,2,1
"33",0,0,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",1,0,1,2
"37",0,1,1,2
"38",1,1,2,1
"39",0,1,1,2
"40",0,1,1,2
"41",1,0,1,2
"42",0,0,1,2
"43",1,1,2,1
"44",0,1,1,2
"45",0,1,2,1
"46",0,1,2,1
"47",0,1,1,2
"48",1,1,2,1
"49",0,1,1,2
"50",0,1,1,2
"51",1,1,2,1
"52",0,0,2,1
"53",1,0,1,2
"54",0,0,1,2
"55",1,1,2,1
"56",1,1,2,1
"57",1,1,2,1
"58",0,1,1,2
"59",0,0,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",1,1,2,1
"64",1,1,2,1
"65",1,1,2,1
"66",0,0,1,2
"67",0,0,1,2
"68",1,0,1,2
"69",1,1,2,1
"70",1,1,2,1
"71",0,1,1,2
"72",1,1,2,1
"73",1,0,1,2
"74",1,1,2,1
"75",0,1,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",1,0,1,2
"81",0,1,1,2
"82",0,1,1,2
"83",0,1,1,2
"84",0,0,1,2
"85",1,1,2,1
"86",0,1,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",1,1,2,1
"90",1,1,2,1
"91",1,0,1,2
"92",0,1,1,2
"93",0,0,1,2
"94",1,0,1,2
"95",0,1,1,2
"96",0,1,1,2
"97",1,1,2,1
"98",0,1,1,2
"99",0,1,1,2
"100",0,0,1,2
