"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,1,2,1
"3",0,0,1,2
"4",1,0,1,2
"5",1,0,1,2
"6",0,0,2,1
"7",0,0,1,2
"8",1,1,2,1
"9",0,0,1,2
"10",1,0,1,2
"11",0,1,1,2
"12",0,1,1,2
"13",1,1,2,1
"14",0,0,1,2
"15",1,1,2,1
"16",1,1,2,1
"17",1,1,2,1
"18",1,1,2,1
"19",0,1,1,2
"20",0,0,1,2
"21",1,1,2,1
"22",1,0,1,2
"23",0,1,1,2
"24",1,0,1,2
"25",0,0,1,2
"26",0,1,1,2
"27",0,0,1,2
"28",1,0,2,1
"29",0,0,1,2
"30",0,0,1,2
"31",0,0,1,2
"32",1,0,1,2
"33",1,1,2,1
"34",1,0,1,2
"35",0,0,1,2
"36",1,1,2,1
"37",0,0,1,2
"38",0,0,1,2
"39",0,1,1,2
"40",0,0,1,2
"41",0,0,1,2
"42",1,0,1,2
"43",0,0,1,2
"44",1,0,1,2
"45",1,0,2,1
"46",1,0,1,2
"47",0,1,1,2
"48",0,1,1,2
"49",0,0,1,2
"50",1,1,2,1
"51",0,1,2,1
"52",1,0,1,2
"53",0,1,1,2
"54",0,1,1,2
"55",1,1,2,1
"56",0,1,1,2
"57",0,0,1,2
"58",1,0,1,2
"59",0,1,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",1,0,1,2
"63",0,1,1,2
"64",0,1,1,2
"65",1,1,2,1
"66",0,1,1,2
"67",1,1,2,1
"68",1,0,1,2
"69",0,0,1,2
"70",0,1,1,2
"71",0,1,2,1
"72",0,0,1,2
"73",0,0,1,2
"74",0,1,1,2
"75",1,1,2,1
"76",0,0,1,2
"77",0,0,1,2
"78",1,1,2,1
"79",1,0,1,2
"80",0,0,1,2
"81",1,0,2,1
"82",0,1,1,2
"83",1,0,1,2
"84",1,1,2,1
"85",1,1,2,1
"86",0,1,1,2
"87",0,0,1,2
"88",1,1,2,1
"89",1,1,2,1
"90",1,0,2,1
"91",0,1,1,2
"92",1,1,2,1
"93",1,0,1,2
"94",1,0,1,2
"95",0,0,1,2
"96",1,0,1,2
"97",0,1,2,1
"98",0,1,2,1
"99",0,1,2,1
"100",1,1,2,1
