"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8,9,10,31,32,12,14,30,11,29,13,20,15,18,17,24,16,26,28,25,21,19,23,22,27
"2",1,0,1,1,1,0,1,1,1,3,2,4,6,5,7,11,8,9,14,10,12,13,19,15,17,31,32,23,20,16,21,27,18,29,22,24,26,30,28,25
"3",1,1,0,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,0,0,0,0,0,1,1,2,3,5,4,6,9,7,8,10,14,12,32,11,29,13,15,18,16,20,23,19,21,17,24,31,30,26,25,28,22,27
"6",1,0,0,1,1,0,1,1,1,2,3,5,4,6,9,8,7,11,10,13,12,32,15,18,30,14,28,31,19,17,29,16,27,20,23,26,22,24,25,21
"7",1,1,0,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,1,1,1,0,0,1,1,2,3,5,4,7,6,8,9,31,10,30,23,12,17,26,32,29,27,11,20,14,13,22,19,15,28,25,16,24,18,21
"9",0,0,0,1,0,1,0,1,1,2,3,4,5,7,6,8,9,10,31,20,32,11,29,22,16,23,27,12,15,28,13,30,24,17,14,19,21,18,26,25
"10",1,1,1,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,9,8,12,10,15,11,13,17,20,14,19,24,16,21,32,18,30,27,29,22,23,31,28,26,25
"13",0,1,1,0,1,1,1,1,1,2,3,4,5,6,8,7,11,9,13,10,31,14,32,12,17,15,19,16,18,24,21,30,29,28,22,20,23,27,25,26
"14",0,0,1,1,1,0,1,0,1,2,3,5,6,4,14,7,9,31,8,11,32,12,10,18,26,25,13,27,20,30,29,17,15,19,28,21,16,24,22,23
"15",1,0,0,1,1,0,1,0,1,2,3,4,7,5,6,8,12,16,32,14,29,9,30,10,31,21,15,17,13,11,19,28,18,25,27,26,20,24,22,23
"16",1,0,1,0,0,1,0,1,1,2,3,4,6,5,13,7,8,10,19,9,31,12,11,16,14,32,18,30,26,15,28,27,20,29,25,23,17,21,24,22
"17",1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,1,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,1,1,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,1,1,1,1,0,0,1,2,3,4,5,6,7,11,8,12,9,28,10,32,13,14,15,29,30,27,31,26,20,16,17,21,19,24,18,22,25,23
"21",0,1,0,0,0,0,0,1,1,3,4,2,6,5,7,8,16,31,9,12,10,11,13,14,30,32,29,18,25,15,27,17,23,28,26,19,22,20,21,24
"22",1,1,1,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,0,0,0,1,1,0,0,1,3,2,4,5,6,7,9,8,31,30,10,11,14,12,13,32,22,15,16,18,21,29,28,17,20,23,24,19,25,26,27
"24",0,0,0,0,0,1,1,1,1,2,3,5,4,6,8,7,10,9,20,11,32,13,12,17,16,14,29,18,31,28,15,30,22,19,26,23,21,27,24,25
"25",1,1,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,0,1,1,0,1,1,1,2,3,4,6,5,9,8,12,7,10,11,32,15,13,14,30,16,31,28,17,20,24,27,18,29,21,23,19,25,26,22
"28",1,0,1,0,0,0,1,0,1,3,2,5,4,6,7,16,9,8,10,11,12,31,15,32,18,13,21,14,19,22,17,20,30,29,23,25,28,24,27,26
"29",0,0,0,0,1,1,1,1,1,2,3,4,6,5,9,8,7,32,31,10,11,13,29,30,15,12,16,18,14,28,21,27,24,19,20,17,26,22,25,23
"30",1,0,1,1,0,1,0,0,1,2,4,6,3,5,7,9,8,10,11,12,30,15,20,14,16,13,28,32,31,21,18,27,29,17,19,22,24,25,23,26
"31",0,0,0,0,0,1,1,0,1,2,3,4,6,5,7,8,25,12,32,9,11,10,31,16,14,30,13,27,15,24,28,29,23,22,20,21,26,17,19,18
"32",0,1,1,1,0,1,0,1,1,2,3,5,4,6,8,7,10,9,31,11,29,12,32,30,15,13,14,28,16,27,19,26,24,23,22,25,18,17,21,20
"33",0,1,0,1,0,0,0,1,1,2,3,4,5,7,8,10,6,9,25,11,14,12,19,15,16,17,32,13,27,18,21,28,30,24,23,26,20,31,29,22
"34",0,0,0,0,0,1,0,0,1,2,3,4,7,6,5,9,8,13,10,14,17,11,31,28,12,32,16,27,30,26,15,18,29,19,20,24,22,23,25,21
"35",0,1,0,0,1,1,0,0,1,2,3,4,6,5,8,7,10,13,12,9,14,32,30,11,31,24,29,27,15,17,16,28,22,18,20,19,21,26,25,23
"36",1,0,0,1,1,1,1,0,1,2,3,4,6,5,17,7,9,8,10,11,12,13,16,14,15,30,32,31,18,28,27,25,29,24,19,21,20,22,26,23
"37",1,0,0,0,0,0,0,1,1,2,3,5,4,6,7,9,8,19,10,11,30,14,13,17,12,24,32,15,16,23,18,31,20,29,28,25,21,26,22,27
"38",1,0,1,1,0,0,0,1,1,3,2,4,6,5,7,9,8,10,11,12,32,13,29,15,14,30,16,18,31,17,28,27,21,26,24,20,19,22,25,23
"39",1,1,1,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,1,0,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,1,1,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",1,0,1,1,0,0,1,0,1,2,4,3,5,6,8,7,10,9,12,15,11,13,16,19,32,30,31,14,28,29,22,26,17,23,27,25,18,20,21,24
"43",1,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,1,0,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",0,0,0,1,0,1,1,1,1,2,3,4,5,10,7,6,8,11,32,13,14,9,31,23,16,12,30,15,17,29,19,18,28,24,21,26,20,22,27,25
"46",0,0,1,1,1,0,0,0,1,2,3,5,6,4,8,9,7,31,32,13,11,17,10,30,14,12,15,29,16,18,28,19,22,21,27,23,24,26,20,25
"47",1,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
