"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,0,0,0,1,1,2,1,4,3,5,7,6,31,8,9,13,26,10,12,11,16,32,14,30,15,28,18,17,29,24,19,25,23,20,27,22,21
"2",0,1,0,0,0,1,1,0,1,3,2,5,6,7,4,8,12,9,10,11,13,31,16,15,32,17,20,14,27,24,30,29,19,18,28,21,23,26,25,22
"3",0,1,0,0,1,1,0,0,1,2,4,3,6,5,7,8,9,10,23,11,12,32,31,13,30,14,29,20,27,22,28,15,25,18,21,19,16,26,17,24
"4",1,0,0,0,0,1,0,1,1,2,3,5,4,8,9,6,12,7,11,10,13,16,15,14,32,24,17,19,20,18,25,22,26,31,21,30,23,27,28,29
"5",1,0,0,0,1,0,1,0,1,2,3,4,5,6,7,8,10,14,9,12,13,11,31,16,15,32,17,20,19,25,27,30,26,28,18,24,29,22,23,21
"6",1,0,0,0,0,0,0,1,1,2,3,4,5,8,6,9,10,7,11,31,14,29,30,12,32,28,15,17,13,16,19,26,23,27,18,20,24,21,25,22
"7",1,1,0,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,1,1,1,0,1,0,1,2,4,3,5,9,7,32,6,8,16,11,14,17,10,28,12,31,29,30,13,15,22,26,19,27,23,24,20,25,18,21
"9",1,0,1,1,0,0,1,1,2,1,3,4,5,6,8,7,10,12,13,11,9,17,30,15,14,31,28,32,29,24,20,16,25,27,18,26,22,23,19,21
"10",0,1,0,1,1,1,1,1,2,1,4,3,5,7,9,15,6,11,14,8,12,10,13,32,16,31,30,24,17,18,29,20,22,25,28,19,26,21,23,27
"11",0,0,0,0,0,1,0,1,1,4,2,3,5,6,12,14,9,7,8,13,11,10,26,32,18,15,16,20,31,27,17,30,25,23,19,22,29,28,24,21
"12",1,1,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,1,0,1,0,0,1,1,1,3,2,5,4,7,6,16,8,9,32,10,11,14,13,15,31,30,19,12,29,23,17,25,18,26,20,21,27,22,24,28
"14",1,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,1,0,1,1,0,0,3,1,2,4,5,6,7,30,10,14,8,11,9,12,13,29,32,28,15,25,31,24,16,17,27,18,23,22,26,19,20,21
"16",0,1,1,0,1,1,1,1,1,2,3,5,4,31,7,8,6,32,29,11,23,9,13,10,30,27,12,18,17,16,20,14,19,15,24,28,26,25,22,21
"17",1,0,1,1,0,1,0,1,2,1,3,4,6,5,8,7,9,11,12,10,15,13,14,17,19,16,32,20,31,25,22,18,28,27,23,30,21,29,26,24
"18",1,1,1,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,0,0,0,0,1,1,1,2,5,3,6,4,7,9,8,10,14,11,32,31,12,29,19,13,18,17,27,30,15,22,16,28,20,21,26,25,23,24
"20",1,0,1,0,0,1,0,0,1,2,3,4,5,7,8,6,32,11,10,9,31,29,13,14,17,28,18,30,15,12,16,25,19,22,27,20,24,23,26,21
"21",1,1,1,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,1,1,1,0,0,0,1,2,3,7,4,5,6,8,14,12,10,15,9,29,11,32,13,16,30,17,31,18,24,28,23,19,25,21,27,26,20,22
"23",0,0,0,0,0,1,1,1,1,3,2,5,4,7,6,10,8,9,11,32,13,30,12,14,31,15,16,17,18,19,23,20,29,21,22,25,24,26,28,27
"24",0,0,0,0,1,1,1,1,3,1,2,4,6,5,12,7,9,10,8,31,25,11,30,32,13,27,29,14,17,19,28,15,21,26,16,20,24,23,18,22
"25",1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,1,1,1,1,0,0,0,1,2,6,3,5,7,4,8,13,19,9,10,11,16,15,12,32,30,14,24,18,22,23,17,20,25,21,31,26,27,29,28
"27",1,0,0,0,0,1,1,0,1,2,3,5,6,9,4,7,10,12,11,13,8,32,15,16,31,14,30,24,17,29,20,26,19,27,23,25,18,28,21,22
"28",1,0,0,0,1,0,0,1,1,2,3,4,5,6,7,9,32,8,10,14,11,16,15,31,13,24,12,27,18,30,25,20,17,26,19,23,29,28,22,21
"29",1,0,1,0,0,1,1,1,3,1,2,4,5,6,15,7,8,10,11,9,14,16,30,26,12,32,13,31,29,19,21,17,25,18,23,22,28,27,20,24
"30",0,1,0,0,1,0,1,1,1,2,3,4,5,8,6,7,11,9,10,14,12,13,30,32,28,15,16,18,29,17,31,27,25,20,26,23,19,24,21,22
"31",1,0,0,0,1,0,1,0,1,2,3,4,5,8,6,7,9,31,12,14,10,30,16,11,13,20,21,15,32,17,19,27,18,25,22,29,24,23,28,26
"32",1,1,0,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",0,0,0,1,1,0,1,0,1,2,3,4,6,5,7,8,9,32,13,11,10,12,14,17,30,31,16,26,15,21,28,29,20,27,22,24,23,18,19,25
"34",0,1,0,1,0,1,1,1,1,2,3,4,6,7,9,5,8,32,10,11,31,13,14,12,27,30,23,15,29,28,22,16,25,24,21,20,26,19,17,18
"35",1,1,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,1,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",1,1,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,0,0,1,1,0,0,1,2,3,4,5,6,7,9,13,8,11,12,15,14,10,32,18,16,30,21,26,31,19,17,25,29,28,20,22,23,24,27
"39",0,1,1,1,0,0,1,0,1,2,4,3,7,5,6,8,9,12,10,14,15,18,32,16,13,11,28,17,29,31,27,30,19,23,20,22,26,25,21,24
"40",1,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8,9,10,11,32,27,12,24,13,28,31,15,14,17,30,21,18,29,16,23,19,20,25,22,26
"42",0,1,1,0,1,1,0,1,1,2,4,3,5,6,7,15,10,8,9,12,11,30,13,21,27,14,17,18,31,32,26,29,19,16,23,22,28,20,24,25
"43",1,1,0,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,0,0,1,0,1,0,1,3,2,4,6,5,7,10,8,9,32,11,15,31,13,14,12,17,19,16,30,20,22,21,18,26,27,23,29,25,24,28
"45",1,0,0,0,0,0,0,1,1,2,4,9,5,3,10,6,7,11,8,12,30,29,32,16,14,31,28,13,15,18,23,25,27,19,20,17,21,26,24,22
"46",1,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",0,0,1,1,1,1,0,0,1,2,3,5,4,6,7,8,16,12,11,14,10,31,9,27,24,32,13,18,28,30,26,23,15,22,29,20,19,21,25,17
