"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,1,1,1,1,1,2,3,5,4,6,7,8,9,11,10,32,15,12,14,31,17,13,24,18,27,23,21,16,29,30,20,19,25,22,28,26
"2",1,0,0,0,1,1,0,0,1,2,3,4,5,9,6,8,7,31,11,12,13,10,27,32,24,17,14,16,18,15,19,29,30,20,22,23,25,21,28,26
"3",1,0,0,0,0,0,1,1,1,2,3,4,5,8,6,9,7,10,21,13,11,14,12,29,31,16,17,15,19,23,30,32,26,28,20,27,22,25,24,18
"4",0,0,0,0,1,1,0,0,1,2,3,4,5,8,7,6,9,12,11,10,13,27,14,20,15,31,32,16,30,29,17,24,18,19,28,22,26,25,23,21
"5",0,1,1,1,1,0,0,1,1,2,3,4,5,6,9,7,10,8,11,30,13,12,14,15,17,16,18,22,31,19,21,29,32,24,28,25,27,20,26,23
"6",1,1,1,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,0,1,0,0,0,1,1,2,3,5,4,9,6,30,7,32,10,23,8,12,25,11,15,31,18,29,27,28,26,13,24,14,16,21,17,22,19,20
"8",1,1,0,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,0,1,0,0,1,1,2,3,4,5,6,7,9,8,32,13,11,10,12,31,14,15,24,18,16,17,23,30,19,29,25,20,21,22,28,27,26
"11",1,1,1,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,1,1,1,1,0,1,1,2,1,3,4,5,6,8,7,9,12,10,14,11,15,31,13,30,32,19,18,17,16,22,29,20,23,21,26,27,28,25,24
"13",1,0,1,0,1,1,1,0,1,2,3,5,4,7,8,6,9,11,10,13,12,23,15,18,17,32,26,14,16,24,31,29,20,21,30,22,27,28,25,19
"14",1,0,0,1,1,0,1,1,1,2,3,4,5,7,6,8,10,9,15,12,11,29,13,14,19,31,32,17,18,26,23,25,28,30,16,27,24,21,22,20
"15",0,0,0,0,0,1,1,0,1,2,3,4,6,5,7,8,10,11,9,20,31,32,30,19,26,18,12,13,29,14,16,28,22,15,24,17,23,27,21,25
"16",1,0,0,1,0,0,1,0,1,2,3,4,5,9,6,7,13,8,10,31,32,28,12,14,15,11,26,29,25,30,21,16,20,24,27,18,22,19,17,23
"17",0,0,1,1,0,0,0,0,1,3,2,5,4,6,7,9,8,14,20,10,12,13,15,11,31,16,18,32,23,17,28,21,24,26,19,30,29,27,22,25
"18",0,0,1,1,1,1,1,0,1,2,3,4,5,7,6,8,9,32,10,11,12,13,16,14,24,17,18,26,15,20,30,31,21,28,23,19,27,22,29,25
"19",1,0,1,0,1,0,1,1,1,3,2,4,5,7,6,10,8,17,15,9,21,12,31,11,16,29,13,14,32,30,20,28,23,18,19,27,24,26,25,22
"20",0,1,0,1,0,0,0,0,1,3,2,4,5,11,10,6,9,7,8,20,32,15,12,13,14,17,24,18,16,19,23,27,28,25,21,26,29,30,31,22
"21",1,1,1,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,1,0,1,1,0,0,0,1,2,3,4,6,5,7,8,9,11,16,10,14,12,13,22,28,27,17,30,15,20,18,19,29,32,26,23,25,21,31,24
"24",0,1,1,1,1,0,0,0,1,2,3,4,6,5,10,7,8,12,9,11,13,30,28,31,32,19,14,17,16,15,27,25,18,21,26,24,23,29,20,22
"25",0,0,1,0,0,0,1,0,1,2,3,4,5,6,8,10,7,11,31,9,13,20,12,29,16,32,30,24,15,14,28,22,19,21,18,25,17,27,26,23
