"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,1,1,0,0,1,1,1,2,3,5,4,7,11,6,14,9,8,10,32,31,27,13,12,16,15,25,17,19,29,26,20,18,28,24,21,30,23,22
"3",1,0,0,0,0,0,1,1,1,3,2,4,5,6,11,7,9,8,16,10,32,13,12,14,18,19,17,26,15,21,29,27,22,25,20,30,23,28,24,31
"4",1,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,0,0,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,0,1,1,1,1,1,1,2,4,3,5,6,7,9,8,10,32,11,17,12,13,20,15,18,29,31,14,27,16,23,30,19,25,22,26,28,21,24
"7",0,0,1,0,0,1,0,0,1,2,4,3,5,7,8,6,10,11,14,32,9,12,29,13,17,30,31,27,24,26,15,16,28,20,19,23,18,22,25,21
"8",0,0,0,0,1,0,0,1,1,2,3,4,7,5,8,6,9,11,10,12,13,14,32,22,17,18,16,20,15,31,21,24,30,19,26,28,27,25,29,23
"9",1,0,0,1,0,0,1,1,1,2,3,4,5,7,6,8,11,10,23,9,15,12,13,32,14,24,16,31,30,29,27,28,25,21,19,22,26,17,18,20
"10",1,0,0,1,1,0,1,1,1,2,4,3,5,7,6,9,8,32,10,13,11,15,31,17,12,29,14,18,16,28,19,30,21,26,27,23,20,24,25,22
"11",0,1,0,1,0,0,1,1,1,2,3,4,8,5,6,7,9,14,15,32,10,11,26,12,31,29,18,16,28,30,19,24,27,13,21,17,20,23,22,25
"12",1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,0,0,1,1,1,1,3,2,5,4,6,8,7,9,11,10,16,12,13,14,32,31,15,27,18,17,29,22,28,24,23,19,20,30,26,25,21
"14",0,0,1,0,1,1,0,1,1,3,2,4,8,5,6,9,10,7,12,11,13,15,32,17,28,14,16,19,20,18,24,23,21,29,31,26,25,22,27,30
"15",1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,1,1,0,0,1,1,0,2,1,3,4,5,6,7,10,8,9,13,12,31,11,26,15,21,14,32,23,25,30,16,20,29,24,18,27,17,22,19,28
"17",1,1,1,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,0,0,0,0,1,1,1,3,2,5,6,4,7,8,30,10,11,13,9,31,18,29,28,14,32,12,20,27,23,21,16,17,19,25,22,15,24,26
"20",0,1,0,1,1,0,0,0,1,2,3,5,4,7,8,6,12,14,9,10,31,11,15,32,20,13,30,16,18,17,28,19,29,22,27,26,25,21,24,23
"21",0,0,1,1,0,1,0,0,1,2,4,3,5,6,8,17,15,7,9,13,11,10,16,14,12,19,29,20,18,25,30,21,24,28,32,23,22,31,27,26
"22",0,0,1,0,0,1,0,0,1,2,3,4,6,5,12,8,10,9,7,11,32,30,29,17,15,13,14,20,18,31,27,16,28,25,24,26,19,23,22,21
"23",0,0,0,1,0,0,1,0,1,2,4,3,8,5,6,9,11,7,14,10,32,31,28,12,18,13,16,23,29,30,15,17,19,22,24,25,21,26,27,20
"24",0,1,0,0,0,1,0,1,1,2,3,5,4,6,7,9,8,10,11,12,23,14,19,13,15,16,27,30,17,22,29,32,20,18,25,26,21,28,31,24
"25",1,0,0,0,1,1,1,0,1,2,6,3,4,5,7,9,8,10,11,32,30,12,13,24,19,14,15,31,27,28,29,22,16,17,26,18,20,25,23,21
"26",0,0,1,1,0,1,0,0,1,2,7,3,4,5,10,8,9,6,11,14,16,12,32,15,28,30,13,25,29,31,19,17,20,27,18,24,21,23,26,22
"27",1,0,0,0,0,0,0,0,1,3,2,4,7,5,6,16,11,8,9,15,10,13,28,14,18,21,12,30,23,17,20,22,32,19,29,31,24,26,27,25
"28",0,1,1,1,1,0,0,1,1,3,2,4,5,6,10,9,7,8,11,12,14,30,32,13,18,15,25,16,19,31,17,22,29,26,27,20,28,21,23,24
"29",0,1,0,1,0,1,0,0,1,2,3,5,6,4,7,8,9,10,12,11,32,13,14,25,15,31,16,28,26,27,29,30,22,17,18,24,21,19,23,20
"30",0,0,0,0,1,0,0,1,1,3,4,2,5,6,8,7,9,12,11,10,13,29,27,32,30,25,20,31,14,17,15,16,28,24,19,21,22,26,18,23
"31",1,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,1,0,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",0,1,1,0,1,1,1,0,1,2,3,5,4,6,7,10,12,8,11,32,9,27,18,14,13,15,28,16,31,30,29,19,26,17,20,22,21,23,24,25
"34",0,0,0,0,1,1,0,0,1,2,3,5,4,6,7,8,10,9,15,11,14,12,13,17,16,20,28,32,30,18,19,24,23,27,31,21,22,29,26,25
"35",1,1,1,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,1,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",0,1,1,1,0,1,0,1,1,2,3,4,5,9,7,6,8,12,14,11,10,32,30,13,27,31,20,15,29,26,16,24,28,23,18,22,21,25,17,19
"38",0,1,1,0,1,1,1,1,1,2,3,4,5,26,6,32,8,7,10,9,24,31,12,23,11,30,13,29,18,20,14,15,21,19,27,25,16,28,17,22
"39",0,0,0,1,0,0,1,0,1,2,3,4,5,8,32,7,9,6,29,11,12,14,10,30,28,26,13,31,25,19,15,24,23,22,20,16,27,21,17,18
"40",1,0,0,0,1,1,0,0,1,2,3,5,6,4,9,11,7,8,13,32,17,12,10,15,24,30,14,31,16,19,28,29,21,18,20,23,22,27,25,26
"41",0,1,1,0,0,0,1,0,1,2,3,4,5,7,6,8,9,10,32,11,14,13,12,16,17,15,31,30,28,27,26,29,24,20,19,18,22,21,25,23
"42",1,0,0,1,0,1,1,0,1,2,4,3,5,6,10,9,7,8,32,13,11,14,27,16,12,15,17,31,29,20,28,24,30,19,26,22,23,18,21,25
"43",1,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,1,0,1,1,0,1,0,2,1,4,3,5,6,9,7,8,29,10,11,32,15,13,31,12,16,14,27,26,18,28,30,24,17,20,22,23,21,19,25
"45",1,0,1,0,0,0,0,0,1,2,3,5,4,6,9,8,7,10,12,11,32,13,31,27,18,30,16,21,14,28,15,26,29,19,23,22,25,20,17,24
"46",1,1,1,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",0,0,1,0,0,1,1,1,1,3,2,4,5,7,8,6,9,12,19,16,32,14,10,31,30,26,29,27,24,11,13,20,28,21,25,17,15,23,22,18
"48",1,1,1,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,1,1,0,1,0,1,0,1,3,2,4,6,5,8,7,9,10,11,14,32,12,29,31,15,30,13,17,18,28,19,16,25,21,20,26,24,22,27,23
"50",1,0,1,0,0,1,1,1,1,3,2,4,5,8,6,11,10,7,12,9,13,15,14,16,32,30,18,31,29,20,28,17,22,27,19,26,21,23,25,24
"51",0,1,1,0,1,0,0,1,1,2,3,4,5,7,6,9,8,31,32,29,11,13,10,28,27,15,12,26,17,14,30,19,21,24,22,16,25,23,18,20
"52",1,1,1,1,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",1,1,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,0,1,1,0,0,1,1,1,2,4,3,5,6,11,7,8,12,32,9,14,13,10,30,22,15,16,17,31,28,18,21,19,29,20,26,25,24,23,27
"55",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8,10,9,11,14,13,31,15,12,32,18,30,17,28,20,16,19,21,25,29,23,22,27,26,24
"56",0,1,1,1,1,1,0,1,1,2,3,4,7,5,6,10,8,9,32,11,12,14,13,15,31,30,29,16,17,18,19,20,25,27,22,21,23,28,24,26
"57",0,1,0,0,0,0,0,1,1,2,3,4,5,6,8,7,9,28,30,10,15,31,13,11,14,12,32,27,29,25,23,20,19,24,17,18,26,22,16,21
"58",1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"59",0,1,1,1,1,1,0,1,1,2,4,3,5,6,8,7,32,10,29,9,12,11,31,15,14,30,24,28,17,27,26,18,13,25,19,22,16,21,23,20
"60",0,1,1,1,0,0,1,1,1,2,3,4,5,7,6,30,9,32,12,28,10,19,29,11,8,22,18,25,26,31,23,13,14,16,27,20,24,15,17,21
"61",1,0,0,1,1,0,0,1,1,2,3,4,6,8,5,7,12,10,11,9,15,13,20,32,31,14,19,29,16,27,30,17,22,23,18,26,25,28,21,24
"62",0,0,0,1,1,1,1,0,1,2,3,4,5,7,6,8,10,9,11,31,30,12,32,14,16,13,26,29,15,18,17,28,27,22,20,24,21,19,25,23
"63",0,1,1,1,1,1,0,1,1,3,2,4,5,6,7,9,32,8,10,11,31,15,14,13,12,16,17,30,21,20,22,28,18,29,19,23,26,24,27,25
"64",0,1,1,0,0,0,0,1,1,2,3,5,4,6,7,10,9,11,8,31,12,32,28,30,15,16,13,14,25,18,17,29,20,26,24,23,27,19,22,21
"65",1,1,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",0,1,1,1,0,1,1,1,1,2,4,3,6,8,5,11,7,10,9,19,29,31,25,32,30,16,15,12,13,27,14,24,26,17,28,18,21,23,20,22
"67",0,1,0,1,1,0,0,1,1,2,3,5,4,6,8,9,7,15,17,11,10,13,12,16,19,14,32,22,18,31,20,30,21,24,26,25,28,29,23,27
"68",1,1,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",0,1,1,0,1,1,1,1,1,2,3,4,7,5,8,6,9,10,15,16,11,12,31,13,14,17,19,32,18,26,30,29,24,20,22,21,23,27,28,25
"70",0,1,1,1,1,1,0,1,1,2,3,4,6,5,8,7,9,11,10,15,17,12,32,13,14,27,16,21,31,24,18,19,25,28,20,23,30,26,22,29
"71",1,0,1,0,1,1,1,0,1,2,3,5,4,6,32,7,31,8,9,11,15,10,12,13,19,17,18,16,30,29,28,14,20,23,22,26,21,27,24,25
"72",0,0,0,0,1,0,1,0,1,2,4,3,5,8,10,9,6,7,13,15,14,12,11,17,16,31,19,25,32,26,23,28,22,21,18,20,30,29,24,27
"73",1,0,0,1,0,0,0,0,1,2,3,5,4,6,7,8,9,10,12,23,18,32,13,31,14,11,15,17,29,22,16,27,21,20,30,19,25,28,24,26
"74",0,0,1,0,1,1,0,1,1,2,4,3,5,6,7,10,29,32,8,14,9,11,28,30,13,12,31,18,15,19,20,16,24,21,27,17,25,22,23,26
"75",1,1,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"76",0,0,0,0,0,0,1,1,1,2,3,4,5,8,6,9,7,11,12,15,14,32,10,18,13,27,31,24,17,16,19,29,28,30,23,25,22,20,21,26
"77",1,1,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"78",0,1,0,1,1,0,1,0,1,3,2,4,5,13,6,7,8,9,32,10,11,15,31,12,14,23,30,16,21,18,17,29,20,24,27,26,19,28,25,22
"79",1,1,0,1,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"80",1,0,1,1,1,0,0,1,1,2,3,5,4,8,6,7,28,11,30,9,12,10,29,13,31,32,21,14,15,18,16,27,26,24,17,22,23,19,25,20
"81",0,1,1,0,0,0,0,0,1,2,3,4,5,8,6,7,19,9,10,11,12,13,15,16,14,17,18,30,22,21,32,31,29,25,20,24,23,28,26,27
"82",0,0,0,0,0,1,0,0,1,4,3,2,8,5,6,7,29,15,9,11,10,31,30,12,28,32,13,14,16,22,26,18,19,17,21,25,24,27,23,20
"83",0,0,1,1,1,0,0,0,1,2,3,4,5,8,9,6,31,7,10,11,28,32,13,15,20,14,16,12,17,21,19,23,30,24,18,26,25,29,27,22
"84",1,1,0,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"85",1,0,0,1,0,0,1,0,1,2,3,4,5,6,7,9,8,10,13,12,15,11,18,14,31,32,17,16,29,19,22,24,20,26,21,30,25,28,23,27
"86",1,1,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"87",0,1,0,0,0,1,0,0,1,2,5,4,3,6,7,9,8,15,12,17,10,11,13,32,31,14,30,16,22,23,19,27,25,28,18,24,21,20,29,26
"88",0,1,0,0,0,1,1,0,1,2,3,6,4,5,10,9,7,11,8,23,13,29,30,31,14,28,12,24,15,26,32,16,21,20,18,17,27,19,25,22
"89",1,0,1,1,0,1,1,1,1,2,3,4,5,8,10,7,6,9,12,11,14,13,16,17,15,31,28,24,32,18,30,20,29,27,19,21,23,26,25,22
"90",1,1,0,0,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",0,1,1,0,1,0,0,0,1,2,5,3,4,9,8,6,7,11,31,12,10,20,16,15,14,32,13,28,24,17,19,18,29,22,30,25,21,26,27,23
"92",1,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"93",1,1,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"94",0,0,1,1,1,0,1,1,1,2,3,4,7,5,6,9,8,12,22,10,11,14,31,13,19,32,28,15,26,16,30,29,27,17,18,20,21,25,23,24
"95",0,1,1,0,1,1,1,1,1,2,3,5,4,6,13,11,8,7,12,10,9,19,17,14,16,15,32,23,29,18,31,24,25,30,20,21,28,26,22,27
"96",0,1,1,1,1,0,1,1,1,2,3,4,5,7,6,11,9,13,8,10,27,12,28,32,30,29,16,18,31,15,17,14,20,19,26,23,22,25,24,21
"97",1,0,1,0,0,0,1,1,1,2,3,4,7,5,6,9,8,11,13,32,10,12,15,18,17,14,16,31,20,29,30,19,21,22,25,23,28,24,27,26
"98",1,1,0,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"99",0,1,0,1,1,1,1,0,1,2,3,4,5,6,10,8,32,7,9,13,29,11,31,12,28,30,23,15,14,27,20,17,22,18,16,25,19,26,21,24
"100",0,1,0,0,0,1,1,0,1,2,3,4,6,5,31,7,12,8,11,10,9,30,32,13,27,26,24,29,14,28,16,17,15,19,18,21,23,20,25,22
"101",1,1,0,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"102",0,1,0,0,0,0,0,1,1,2,4,3,5,6,7,8,11,12,10,9,14,13,30,31,32,17,29,15,16,20,18,19,25,21,24,23,28,22,26,27
"103",0,0,0,0,0,1,0,1,1,2,3,7,4,5,9,8,6,10,11,31,12,13,32,30,15,14,16,21,27,29,24,20,28,22,23,19,26,25,18,17
"104",0,0,0,0,0,0,0,0,1,2,3,5,4,6,29,7,9,10,8,11,31,12,25,32,17,13,30,14,19,26,24,28,27,16,23,18,15,22,20,21
"105",0,1,1,1,0,0,0,1,2,1,4,3,5,9,6,7,12,10,28,8,11,14,13,32,16,18,27,20,15,17,30,21,31,22,19,23,26,24,29,25
"106",0,0,1,1,1,0,1,0,1,2,3,4,5,10,6,7,11,8,9,26,13,14,15,12,17,30,16,32,20,21,31,23,22,19,18,29,27,25,24,28
"107",0,0,0,1,0,1,0,1,1,2,3,4,5,9,7,6,10,8,32,15,12,11,14,31,25,13,29,30,16,17,28,23,18,22,19,26,21,20,27,24
"108",0,1,0,0,1,0,1,1,1,2,3,4,5,12,13,6,8,7,9,32,10,11,14,18,19,28,16,31,15,29,30,27,17,22,20,21,25,26,24,23
"109",1,1,1,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"110",1,0,0,0,1,1,0,0,1,2,3,4,6,5,9,8,7,11,10,13,19,12,14,15,17,18,31,32,16,21,29,26,23,27,30,25,28,20,22,24
