"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,0,0,1,0,0,1,2,1
"2",0,0,1,1,0,1,0,1,1,2
"3",1,0,1,0,1,1,0,0,1,2
"4",0,1,0,0,0,0,0,0,1,2
"5",0,0,0,0,1,1,1,0,1,2
"6",0,0,1,1,1,1,0,1,1,2
"7",0,1,0,1,0,1,0,0,1,2
"8",0,1,0,1,0,0,1,1,1,2
"9",1,1,0,0,0,0,0,1,2,1
"10",1,1,0,0,0,1,1,0,2,1
"11",0,1,0,0,1,0,1,0,1,2
"12",1,1,0,0,1,1,1,0,2,1
"13",1,1,1,1,0,1,0,1,2,1
"14",0,1,1,1,1,0,0,1,1,2
"15",1,1,1,1,1,0,1,1,2,1
"16",1,1,0,0,1,0,1,0,2,1
"17",1,1,0,0,1,0,0,0,2,1
"18",0,0,1,1,0,0,1,1,1,2
"19",1,1,1,0,0,0,1,1,2,1
"20",1,1,1,1,1,1,1,1,2,1
"21",1,1,0,1,0,1,1,0,2,1
"22",0,0,0,1,0,1,0,1,1,2
"23",0,1,1,0,1,0,1,1,1,2
"24",0,1,1,0,0,1,1,0,1,2
"25",0,1,0,1,0,1,1,0,1,2
"26",0,0,1,0,1,0,1,0,1,2
"27",0,0,0,0,0,0,0,0,1,2
"28",1,1,0,1,1,1,0,0,2,1
"29",0,0,0,1,0,0,0,1,2,1
"30",1,1,0,1,1,0,1,1,2,1
"31",0,1,0,1,0,1,1,1,1,2
"32",0,1,0,1,1,1,1,0,2,1
"33",0,1,0,1,0,1,0,1,1,2
"34",0,0,1,1,1,0,0,0,1,2
"35",0,0,0,0,1,0,1,1,1,2
"36",1,1,1,1,1,1,0,0,2,1
"37",1,1,1,1,0,0,1,1,2,1
"38",0,0,1,1,0,0,1,1,1,2
"39",0,0,1,1,0,0,0,1,1,2
"40",1,0,1,1,1,1,1,0,1,2
"41",0,0,1,1,0,1,0,1,2,1
"42",0,1,1,0,1,1,1,0,1,2
"43",1,0,0,0,1,0,1,0,1,2
"44",1,1,1,1,0,1,0,0,2,1
"45",1,0,0,0,1,1,1,0,1,2
"46",1,0,1,0,0,0,0,1,1,2
"47",0,1,0,0,0,0,0,1,1,2
"48",1,0,1,0,0,1,0,1,1,2
"49",1,1,1,0,0,0,1,1,2,1
"50",1,0,0,1,0,1,1,0,1,2
"51",0,0,1,1,0,0,1,0,1,2
"52",1,0,1,1,1,0,1,1,2,1
"53",0,0,1,0,0,1,1,0,1,2
"54",0,1,1,0,0,0,1,1,1,2
"55",0,0,1,0,0,0,0,1,1,2
"56",1,0,0,1,1,1,0,0,1,2
"57",0,1,0,0,0,0,0,1,1,2
"58",1,1,0,1,0,1,0,1,2,1
"59",0,1,0,0,1,1,1,0,1,2
"60",0,0,0,1,1,0,0,1,1,2
"61",1,0,0,0,1,1,1,1,1,2
"62",0,0,1,0,0,1,0,0,1,2
"63",0,1,1,1,0,1,1,1,1,2
"64",0,0,1,1,0,1,1,1,1,2
"65",0,0,1,1,1,1,0,0,1,2
"66",0,0,1,1,0,0,1,0,1,2
"67",0,1,0,1,1,0,0,0,1,2
"68",1,1,1,0,1,1,0,1,2,1
"69",0,1,1,0,1,1,1,1,1,2
"70",0,1,0,1,1,0,0,0,2,1
"71",0,1,1,0,1,0,1,0,1,2
"72",1,1,1,1,1,0,0,0,2,1
"73",1,0,1,1,1,1,0,1,1,2
"74",1,1,0,0,0,0,1,0,2,1
"75",0,1,1,0,0,1,0,1,1,2
"76",1,1,1,0,1,1,0,1,2,1
"77",0,1,0,0,1,0,0,0,1,2
"78",1,1,1,1,1,1,1,0,2,1
"79",0,1,1,1,1,0,0,1,1,2
"80",0,0,0,0,0,1,1,1,1,2
"81",0,0,0,1,1,0,1,0,2,1
"82",1,0,0,0,0,0,1,0,2,1
"83",0,1,1,1,0,0,1,1,1,2
"84",1,1,0,0,1,0,0,1,2,1
"85",0,0,1,0,1,0,1,1,2,1
"86",0,0,1,0,1,0,0,0,1,2
"87",0,1,0,0,1,0,0,1,1,2
"88",1,1,0,1,1,1,1,1,2,1
"89",0,1,0,1,0,1,0,1,1,2
"90",1,0,0,0,1,0,1,1,1,2
"91",1,0,1,0,0,0,0,1,1,2
"92",0,1,1,0,1,1,1,1,1,2
"93",0,0,1,1,0,1,0,0,1,2
"94",0,1,0,0,1,1,0,0,1,2
"95",0,1,0,0,1,1,1,0,1,2
"96",0,1,0,0,1,1,0,1,1,2
"97",1,0,0,1,1,1,0,1,1,2
"98",1,1,0,1,0,1,1,0,2,1
"99",0,1,0,1,0,0,0,1,1,2
"100",1,1,0,1,0,0,0,1,2,1
"101",0,1,1,0,0,0,1,1,1,2
"102",0,1,0,1,0,0,1,0,1,2
"103",0,0,0,0,1,1,0,0,1,2
"104",0,1,1,1,0,0,1,0,1,2
"105",1,1,0,1,1,1,0,1,2,1
"106",0,0,0,0,1,0,1,1,1,2
"107",1,1,1,0,1,0,1,0,2,1
"108",1,0,0,1,1,1,1,1,1,2
"109",0,0,0,1,1,1,1,1,1,2
"110",1,1,0,1,0,1,1,1,2,1
"111",1,0,1,1,0,1,0,1,1,2
"112",1,0,0,0,0,1,0,1,2,1
"113",1,1,0,0,0,1,0,1,2,1
"114",0,0,1,0,1,1,1,1,1,2
"115",1,0,1,0,0,0,1,1,1,2
"116",0,1,1,1,0,1,1,1,1,2
"117",0,1,0,0,1,0,1,0,1,2
"118",1,0,0,0,0,1,0,1,2,1
"119",0,0,1,0,0,1,0,0,2,1
"120",1,0,1,0,0,0,1,0,1,2
"121",0,0,0,0,1,1,1,0,1,2
"122",0,1,0,0,1,0,0,0,1,2
"123",0,0,0,1,0,0,0,1,1,2
"124",1,1,0,1,1,0,0,1,2,1
"125",1,0,1,0,1,1,1,1,1,2
"126",1,1,1,0,1,1,0,1,2,1
"127",1,0,0,0,1,1,0,1,1,2
"128",0,1,1,0,0,0,1,0,1,2
"129",0,0,1,1,1,1,1,1,1,2
"130",0,0,0,0,0,0,0,0,1,2
"131",0,0,1,1,1,1,1,0,1,2
"132",0,1,0,1,1,0,0,1,1,2
"133",0,1,0,0,0,1,1,1,1,2
"134",1,1,1,0,0,0,1,0,2,1
"135",0,1,1,1,1,0,0,0,1,2
"136",0,1,0,0,0,1,0,1,1,2
"137",1,0,1,1,0,0,0,0,1,2
"138",1,0,0,0,1,0,1,0,1,2
"139",1,0,0,1,0,1,1,0,1,2
"140",0,1,1,1,1,0,0,1,1,2
"141",0,0,0,1,0,1,1,0,1,2
"142",0,1,1,0,0,1,0,0,1,2
"143",1,1,1,1,0,0,1,1,2,1
"144",0,1,1,0,1,0,1,0,1,2
"145",1,0,0,1,0,1,0,0,1,2
"146",1,1,1,1,1,1,0,0,2,1
"147",1,1,1,0,1,0,1,0,2,1
"148",0,0,1,1,0,1,0,1,1,2
"149",0,0,0,0,0,1,0,1,1,2
"150",0,0,1,0,1,0,0,0,1,2
"151",0,0,0,0,1,1,1,1,1,2
"152",0,1,0,1,0,0,1,1,1,2
"153",1,1,0,1,0,1,1,1,2,1
"154",1,0,1,1,1,0,0,1,1,2
"155",0,1,1,1,0,0,0,0,1,2
"156",1,1,0,0,0,0,1,0,2,1
"157",1,0,1,1,0,1,1,0,1,2
"158",0,1,1,0,0,0,0,1,1,2
"159",0,0,0,0,1,1,1,0,1,2
"160",0,1,0,1,1,0,0,1,1,2
"161",1,0,1,1,0,0,0,0,1,2
"162",1,0,1,1,0,0,1,0,1,2
"163",0,1,1,0,1,0,1,0,1,2
"164",1,1,1,1,1,1,1,0,2,1
"165",0,1,1,1,0,1,0,0,1,2
"166",1,1,1,0,1,0,0,0,2,1
"167",1,0,0,0,1,1,1,0,1,2
"168",0,1,0,0,1,1,0,0,1,2
"169",1,1,0,0,1,1,0,1,2,1
"170",0,0,0,0,1,0,0,0,1,2
"171",1,0,0,1,0,1,1,0,1,2
"172",1,0,0,1,0,1,0,1,1,2
"173",1,0,1,1,0,0,1,0,1,2
"174",0,0,1,0,1,0,0,1,1,2
"175",1,1,0,0,0,0,1,0,2,1
"176",0,1,1,1,0,1,1,1,1,2
"177",1,1,1,0,0,0,1,0,2,1
"178",0,0,1,1,0,0,1,0,2,1
"179",0,0,1,0,0,1,1,0,1,2
"180",1,1,0,1,1,1,0,1,2,1
"181",0,0,0,0,1,0,1,1,1,2
"182",0,0,0,1,0,1,0,1,2,1
"183",0,1,0,1,0,0,1,0,1,2
"184",1,1,1,1,0,0,0,0,2,1
"185",1,1,0,1,1,1,1,0,2,1
"186",0,0,1,0,1,0,1,1,1,2
"187",1,0,0,0,1,1,0,0,1,2
"188",0,1,1,1,1,0,1,1,1,2
"189",1,0,0,0,1,1,1,1,1,2
"190",0,0,1,1,1,0,0,0,1,2
"191",0,0,1,1,1,0,1,1,2,1
"192",1,0,0,1,1,0,1,1,1,2
"193",0,1,0,0,1,1,0,1,2,1
"194",0,1,1,0,0,0,0,1,1,2
"195",1,0,0,1,1,1,1,0,1,2
"196",0,1,0,0,0,1,0,0,1,2
"197",0,0,0,1,1,1,0,0,1,2
"198",0,1,0,1,1,1,1,0,1,2
"199",1,0,0,0,0,0,1,1,1,2
"200",1,1,1,0,0,0,1,0,2,1
"201",1,0,1,1,1,0,0,0,1,2
"202",0,0,1,1,1,1,0,1,1,2
"203",1,1,0,0,0,1,0,0,2,1
"204",1,0,1,0,0,0,0,0,1,2
"205",1,0,0,1,1,0,0,1,1,2
"206",1,1,0,0,1,1,1,1,2,1
"207",1,1,0,0,1,1,0,0,2,1
"208",0,0,0,0,0,1,1,0,1,2
"209",0,1,0,1,0,1,0,1,1,2
"210",1,1,0,1,0,0,0,0,2,1
"211",1,1,0,0,0,1,1,1,2,1
"212",1,1,0,0,1,1,0,1,2,1
"213",0,1,1,1,1,0,1,1,1,2
"214",1,0,1,0,0,1,1,1,1,2
"215",0,1,1,0,0,1,1,0,1,2
"216",0,0,0,1,1,1,1,1,1,2
"217",0,0,1,1,1,1,0,0,1,2
"218",1,1,1,1,1,1,0,1,2,1
"219",1,1,1,1,0,1,0,0,2,1
"220",0,1,0,0,0,0,0,0,1,2
"221",0,0,0,1,1,0,1,0,1,2
"222",0,1,0,0,1,0,0,0,1,2
"223",1,0,1,1,1,1,0,0,1,2
"224",0,1,1,1,1,1,0,0,1,2
"225",1,0,1,1,0,0,0,0,1,2
"226",0,1,0,1,0,0,1,1,1,2
"227",0,0,1,0,0,0,0,0,1,2
"228",1,0,1,1,1,0,0,1,1,2
"229",1,0,0,1,0,1,1,0,1,2
"230",1,1,1,1,1,1,1,0,2,1
"231",0,1,1,0,1,0,1,1,1,2
"232",0,1,1,1,0,1,1,1,1,2
"233",0,1,0,0,1,0,0,1,1,2
"234",1,1,0,0,0,0,1,0,2,1
"235",1,0,1,0,0,1,1,0,1,2
"236",1,1,1,0,0,1,0,1,2,1
"237",1,1,0,1,1,0,0,0,2,1
"238",1,1,0,1,0,1,0,0,2,1
"239",0,1,1,0,0,0,0,1,1,2
"240",1,1,0,1,1,1,1,0,2,1
"241",0,1,0,0,1,1,1,1,1,2
"242",1,0,0,1,0,1,0,1,1,2
"243",0,1,0,0,1,0,0,1,1,2
"244",1,0,1,0,0,1,1,1,2,1
"245",1,1,0,0,0,1,0,1,2,1
"246",1,0,0,0,1,1,1,0,1,2
"247",0,1,0,0,0,1,1,1,1,2
"248",1,0,1,0,0,0,0,1,1,2
"249",1,0,1,0,0,1,1,1,1,2
"250",0,1,1,0,1,0,0,0,1,2
"251",0,0,0,0,1,0,1,1,1,2
"252",1,0,0,1,0,0,1,1,1,2
"253",0,1,1,0,0,0,0,0,1,2
"254",0,0,1,1,1,0,0,0,1,2
"255",0,0,1,0,0,0,0,0,1,2
"256",1,1,1,0,0,0,1,0,2,1
"257",0,1,0,0,0,0,0,0,1,2
"258",1,0,1,0,1,1,1,1,1,2
"259",1,0,1,1,0,1,1,0,1,2
"260",0,0,0,0,0,1,0,0,1,2
"261",0,0,0,1,1,0,0,0,1,2
"262",0,1,0,1,0,1,0,0,1,2
"263",0,0,1,0,0,0,0,1,1,2
"264",1,0,0,1,0,0,0,1,2,1
"265",1,0,0,0,1,1,0,0,1,2
