"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,0,1,0,0,0,1,2
"2",0,0,1,0,1,0,1,0,1,2
"3",0,0,0,0,0,1,0,0,1,2
"4",1,0,0,1,0,1,1,1,1,2
"5",0,0,0,1,1,1,0,1,1,2
"6",0,1,0,1,1,1,1,1,1,2
"7",0,0,0,1,1,1,1,0,1,2
"8",1,0,1,0,1,0,0,1,1,2
"9",0,0,1,1,0,0,1,0,1,2
"10",1,0,1,0,0,1,1,0,1,2
"11",1,1,1,0,0,0,0,1,2,1
"12",1,1,0,0,0,1,0,0,2,1
"13",0,1,1,1,1,1,0,0,1,2
"14",1,1,0,1,1,0,1,1,2,1
"15",0,1,1,1,0,1,0,0,1,2
"16",0,1,0,1,1,0,0,0,1,2
"17",0,1,1,1,0,0,1,0,2,1
"18",1,1,1,0,1,1,1,0,2,1
"19",0,1,0,0,1,0,1,0,1,2
"20",0,0,1,1,0,0,0,1,1,2
"21",1,1,0,0,0,0,1,0,2,1
"22",1,0,0,0,1,1,0,1,1,2
"23",0,1,0,0,1,1,0,1,1,2
"24",1,1,1,1,1,1,0,1,2,1
"25",0,1,0,0,0,0,0,1,1,2
"26",1,1,0,1,0,0,1,1,2,1
"27",1,1,1,1,1,0,1,1,2,1
"28",1,0,0,0,0,0,1,0,1,2
"29",0,1,0,0,1,0,1,0,1,2
"30",0,0,0,0,1,0,1,1,1,2
"31",0,1,1,1,0,0,1,1,1,2
"32",1,1,1,0,1,1,1,0,2,1
"33",0,0,1,1,0,1,1,0,1,2
"34",1,0,1,0,0,0,0,0,1,2
"35",1,0,1,0,1,1,0,0,1,2
"36",1,0,0,0,1,0,1,1,1,2
"37",1,0,1,1,0,1,1,1,1,2
"38",0,1,1,0,1,1,1,0,1,2
"39",1,1,1,0,0,1,1,0,2,1
"40",1,0,0,0,0,0,0,0,2,1
"41",1,1,1,1,0,0,1,0,2,1
"42",0,1,1,0,0,1,0,0,1,2
"43",0,1,0,0,1,0,1,0,1,2
"44",0,1,0,0,0,0,1,0,1,2
"45",0,0,0,1,1,0,0,0,1,2
"46",0,0,0,1,0,0,1,1,1,2
"47",0,1,0,0,1,0,1,1,1,2
"48",1,1,1,1,1,0,1,0,2,1
"49",1,1,0,1,0,1,0,0,2,1
"50",0,0,0,1,0,0,0,0,1,2
"51",1,1,0,1,1,1,1,1,2,1
"52",1,0,0,1,0,1,1,1,1,2
"53",0,0,0,0,0,0,0,1,1,2
"54",1,1,0,1,0,1,0,1,2,1
"55",1,1,0,0,0,1,0,1,2,1
"56",0,1,0,0,1,1,0,1,1,2
"57",1,0,0,1,0,1,1,1,1,2
"58",1,0,1,0,1,0,0,0,1,2
"59",0,1,1,1,1,0,1,0,1,2
"60",0,1,0,1,1,1,1,1,1,2
"61",1,1,0,1,1,1,1,0,2,1
"62",0,1,0,1,1,1,1,1,1,2
