"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,0,1,0,1,0,1,2
"2",0,0,0,1,0,1,0,1,1,2
"3",1,0,1,1,0,1,1,0,1,2
"4",1,1,0,1,1,0,1,0,2,1
"5",1,1,0,1,0,1,1,1,2,1
"6",0,0,1,0,1,1,1,0,1,2
"7",0,0,1,0,1,1,0,1,1,2
"8",0,0,1,0,1,1,0,1,1,2
"9",1,0,1,0,1,1,0,1,1,2
"10",0,1,0,0,0,1,1,1,1,2
"11",0,0,0,1,1,1,1,0,1,2
"12",0,0,0,1,1,1,0,0,2,1
"13",1,0,1,0,1,1,0,0,1,2
"14",0,0,0,0,0,1,0,1,1,2
"15",1,0,0,1,1,0,0,0,1,2
"16",0,1,1,1,1,1,1,1,1,2
"17",1,1,1,1,1,1,0,0,2,1
"18",0,0,0,1,1,1,1,0,1,2
"19",1,0,1,1,1,1,1,1,1,2
"20",1,0,1,1,1,0,0,1,1,2
"21",0,1,1,1,0,1,1,1,1,2
"22",1,0,1,0,0,1,0,1,1,2
"23",0,1,0,0,0,1,0,1,2,1
"24",0,0,0,1,0,0,1,0,1,2
"25",1,0,1,1,0,1,0,0,1,2
"26",0,1,0,1,0,1,0,0,2,1
"27",0,1,1,1,0,0,1,1,1,2
"28",0,0,1,1,1,0,0,0,1,2
"29",0,0,1,0,1,0,0,1,1,2
"30",1,1,0,0,0,0,1,1,2,1
"31",0,1,1,0,1,0,1,1,1,2
"32",0,0,0,0,1,1,1,0,1,2
"33",1,1,1,1,1,1,0,1,2,1
"34",1,1,0,1,1,1,1,0,2,1
"35",1,1,1,1,0,0,0,1,2,1
"36",0,1,1,1,0,1,0,0,1,2
"37",0,0,1,1,0,0,0,0,1,2
"38",1,1,1,1,1,1,0,1,2,1
"39",1,1,0,1,1,1,1,0,2,1
"40",0,0,0,0,0,0,0,1,1,2
"41",1,0,1,0,1,0,0,0,1,2
"42",0,0,1,0,0,1,0,1,1,2
"43",0,1,1,0,0,1,0,0,1,2
"44",0,1,1,0,0,0,1,1,1,2
"45",0,1,1,1,1,0,0,0,1,2
"46",0,1,1,1,0,1,1,0,1,2
"47",0,0,0,1,1,0,0,0,1,2
