"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,0,1,0,1,0,1,2
"2",0,1,1,1,1,0,1,1,1,2
"3",1,1,0,0,1,0,1,1,2,1
"4",1,1,1,1,0,0,0,1,2,1
"5",1,1,0,0,1,1,0,1,2,1
"6",1,0,1,0,0,1,0,0,1,2
"7",1,1,0,1,0,0,0,0,2,1
"8",1,1,0,0,1,1,0,0,2,1
"9",1,0,0,1,0,0,0,1,2,1
"10",1,1,0,1,0,1,1,0,2,1
"11",1,0,1,1,1,0,1,0,1,2
"12",0,0,0,1,0,0,1,0,1,2
"13",1,0,0,0,0,1,1,1,1,2
"14",0,1,0,0,0,0,1,1,2,1
"15",0,0,1,0,0,1,1,0,1,2
"16",0,1,0,1,0,1,1,1,1,2
"17",1,0,1,1,1,1,1,0,1,2
"18",1,0,1,0,1,0,1,0,1,2
"19",0,1,0,0,1,0,1,0,1,2
"20",1,0,0,0,1,1,0,1,1,2
"21",1,0,0,1,0,1,1,0,2,1
"22",0,1,1,0,1,1,1,0,1,2
"23",0,0,0,0,0,1,1,0,1,2
"24",1,0,0,0,1,0,1,1,1,2
"25",0,0,0,0,1,1,0,1,1,2
"26",1,0,1,0,1,1,1,0,1,2
"27",1,1,1,1,1,1,0,1,2,1
"28",0,0,0,0,0,1,0,0,1,2
"29",1,0,0,1,1,0,1,1,1,2
"30",1,1,0,1,1,1,0,1,2,1
"31",1,1,1,1,1,0,0,0,2,1
"32",1,1,1,0,1,1,1,0,2,1
"33",0,1,0,1,0,0,0,0,1,2
"34",1,1,1,1,1,0,1,1,2,1
"35",0,1,0,0,1,1,0,1,1,2
"36",1,0,0,0,0,0,1,1,1,2
"37",0,1,1,0,1,0,0,0,1,2
"38",0,0,0,1,0,0,0,1,1,2
"39",0,1,0,0,1,1,1,1,2,1
"40",1,0,0,1,1,0,0,1,1,2
"41",0,1,0,0,0,1,0,0,1,2
"42",0,0,0,0,0,1,0,0,1,2
"43",0,1,1,0,1,1,1,0,1,2
"44",1,0,0,1,1,0,1,1,1,2
"45",0,0,1,1,1,1,1,0,1,2
"46",0,0,1,1,1,0,0,0,1,2
"47",0,1,1,0,0,1,0,0,1,2
"48",0,1,0,1,1,0,1,0,1,2
"49",0,1,1,1,1,0,0,0,1,2
"50",0,0,0,0,0,1,0,0,1,2
"51",1,0,0,1,0,1,1,1,1,2
"52",1,1,0,1,1,1,0,0,2,1
"53",1,1,0,0,0,0,1,1,2,1
"54",1,0,0,0,1,0,1,0,1,2
"55",1,0,1,0,0,0,0,0,1,2
"56",0,1,0,0,0,0,1,0,1,2
"57",1,0,1,1,1,1,1,1,1,2
"58",0,1,0,0,0,1,1,0,1,2
"59",0,0,0,0,1,1,1,0,1,2
"60",1,0,1,1,1,1,0,1,1,2
"61",0,0,1,1,1,1,1,1,1,2
"62",1,1,0,1,0,1,0,0,2,1
"63",1,1,0,0,0,0,0,0,2,1
"64",0,1,1,0,1,1,1,1,1,2
"65",0,1,0,1,1,0,0,1,1,2
"66",0,0,0,0,0,1,1,1,1,2
"67",1,1,0,0,1,0,1,1,2,1
"68",0,1,1,0,1,1,1,0,1,2
"69",0,0,1,0,1,1,1,1,1,2
"70",0,1,1,1,0,1,0,1,1,2
"71",1,0,0,0,1,1,0,0,1,2
"72",0,1,0,0,1,1,1,1,1,2
"73",1,1,1,1,0,1,1,1,2,1
"74",1,0,0,1,0,1,0,0,1,2
"75",1,1,1,1,1,0,1,0,2,1
"76",1,1,1,1,1,0,0,0,2,1
"77",0,1,1,0,0,0,1,0,1,2
"78",0,0,1,1,1,1,0,1,1,2
"79",0,0,1,0,0,0,1,1,1,2
"80",1,1,0,0,1,0,1,0,2,1
"81",0,1,0,1,1,1,1,0,1,2
"82",1,1,0,0,0,0,1,1,2,1
"83",0,0,0,0,1,1,0,1,1,2
"84",0,1,0,0,0,1,1,0,1,2
"85",0,1,0,0,1,0,0,1,1,2
"86",1,1,0,0,1,1,0,0,2,1
"87",0,0,0,0,0,1,0,0,1,2
"88",1,0,1,1,1,1,0,0,2,1
