"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,0,0,1,0,1,2,1,4,3,5,6,7,8
"2",1,0,1,1,1,0,1,1,1,2,3,4,5,6,7,8
"3",0,0,1,0,1,0,1,1,1,2,3,5,4,7,6,8
"4",1,1,0,1,1,1,1,1,8,7,6,5,4,3,2,1
"5",1,0,0,0,0,0,1,1,1,3,2,4,5,6,8,7
"6",1,1,1,0,0,0,1,1,8,7,6,5,4,3,2,1
"7",1,0,0,0,0,0,0,0,1,2,3,4,5,7,6,8
"8",0,0,0,1,1,0,0,0,1,2,3,4,5,6,8,7
"9",1,1,0,1,0,1,1,0,8,7,6,5,4,3,2,1
"10",0,0,1,1,0,1,1,0,1,2,3,5,4,6,8,7
"11",1,0,1,0,1,1,0,1,1,2,3,4,7,5,6,8
"12",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"13",1,0,1,0,1,1,1,1,1,2,3,4,5,7,6,8
"14",1,1,1,0,1,0,0,0,8,7,6,5,4,3,2,1
"15",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"16",1,1,1,1,1,0,1,1,8,7,6,5,4,3,2,1
"17",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"18",0,1,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"19",1,1,0,1,1,0,1,1,8,7,6,5,4,3,2,1
"20",0,1,0,1,1,0,1,0,1,2,3,4,8,5,7,6
"21",0,0,0,1,1,1,0,0,1,3,2,4,5,8,6,7
"22",0,0,1,0,1,0,1,0,1,2,3,4,5,7,6,8
"23",0,0,0,1,1,1,0,0,1,2,3,5,4,6,7,8
"24",0,0,0,0,1,0,1,1,1,5,2,4,3,6,8,7
"25",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"26",1,0,0,1,1,0,1,0,1,3,2,4,5,6,7,8
"27",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"28",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"29",0,0,0,0,1,0,0,1,1,2,3,4,5,7,8,6
"30",0,0,0,0,0,0,1,0,1,2,3,4,5,7,6,8
