"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,0,0,1,0,0,1,2,3,4,6,8,5,7
"2",1,1,0,0,0,0,0,1,8,7,6,5,4,3,2,1
"3",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"4",1,0,1,1,0,0,0,0,1,3,2,4,6,8,5,7
"5",0,1,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"6",0,1,1,0,1,1,0,1,1,2,4,3,5,7,6,8
"7",1,0,0,1,0,1,1,0,1,2,3,5,4,7,8,6
"8",1,0,0,0,1,0,0,1,1,2,3,5,4,8,7,6
"9",1,0,0,1,1,1,1,0,1,2,3,5,4,6,7,8
"10",0,1,1,1,1,1,0,1,1,3,2,4,5,6,7,8
"11",1,0,0,1,0,0,1,0,1,2,3,5,4,6,7,8
"12",0,0,0,0,1,1,0,1,1,2,3,4,5,8,6,7
"13",1,0,0,1,0,1,0,0,1,3,2,4,6,7,8,5
"14",0,0,1,0,0,0,1,1,2,1,3,4,5,6,7,8
"15",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"16",0,0,0,0,0,0,1,0,1,3,2,5,4,7,6,8
"17",1,0,0,1,0,0,1,0,1,3,2,5,8,4,6,7
"18",0,1,0,1,0,0,0,0,1,2,3,4,5,6,8,7
"19",0,0,0,0,1,0,1,1,1,2,3,4,6,5,8,7
"20",0,0,1,0,0,1,1,1,1,2,4,3,5,8,6,7
"21",0,1,1,0,0,1,1,1,1,2,3,4,5,6,8,7
"22",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"23",1,0,0,0,1,0,0,1,1,2,3,4,5,6,8,7
"24",1,0,0,1,1,0,0,0,1,2,3,4,7,6,5,8
"25",1,0,0,0,0,1,1,1,1,2,3,5,4,8,6,7
"26",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"27",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"28",1,0,1,0,0,0,0,0,1,2,3,4,5,7,8,6
"29",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"30",0,1,1,1,0,0,1,1,2,1,3,4,8,5,6,7
"31",0,1,0,0,0,0,1,1,1,2,3,4,5,7,6,8
"32",0,0,1,1,0,1,1,1,1,2,3,8,4,5,6,7
"33",1,0,0,0,0,0,0,1,1,2,4,3,5,7,8,6
"34",0,0,0,0,0,1,1,1,1,2,3,4,5,6,8,7
"35",0,1,1,1,0,1,1,0,1,2,3,5,4,6,7,8
"36",0,0,1,1,0,0,0,1,1,2,3,4,5,8,6,7
"37",0,0,0,0,0,0,0,1,1,2,3,4,7,5,6,8
"38",1,0,1,0,1,1,0,1,1,2,3,4,5,6,8,7
"39",1,0,0,1,1,0,0,0,2,1,4,3,5,6,8,7
"40",0,1,0,1,0,0,0,1,1,2,3,4,5,6,8,7
"41",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"42",0,1,0,1,0,0,0,1,1,2,3,4,5,6,8,7
"43",1,1,0,0,1,1,1,0,8,7,6,5,4,3,2,1
"44",0,0,1,0,1,1,1,0,1,2,3,4,6,5,7,8
"45",0,1,0,0,1,0,1,1,2,1,3,4,5,6,7,8
"46",1,1,0,1,1,0,0,1,8,7,6,5,4,3,2,1
"47",1,0,1,1,0,0,0,0,1,2,3,5,6,4,7,8
"48",1,0,0,1,0,0,0,0,1,2,3,4,5,8,7,6
"49",0,0,1,1,0,1,0,1,1,2,3,5,4,6,8,7
"50",0,1,1,0,0,0,1,0,2,1,3,4,6,8,5,7
"51",0,0,0,1,0,0,1,1,1,2,3,5,4,6,7,8
"52",1,0,0,0,0,1,0,0,1,2,3,4,5,6,8,7
"53",1,0,0,1,1,0,0,1,1,2,4,3,5,6,7,8
"54",0,0,1,1,0,0,1,1,1,2,4,3,5,6,8,7
"55",1,0,1,0,0,0,0,0,1,2,3,4,5,7,6,8
"56",1,0,1,1,1,1,1,1,1,3,2,4,5,7,6,8
"57",0,1,1,0,0,0,0,1,1,2,3,4,7,5,6,8
"58",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"59",0,1,0,0,1,0,1,1,1,2,3,4,5,6,8,7
"60",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"61",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"62",1,0,1,0,1,1,0,1,1,3,4,2,5,8,6,7
"63",0,0,0,1,0,0,0,0,2,1,4,3,6,5,7,8
"64",1,0,1,0,1,0,1,1,1,2,3,5,4,6,7,8
"65",1,1,1,0,0,1,1,0,8,7,6,5,4,3,2,1
"66",1,1,0,0,0,0,0,1,8,7,6,5,4,3,2,1
"67",0,0,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"68",0,1,1,0,1,1,1,1,2,1,3,4,6,5,7,8
"69",1,1,1,0,0,1,0,0,8,7,6,5,4,3,2,1
"70",0,1,0,1,0,0,0,0,2,1,3,5,4,7,8,6
"71",0,0,0,1,1,0,1,1,1,2,3,4,7,5,6,8
"72",0,1,0,0,0,0,1,1,2,1,3,6,4,7,5,8
"73",0,0,0,1,1,0,1,0,2,1,3,4,6,5,7,8
"74",0,0,0,0,0,0,0,1,1,2,3,4,8,6,5,7
"75",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"76",0,1,1,0,0,0,1,0,1,2,3,4,8,5,6,7
"77",0,1,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"78",0,0,0,0,1,0,0,1,2,1,3,4,5,8,6,7
