"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,0,1,1,1,1,1,2,3,4,5,6,7,8
"2",0,0,0,0,1,1,0,1,1,2,3,5,4,6,7,8
"3",0,1,1,1,0,1,1,1,1,2,3,4,6,5,7,8
"4",1,0,0,1,1,1,0,0,1,2,3,4,6,5,7,8
"5",1,0,0,0,1,1,1,1,1,2,3,4,6,5,7,8
"6",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"7",1,1,1,0,1,1,1,1,8,7,6,5,4,3,2,1
"8",1,0,0,1,0,0,0,0,2,1,3,5,4,8,6,7
"9",0,0,1,1,1,0,0,1,1,2,3,4,5,6,8,7
"10",0,1,1,1,1,0,0,1,1,2,3,4,5,7,6,8
"11",0,0,1,0,1,0,1,1,1,2,3,6,4,8,7,5
"12",1,0,1,1,0,1,0,1,1,2,3,5,4,7,8,6
"13",1,1,1,1,1,0,0,1,8,7,6,5,4,3,2,1
"14",0,0,1,1,0,0,1,1,2,1,3,4,5,8,7,6
"15",0,1,1,1,1,0,0,1,1,2,3,5,4,8,6,7
"16",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"17",1,0,0,1,1,1,0,1,2,1,3,4,6,5,7,8
"18",1,0,0,1,1,0,0,1,1,2,3,4,5,7,6,8
"19",1,0,0,1,1,1,0,1,1,2,3,4,5,8,7,6
"20",0,1,0,1,1,0,0,0,1,3,2,4,6,5,7,8
"21",1,0,1,1,0,1,1,1,1,2,3,4,8,6,5,7
"22",0,1,1,0,0,0,1,0,1,2,3,4,6,5,7,8
"23",1,0,1,0,0,1,1,0,2,1,3,4,6,5,7,8
"24",0,0,0,1,0,1,1,0,1,2,3,4,5,8,7,6
"25",1,1,0,0,0,0,0,0,8,7,6,5,4,3,2,1
"26",0,1,1,0,0,0,1,0,1,2,3,4,6,5,7,8
"27",1,1,0,1,1,1,0,1,8,7,6,5,4,3,2,1
"28",1,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"29",0,1,0,0,1,1,0,1,1,2,3,4,5,8,6,7
"30",1,1,1,1,1,0,1,1,8,7,6,5,4,3,2,1
"31",1,1,0,0,1,1,0,0,8,7,6,5,4,3,2,1
"32",1,1,0,0,0,1,1,1,8,7,6,5,4,3,2,1
"33",0,1,1,0,0,0,0,0,1,2,4,3,6,5,7,8
"34",1,1,0,0,1,1,1,1,8,7,6,5,4,3,2,1
"35",1,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8
"36",0,1,0,1,1,0,0,0,3,2,1,4,6,5,7,8
