"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,1,0,0,1,0,1,2,3,5,4,8,7,6
"2",0,1,0,1,1,0,1,1,1,3,4,2,5,6,7,8
"3",0,0,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"4",0,0,0,0,1,1,1,0,1,2,3,4,6,5,7,8
"5",0,0,0,0,1,0,1,0,1,2,4,3,5,6,7,8
"6",1,1,1,1,0,1,0,1,8,7,6,5,4,3,2,1
"7",0,1,1,1,1,0,0,1,1,3,2,4,8,5,7,6
"8",1,0,0,0,1,0,1,1,1,2,4,3,5,6,7,8
"9",1,0,0,1,0,1,0,0,1,2,3,5,4,6,7,8
"10",0,0,0,0,1,1,1,1,1,2,5,3,4,7,6,8
"11",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"12",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"13",1,1,1,1,1,1,1,0,8,7,6,5,4,3,2,1
"14",0,0,0,0,0,0,1,0,1,2,3,4,5,7,6,8
"15",0,0,0,0,1,0,0,1,1,2,3,4,5,7,6,8
"16",0,0,0,0,0,0,1,0,1,2,3,4,6,5,8,7
"17",0,1,1,1,1,0,0,1,1,2,3,4,6,5,8,7
"18",0,0,0,1,0,1,0,0,2,1,3,5,4,7,6,8
"19",1,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8
"20",0,1,0,0,0,1,1,1,1,2,3,4,5,7,6,8
"21",0,0,0,1,1,1,0,1,1,2,3,4,7,5,6,8
"22",1,1,0,1,1,1,0,1,8,7,6,5,4,3,2,1
"23",1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"24",0,1,0,0,1,1,1,1,1,2,3,5,4,7,6,8
"25",0,1,0,1,0,0,0,0,1,4,2,3,6,5,7,8
"26",1,0,1,1,1,1,0,1,1,2,4,3,5,6,7,8
"27",1,1,1,1,1,0,1,0,8,7,6,5,4,3,2,1
"28",0,0,1,1,1,1,0,0,1,2,3,4,5,6,7,8
"29",1,0,1,0,0,1,1,0,1,2,4,3,7,5,6,8
"30",0,1,0,0,0,1,1,0,1,2,3,4,7,5,6,8
"31",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"32",0,1,0,0,1,0,1,1,1,3,2,4,6,5,7,8
"33",1,1,0,0,1,1,1,1,8,7,6,5,4,3,2,1
"34",1,0,0,0,1,1,1,1,2,1,3,6,4,8,5,7
"35",1,1,0,1,1,1,0,0,8,7,6,5,4,3,2,1
"36",1,0,0,0,1,1,0,0,1,2,3,5,4,6,7,8
"37",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"38",0,0,0,0,0,0,1,0,1,2,3,4,5,6,7,8
"39",0,0,1,1,0,1,1,1,1,2,3,4,5,7,8,6
"40",1,1,0,0,0,1,0,1,8,7,6,5,4,3,2,1
"41",0,1,0,1,0,0,0,0,2,3,1,4,5,6,8,7
"42",0,1,0,0,0,1,1,1,1,2,3,5,4,6,7,8
"43",1,1,1,0,1,0,0,0,8,7,6,5,4,3,2,1
"44",0,0,1,0,1,0,0,1,1,2,3,5,7,4,8,6
"45",0,1,0,0,1,1,1,1,1,2,4,3,6,5,8,7
"46",0,1,1,1,1,0,1,1,4,1,3,2,5,6,8,7
"47",0,0,1,1,0,0,0,0,1,2,3,4,6,5,7,8
"48",1,0,1,1,1,0,0,0,1,2,3,6,4,8,7,5
"49",1,1,0,1,0,0,1,0,8,7,6,5,4,3,2,1
"50",0,1,0,1,0,1,1,0,1,2,3,4,5,8,6,7
"51",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"52",1,1,1,1,0,1,0,0,8,7,6,5,4,3,2,1
"53",0,0,1,0,0,1,1,0,1,2,6,3,4,5,8,7
"54",0,0,0,1,0,0,1,0,1,2,3,5,6,4,7,8
"55",1,0,1,1,1,1,1,0,1,2,4,3,5,7,8,6
"56",0,0,0,1,0,1,1,0,1,2,3,5,4,6,7,8
"57",0,1,1,0,0,1,0,1,1,2,3,4,7,6,5,8
"58",1,0,1,1,0,0,1,1,1,2,4,3,6,7,5,8
"59",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"60",0,1,1,1,1,1,0,1,1,2,3,5,4,6,7,8
"61",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"62",0,1,1,0,0,1,0,0,1,2,3,5,4,6,7,8
"63",0,0,1,1,0,1,1,0,1,3,2,4,6,8,5,7
"64",1,1,1,1,0,0,0,1,8,7,6,5,4,3,2,1
"65",1,0,1,0,0,1,1,1,1,2,3,4,8,6,7,5
"66",1,1,0,0,1,1,1,0,8,7,6,5,4,3,2,1
"67",0,0,1,0,1,1,0,1,1,2,5,3,4,7,6,8
"68",1,1,1,0,1,0,0,0,8,7,6,5,4,3,2,1
"69",0,0,1,1,1,0,0,1,1,2,4,3,6,5,7,8
"70",0,0,1,0,1,1,0,0,1,2,3,7,4,5,8,6
"71",0,1,0,0,1,0,1,0,1,2,3,6,4,5,7,8
"72",0,0,1,1,1,0,1,1,2,1,3,5,4,6,7,8
"73",0,0,0,1,1,0,1,1,1,2,3,5,4,7,6,8
"74",0,1,0,1,1,0,1,1,1,2,4,3,5,7,6,8
"75",1,1,0,1,1,1,1,0,8,7,6,5,4,3,2,1
"76",1,0,1,1,1,1,0,1,1,2,3,4,6,5,8,7
"77",0,1,0,0,1,0,1,1,1,2,3,5,4,6,8,7
"78",1,0,1,1,1,0,0,0,1,2,3,4,7,6,5,8
"79",1,1,1,0,0,1,0,0,8,7,6,5,4,3,2,1
"80",1,0,1,0,0,0,0,1,2,1,3,4,5,6,8,7
"81",0,1,0,0,0,0,0,0,1,2,3,4,5,6,8,7
"82",0,1,0,1,1,1,0,0,1,2,4,6,3,5,7,8
"83",1,0,0,1,1,0,0,1,1,3,2,4,5,7,8,6
"84",0,0,0,1,0,1,1,1,1,2,3,4,6,5,7,8
"85",1,0,0,1,0,1,0,0,1,2,4,3,5,8,6,7
"86",1,0,1,1,0,1,0,0,2,1,3,6,4,8,5,7
"87",1,0,1,1,1,1,0,0,1,2,3,4,7,8,6,5
"88",1,0,1,0,0,0,0,0,1,2,3,4,6,5,7,8
"89",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"90",1,1,0,0,0,0,1,1,8,7,6,5,4,3,2,1
"91",1,1,0,1,1,0,1,1,8,7,6,5,4,3,2,1
"92",0,0,0,0,1,0,0,1,1,2,3,4,5,8,7,6
"93",1,0,0,1,1,1,0,1,1,2,3,4,5,8,6,7
"94",1,0,0,1,1,1,1,0,1,2,3,4,8,5,6,7
"95",0,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8
"96",1,0,0,0,0,1,0,1,1,2,4,3,6,5,7,8
"97",1,0,0,1,1,0,1,0,1,2,3,7,4,6,5,8
"98",0,0,1,0,1,0,1,1,1,2,3,4,5,7,8,6
"99",1,0,0,0,1,0,0,0,1,2,3,5,4,7,6,8
"100",0,1,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"101",0,1,0,0,1,1,1,0,1,2,3,4,5,6,8,7
"102",1,0,0,0,0,0,1,0,1,3,2,4,6,5,7,8
"103",1,0,0,0,1,1,1,1,1,2,3,4,6,5,7,8
"104",1,1,1,1,1,1,0,0,8,7,6,5,4,3,2,1
"105",1,0,1,0,1,0,1,0,1,2,3,4,5,6,8,7
"106",0,0,0,1,0,0,0,0,1,2,3,4,6,5,7,8
"107",0,0,0,1,0,1,1,0,1,2,3,4,5,6,8,7
"108",1,0,1,0,1,0,0,1,1,2,4,3,5,6,7,8
"109",1,0,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"110",1,0,0,1,1,1,1,0,1,2,3,4,7,5,8,6
"111",0,0,0,1,1,0,1,0,1,2,5,3,6,4,7,8
"112",0,0,1,0,0,0,0,1,1,2,3,5,4,6,7,8
"113",1,1,1,1,1,0,1,0,8,7,6,5,4,3,2,1
"114",0,1,1,1,1,1,0,0,2,1,3,4,5,6,8,7
"115",0,1,0,1,0,0,1,1,1,2,3,5,4,7,8,6
"116",1,0,1,0,1,0,0,1,1,2,3,4,7,5,6,8
"117",1,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"118",1,1,1,1,1,1,1,1,8,7,6,5,4,3,2,1
"119",0,0,0,1,1,0,0,0,1,2,3,4,5,7,6,8
"120",0,1,1,1,1,1,0,0,1,3,2,4,5,7,6,8
"121",0,1,1,1,0,0,1,1,1,2,4,3,5,6,8,7
"122",1,1,1,0,0,0,0,1,8,7,6,5,4,3,2,1
"123",1,1,0,1,1,0,0,0,8,7,6,5,4,3,2,1
"124",1,0,0,0,0,0,1,0,1,2,3,4,5,8,7,6
"125",0,1,0,1,1,0,1,1,1,2,4,3,5,6,8,7
"126",1,0,0,1,1,1,0,0,1,2,3,4,5,7,6,8
"127",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"128",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"129",0,1,0,1,1,1,0,1,1,2,3,4,7,5,6,8
"130",0,0,0,0,0,1,1,1,1,2,3,4,5,6,8,7
"131",1,0,0,0,1,1,1,0,1,3,2,4,6,7,5,8
"132",1,0,0,0,0,0,1,0,1,2,4,3,6,7,8,5
"133",1,1,0,1,0,0,0,0,8,7,6,5,4,3,2,1
"134",1,1,1,0,1,1,0,0,8,7,6,5,4,3,2,1
"135",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"136",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"137",0,1,0,0,0,0,0,0,1,3,2,5,4,6,8,7
"138",1,0,0,1,0,0,1,1,1,2,3,5,4,7,6,8
"139",1,0,0,1,1,0,1,1,1,2,3,4,6,5,7,8
"140",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"141",0,0,1,1,1,0,1,0,1,2,3,4,5,6,7,8
"142",0,1,0,1,0,0,1,1,1,2,4,5,3,8,6,7
