"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,1,1,0,1,1,1,2,3,4,5,8,7,6
"2",0,1,0,0,1,0,1,1,1,2,3,4,7,5,8,6
"3",0,1,0,0,0,0,1,1,1,2,3,4,8,7,5,6
"4",1,0,0,1,1,0,1,1,1,2,3,5,6,7,4,8
"5",0,1,0,0,1,1,0,0,1,2,3,4,5,6,8,7
"6",1,1,1,1,1,1,1,1,8,7,6,5,4,3,2,1
"7",0,1,1,1,1,1,1,0,1,2,3,5,4,7,8,6
"8",0,0,0,0,0,1,0,1,1,2,4,3,6,5,8,7
"9",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"10",0,1,1,0,0,1,0,0,1,2,3,4,6,5,7,8
"11",1,0,0,1,1,0,0,1,2,1,3,4,5,6,7,8
"12",0,0,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"13",1,0,1,0,0,1,1,0,1,2,3,4,5,6,7,8
"14",1,1,0,0,0,0,0,1,8,7,6,5,4,3,2,1
"15",1,1,1,1,0,0,0,1,8,7,6,5,4,3,2,1
"16",0,0,0,0,1,1,0,0,1,2,3,4,5,6,8,7
"17",0,1,0,1,1,0,1,0,1,2,3,5,4,6,8,7
"18",0,1,1,1,1,0,0,0,1,2,4,3,5,6,7,8
"19",1,0,1,0,0,0,0,1,2,1,4,3,5,6,7,8
"20",1,1,0,1,0,1,1,1,8,7,6,5,4,3,2,1
"21",0,1,0,0,1,1,1,1,1,3,5,2,4,6,7,8
"22",1,1,0,0,0,1,0,0,8,7,6,5,4,3,2,1
"23",1,0,0,0,0,1,0,1,2,1,3,4,7,5,8,6
"24",0,1,1,0,0,1,1,0,1,2,3,4,5,6,7,8
"25",1,1,0,0,0,1,1,0,8,7,6,5,4,3,2,1
"26",1,1,0,1,0,1,0,0,8,7,6,5,4,3,2,1
"27",0,0,0,0,1,0,0,1,1,3,2,5,4,6,7,8
"28",0,1,1,1,1,1,0,1,1,2,3,5,4,8,6,7
"29",1,0,0,0,1,1,0,0,1,2,3,4,7,5,8,6
"30",0,1,1,1,0,0,0,0,1,3,2,4,6,5,7,8
"31",0,0,1,0,0,0,1,0,1,2,3,4,5,6,8,7
"32",1,0,1,0,1,1,1,1,1,2,3,4,6,8,5,7
"33",0,0,0,1,0,0,1,0,1,3,2,4,5,7,8,6
"34",0,1,1,1,1,0,0,0,2,1,4,3,6,8,5,7
"35",1,0,0,1,0,0,1,0,1,2,3,4,7,6,5,8
"36",0,0,0,1,1,0,0,1,2,1,4,3,7,6,5,8
"37",1,0,1,1,0,0,0,0,1,2,3,5,4,6,8,7
"38",1,0,1,0,0,0,0,1,1,2,3,4,6,5,8,7
"39",0,1,0,1,0,1,1,0,1,2,3,4,5,8,7,6
"40",1,0,1,1,0,0,1,0,1,2,5,3,4,6,7,8
"41",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"42",0,1,0,0,0,1,0,0,1,2,3,4,5,6,8,7
"43",0,1,0,0,0,0,1,0,1,2,3,4,6,5,7,8
"44",1,0,1,0,0,0,1,1,1,2,3,4,7,5,6,8
"45",0,0,1,1,0,1,1,1,1,2,4,3,5,6,8,7
"46",0,0,0,1,0,1,0,1,1,2,3,6,4,5,7,8
"47",0,0,1,1,0,1,1,0,1,2,3,5,4,6,7,8
"48",0,0,1,1,0,1,1,0,2,1,3,4,6,5,8,7
"49",1,0,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"50",1,0,1,0,0,1,1,1,1,2,4,3,5,7,6,8
"51",0,1,0,0,1,1,0,0,1,2,3,4,5,8,6,7
"52",1,1,1,0,0,1,0,1,8,7,6,5,4,3,2,1
"53",0,1,1,0,1,1,0,1,1,2,3,5,4,7,6,8
