"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,0,1,2
"3",1,1,2,1
"4",1,1,2,1
"5",1,1,2,1
"6",1,0,1,2
"7",0,0,1,2
"8",0,0,1,2
"9",0,1,1,2
"10",1,1,2,1
"11",0,0,1,2
"12",0,1,1,2
"13",0,1,1,2
"14",1,0,1,2
"15",0,1,1,2
"16",0,0,1,2
"17",1,0,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",1,0,1,2
"21",1,0,1,2
"22",0,1,1,2
"23",1,0,1,2
"24",0,0,1,2
"25",1,0,1,2
"26",0,1,1,2
"27",0,1,2,1
"28",1,1,2,1
"29",1,0,1,2
"30",0,1,1,2
"31",0,0,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",1,1,2,1
"35",1,1,2,1
"36",1,1,2,1
"37",1,1,2,1
"38",0,0,1,2
"39",1,0,2,1
"40",1,1,2,1
"41",0,0,1,2
"42",1,0,1,2
"43",0,1,2,1
"44",1,0,1,2
"45",0,1,1,2
"46",0,0,1,2
"47",1,1,2,1
"48",0,0,1,2
"49",1,0,1,2
"50",1,1,2,1
"51",0,0,1,2
"52",1,0,1,2
"53",1,1,2,1
"54",0,1,1,2
"55",1,1,2,1
"56",0,1,1,2
"57",0,0,1,2
"58",0,0,1,2
"59",1,0,2,1
"60",0,1,1,2
"61",1,1,2,1
"62",0,0,1,2
"63",1,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",1,1,2,1
"67",1,1,2,1
"68",0,1,1,2
"69",1,0,1,2
"70",0,0,1,2
"71",0,0,1,2
"72",0,0,1,2
"73",1,1,2,1
"74",1,1,2,1
"75",1,1,2,1
"76",0,1,1,2
"77",1,0,1,2
"78",1,0,1,2
"79",1,1,2,1
"80",1,1,2,1
"81",0,0,1,2
"82",0,1,1,2
"83",1,1,2,1
"84",0,1,1,2
"85",1,1,2,1
"86",0,1,1,2
"87",1,0,1,2
"88",0,0,2,1
"89",1,0,1,2
"90",1,0,1,2
"91",0,0,2,1
"92",1,1,2,1
"93",0,0,1,2
"94",0,0,1,2
"95",1,1,2,1
"96",0,1,1,2
"97",1,1,2,1
"98",0,1,1,2
"99",0,1,1,2
"100",1,0,1,2
"101",0,1,1,2
"102",1,0,1,2
"103",1,1,2,1
"104",0,0,1,2
"105",1,1,2,1
"106",1,0,1,2
"107",0,1,1,2
"108",0,0,1,2
"109",0,1,1,2
"110",1,1,2,1
"111",0,1,1,2
"112",0,0,1,2
"113",0,0,1,2
"114",0,1,1,2
"115",1,0,1,2
"116",0,0,1,2
"117",0,1,1,2
"118",1,0,1,2
"119",1,1,2,1
"120",1,1,2,1
"121",0,1,1,2
"122",1,1,2,1
"123",0,0,1,2
"124",0,0,1,2
"125",1,1,2,1
"126",0,0,1,2
"127",1,1,2,1
"128",1,0,1,2
"129",0,1,1,2
"130",1,0,1,2
"131",0,1,1,2
