"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,1,0,0,1,0,2,1,3,4,7,5,8,6,11,10,9,14,13,12,31,32,26,17,18,15,16,29,28,19,20,24,30,21,22,25,27,23
"2",1,0,1,0,0,0,0,0,1,2,4,3,5,6,32,7,8,11,9,31,12,26,10,25,13,20,29,27,30,14,24,23,17,16,28,15,18,22,21,19
"3",0,0,1,0,0,0,0,0,1,2,3,4,5,8,6,7,11,9,10,31,32,23,19,29,15,14,13,30,12,28,18,17,16,22,24,26,20,21,27,25
"4",1,0,1,0,0,0,0,1,1,2,3,5,4,7,10,6,12,8,9,32,31,11,15,21,24,13,30,14,25,29,18,17,20,16,23,19,22,28,26,27
"5",0,1,0,0,1,0,1,0,1,2,3,4,7,5,10,6,8,9,32,12,11,13,31,28,16,15,30,21,18,14,27,29,25,26,24,19,20,22,23,17
"6",1,1,0,0,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,1,1,0,0,0,1,1,1,2,3,4,5,7,6,8,10,12,9,32,11,13,31,30,27,15,24,29,19,28,26,16,14,18,25,23,20,17,22,21
"8",1,1,0,0,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,1,1,0,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,0,1,0,0,1,0,0,1,2,3,4,6,7,5,8,10,12,9,11,13,32,24,30,26,31,14,29,15,27,28,20,22,21,17,25,18,19,16,23
"11",1,1,0,1,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",1,1,1,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",0,1,1,1,0,1,0,0,1,2,3,4,9,6,5,8,7,11,20,10,31,32,22,30,14,12,25,13,18,17,28,16,15,26,19,23,27,29,21,24
"14",0,1,1,1,0,1,0,0,1,2,3,4,5,6,7,8,9,27,11,10,14,12,18,17,15,31,13,30,32,26,21,28,16,29,23,19,22,24,20,25
"15",1,1,0,0,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",0,1,1,1,1,1,0,0,1,2,3,4,5,6,7,8,9,10,13,11,17,12,25,32,16,31,15,18,29,24,14,19,21,27,30,28,20,26,22,23
"17",1,0,0,1,0,1,0,0,1,2,3,4,5,7,6,9,10,32,13,11,8,20,12,15,17,14,31,18,16,28,29,19,27,30,24,21,26,23,25,22
"18",1,0,1,0,1,0,0,1,1,2,3,4,8,5,6,7,32,9,10,12,27,11,15,31,28,13,25,14,30,16,26,23,29,19,20,21,24,17,18,22
"19",0,1,1,1,0,1,0,1,1,2,3,4,6,5,8,31,7,9,11,32,14,10,28,16,12,13,17,22,30,29,24,15,27,20,25,26,19,18,21,23
"20",0,0,1,0,1,1,1,1,1,2,3,4,6,5,32,18,8,9,7,12,17,10,21,20,29,14,31,26,11,30,15,13,16,22,25,28,27,19,23,24
"21",0,0,0,1,0,0,1,1,1,2,3,4,5,8,6,7,10,9,16,11,30,32,18,13,12,19,14,31,15,25,28,17,26,27,29,23,20,24,22,21
"22",0,0,0,0,0,0,0,1,1,2,5,3,6,7,4,8,10,9,12,13,30,32,21,11,24,14,15,28,31,17,29,16,23,18,20,22,25,19,26,27
"23",1,0,0,0,0,0,0,0,1,2,3,4,6,5,9,10,7,8,12,14,15,13,28,11,17,16,25,32,26,18,29,20,30,31,24,19,23,21,22,27
"24",0,1,1,0,1,0,0,0,1,2,4,3,6,5,7,8,32,9,10,11,30,15,14,26,16,12,29,13,31,28,23,20,18,22,17,27,24,21,25,19
"25",1,0,0,1,0,1,0,1,2,1,3,4,6,5,7,8,9,32,12,11,10,13,30,29,28,15,31,25,14,17,20,16,21,18,27,24,26,19,22,23
"26",0,1,1,0,0,0,1,0,1,2,3,4,6,5,7,11,8,12,14,10,9,16,15,19,13,32,31,30,18,17,23,28,29,24,21,26,20,25,22,27
"27",0,0,0,1,1,0,0,1,1,2,3,4,5,14,6,9,7,8,11,32,31,10,30,21,12,13,25,16,15,27,26,19,29,17,22,18,23,28,20,24
"28",0,1,0,1,1,1,0,1,2,1,3,4,6,5,7,11,8,9,14,16,32,20,10,31,28,13,30,27,29,12,26,19,24,15,18,17,21,23,25,22
"29",1,1,1,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",0,1,1,0,0,0,0,0,1,2,3,4,7,5,8,9,6,11,13,12,10,20,15,32,22,17,16,19,14,18,27,28,30,25,31,29,26,23,21,24
"31",1,0,1,1,1,0,0,1,1,2,4,3,5,6,8,7,12,9,16,30,11,10,13,15,22,32,25,29,17,14,31,24,27,28,19,18,20,26,23,21
"32",0,0,0,0,1,0,0,0,1,2,5,3,6,4,32,7,8,9,10,12,11,31,18,22,14,30,15,13,19,23,28,16,20,17,29,21,25,26,24,27
"33",1,0,0,1,1,1,0,0,1,2,3,6,4,29,5,7,9,31,10,8,12,32,13,17,30,11,16,28,14,24,15,27,25,23,22,21,26,19,20,18
"34",1,1,1,0,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,1,0,0,1,1,1,1,1,3,2,4,5,6,8,13,9,7,11,12,15,32,10,23,14,16,31,18,28,20,29,21,19,17,30,25,26,27,24,22
"36",1,1,0,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"37",1,0,0,0,0,0,0,1,1,2,3,5,4,6,7,21,9,8,12,11,15,10,20,14,28,32,13,31,16,17,30,26,29,24,18,19,25,22,27,23
"38",0,0,0,1,1,1,1,1,1,3,2,4,10,5,6,9,7,8,14,11,12,32,26,29,31,25,30,28,15,13,21,16,27,23,24,18,22,20,17,19
"39",1,1,1,1,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"40",1,1,0,0,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"41",1,0,1,1,0,1,0,1,1,2,4,3,5,8,6,12,7,9,11,10,13,15,31,32,14,18,30,28,19,16,17,27,22,21,29,20,24,23,26,25
"42",1,1,0,1,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"43",1,0,1,0,1,0,0,0,1,2,3,4,5,7,6,9,8,13,15,11,31,32,12,30,17,10,14,19,29,28,25,24,20,27,22,16,23,18,26,21
"44",0,1,0,1,1,1,1,1,2,1,3,4,5,7,6,8,10,9,11,14,16,32,29,13,12,30,15,31,27,26,17,24,20,28,25,21,23,19,22,18
"45",0,0,0,0,0,0,0,0,1,2,3,4,5,7,10,6,8,9,11,20,13,18,32,17,12,14,16,31,15,25,26,30,23,29,28,27,19,22,21,24
"46",0,0,0,1,0,0,0,1,1,2,3,4,5,9,10,8,7,6,11,12,32,22,14,17,13,15,16,31,21,20,27,18,19,28,30,26,29,25,23,24
"47",1,0,0,1,0,0,0,0,2,1,3,4,5,6,7,30,11,32,9,15,8,13,14,12,10,16,31,25,19,17,29,22,24,20,21,18,28,26,27,23
"48",1,0,0,0,1,1,1,1,1,2,3,4,5,6,12,8,7,9,13,10,11,32,16,15,14,18,26,28,31,30,29,17,23,19,20,27,21,24,25,22
"49",1,1,0,1,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"50",1,1,0,1,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"51",0,1,0,0,1,0,0,1,1,2,3,5,4,7,6,30,13,9,10,32,8,11,12,14,16,25,31,15,29,27,22,20,21,18,17,23,26,24,19,28
"52",1,1,1,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"53",0,1,1,0,1,0,0,0,1,2,3,4,7,5,13,9,10,8,6,11,12,14,27,17,19,20,32,18,15,30,31,16,29,25,21,22,28,26,23,24
"54",1,0,0,0,1,1,0,0,2,1,3,4,6,5,10,7,8,9,31,12,15,28,13,14,11,32,16,26,20,30,17,27,29,19,18,23,24,21,25,22
"55",0,0,1,1,1,0,0,1,1,2,3,4,6,5,7,9,8,11,13,12,10,17,28,32,14,21,16,15,30,27,18,26,19,24,23,20,25,31,22,29
"56",1,1,0,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"57",1,0,1,1,0,0,0,1,1,2,3,4,6,7,5,10,8,15,9,11,12,32,17,16,31,14,13,30,29,28,23,27,26,18,24,19,25,21,20,22
"58",1,1,1,0,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"59",0,1,1,1,0,0,0,0,1,2,4,3,5,9,7,8,6,11,10,24,17,32,13,12,14,15,31,30,18,22,16,28,27,20,21,25,29,26,19,23
"60",1,0,0,1,0,0,1,0,1,2,3,4,5,6,7,31,8,9,12,13,32,10,28,11,30,16,22,14,29,25,15,19,20,27,18,24,23,21,26,17
"61",0,1,0,0,1,1,0,1,1,2,3,6,4,5,7,10,8,11,9,29,31,28,32,12,26,27,30,13,16,25,15,14,18,21,23,17,24,20,22,19
"62",1,1,0,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"63",0,0,0,1,1,0,1,0,1,2,3,4,5,8,6,7,12,32,9,11,10,13,31,15,14,18,16,19,17,24,28,27,29,20,25,30,22,26,21,23
"64",0,0,0,1,0,0,0,0,1,3,2,4,5,7,6,8,9,13,12,10,11,24,20,32,17,18,14,15,21,22,19,31,16,29,30,27,28,23,26,25
"65",0,1,0,0,0,0,1,1,1,2,3,4,10,5,6,7,8,11,9,21,12,26,31,32,20,19,13,16,14,30,15,29,23,24,22,25,18,17,27,28
"66",1,1,0,1,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"67",1,0,1,0,1,1,0,1,1,2,3,4,5,7,10,14,6,8,32,9,12,11,13,30,22,18,31,15,17,16,28,29,27,23,26,19,20,21,25,24
"68",1,1,1,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"69",0,0,0,0,1,0,1,1,1,2,3,5,4,7,6,11,9,8,10,32,12,15,31,13,30,27,29,14,20,26,28,18,25,19,24,17,22,16,21,23
"70",0,1,1,1,0,0,1,0,1,3,2,4,5,6,7,12,9,10,14,8,31,15,11,13,16,32,17,19,29,25,18,23,20,24,26,21,30,28,27,22
"71",0,1,1,0,1,0,1,1,1,2,3,5,4,6,12,8,7,10,11,9,13,31,17,32,16,28,14,29,30,15,27,26,24,18,25,22,23,20,19,21
"72",0,1,0,0,1,0,1,1,1,3,2,4,5,6,8,30,7,27,9,32,25,28,13,14,10,31,18,11,12,29,21,22,26,20,16,17,23,24,15,19
"73",0,1,1,0,1,1,1,1,1,2,3,5,4,6,29,32,16,12,7,10,30,8,11,9,31,28,25,17,26,27,13,15,20,24,22,14,18,23,19,21
"74",0,1,0,0,1,1,1,1,1,2,5,3,4,8,9,10,6,7,11,13,12,32,18,15,14,31,16,29,19,17,28,20,30,24,23,21,25,27,26,22
"75",0,0,0,0,0,0,1,1,1,2,3,4,5,9,6,10,12,7,11,8,17,14,16,13,22,19,18,32,15,20,27,25,21,24,31,30,29,23,26,28
"76",0,1,1,0,1,1,1,1,1,2,3,4,5,6,7,32,8,14,11,10,17,9,30,13,31,12,23,29,18,24,15,16,25,28,21,22,26,27,19,20
"77",1,1,1,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"78",0,1,1,0,1,0,0,1,1,2,3,4,5,6,7,9,8,12,10,11,18,13,17,15,16,29,14,32,20,27,30,28,24,31,23,19,22,25,26,21
"79",1,0,0,1,0,0,0,1,1,2,3,4,5,10,9,6,7,32,8,11,30,17,12,14,13,29,15,28,23,18,19,31,16,25,22,26,27,24,20,21
"80",1,1,0,0,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"81",1,0,1,0,1,0,0,0,1,2,3,4,5,7,6,8,32,31,11,9,13,28,10,12,29,15,30,18,14,27,17,20,16,21,26,25,22,23,24,19
"82",1,0,0,1,1,1,1,1,1,2,3,4,5,6,8,7,10,9,32,11,13,12,17,15,31,14,18,30,29,16,24,27,21,28,26,20,22,23,25,19
"83",1,1,0,1,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"84",1,0,1,1,1,1,1,1,1,2,5,3,4,6,7,8,11,26,32,14,9,12,10,13,30,15,31,17,22,28,29,19,27,25,18,20,21,16,24,23
"85",0,0,0,0,0,1,1,0,1,3,2,4,5,6,13,7,8,9,32,24,10,11,31,12,14,15,17,18,21,16,26,30,19,20,29,23,28,25,27,22
"86",1,0,0,0,1,0,0,1,1,2,3,4,6,5,31,7,9,8,29,32,10,12,23,11,26,13,24,22,14,21,30,27,18,15,16,20,19,17,28,25
"87",0,0,0,1,0,1,0,1,1,2,4,3,6,7,9,5,8,10,11,12,31,19,14,13,15,32,17,18,16,29,23,25,28,30,27,21,24,22,20,26
"88",0,1,0,0,0,1,1,0,1,2,3,4,7,6,5,31,32,8,11,14,12,10,9,27,30,21,17,29,13,18,15,16,26,23,28,24,20,19,25,22
"89",1,1,0,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"90",0,1,1,0,0,0,1,0,1,2,3,4,5,6,11,7,8,10,13,30,12,16,9,15,14,18,17,32,31,22,29,27,23,28,26,19,20,21,25,24
"91",1,1,0,1,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"92",1,1,0,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"93",0,0,1,0,0,0,1,1,1,2,3,4,16,5,6,7,8,32,9,20,11,14,13,12,10,18,19,17,31,28,21,15,29,30,26,22,23,27,25,24
"94",0,0,1,0,0,0,1,0,1,2,3,4,5,6,9,8,10,13,7,32,30,31,15,12,17,11,16,14,29,28,18,27,19,22,20,23,21,25,26,24
"95",1,1,1,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"96",0,1,1,0,1,1,1,1,1,2,3,5,4,6,7,8,32,9,11,28,10,31,30,29,27,12,15,13,26,24,23,16,25,20,14,19,17,22,18,21
"97",0,1,0,0,0,1,0,0,1,2,3,7,4,5,10,6,8,13,12,9,16,27,14,11,15,32,28,20,30,19,31,17,29,23,18,21,22,26,24,25
"98",0,1,0,1,0,0,0,1,1,2,3,4,6,5,8,7,9,10,11,22,32,13,30,12,14,17,31,25,21,15,16,19,29,18,23,28,26,24,20,27
