"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,1,1,1,0,0,1,2,3,4,5,7,6,8,9,10,11,15,12,16,32,13,20,29,27,30,31,14,19,17,28,22,18,24,26,23,21,25
"2",1,1,1,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,1,1,0,0,0,0,1,2,4,3,5,6,8,7,10,13,9,12,11,18,19,30,32,20,15,21,31,14,17,16,29,26,28,24,25,23,27,22
"4",1,1,0,0,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,1,1,1,0,1,1,1,1,2,3,4,10,5,7,6,8,30,12,9,31,13,32,29,11,24,15,28,27,21,14,16,26,25,23,19,17,20,18,22
"6",1,0,0,0,0,1,0,1,1,2,3,5,14,4,6,10,8,11,9,13,7,32,12,17,15,16,18,29,19,26,30,27,24,31,28,25,23,20,22,21
"7",1,0,1,1,1,1,1,1,1,2,3,4,5,6,9,7,13,8,10,11,12,14,32,23,31,19,15,17,18,24,16,30,20,27,26,21,22,25,28,29
"8",1,0,0,1,1,1,1,0,1,3,2,4,5,10,7,6,9,8,16,11,15,13,31,14,32,12,17,20,18,19,22,21,30,28,25,23,26,29,24,27
"9",1,1,1,0,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,1,1,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,0,1,1,0,0,1,2,4,3,5,8,7,6,9,16,13,10,30,12,14,11,23,31,17,18,19,15,32,21,22,24,25,29,20,26,28,27
"12",0,1,0,0,0,1,1,0,1,2,3,4,5,6,7,10,9,11,8,16,32,12,18,23,13,14,29,28,15,27,31,24,17,25,30,26,19,22,20,21
