"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,0,0,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,1,0,1,0,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,1,0,0,0,1,0,1,2,3,4,5,6,7,8,9,31,11,32,10,27,12,30,13,17,14,26,29,18,25,28,24,23,15,20,22,21,16,19
"4",1,0,0,0,1,0,1,0,1,2,3,4,5,6,11,7,8,10,31,26,9,32,15,12,30,13,14,20,29,16,27,21,22,17,18,28,19,25,23,24
"5",1,1,1,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",1,0,1,1,0,1,1,0,1,2,3,4,5,6,10,7,8,14,31,13,11,28,9,20,32,12,15,29,21,24,18,30,17,19,16,27,22,25,23,26
"7",0,1,0,0,0,0,1,0,1,2,3,4,5,6,30,7,8,9,31,11,10,29,32,24,12,14,13,15,16,25,17,18,27,28,21,22,26,20,23,19
"8",1,1,0,0,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,1,0,0,1,1,1,1,1,2,3,5,4,6,7,8,9,11,24,10,13,32,12,14,15,18,17,16,19,22,31,20,29,27,21,30,23,26,25,28
"10",1,0,0,1,0,1,0,0,1,2,3,4,5,7,6,8,10,30,9,32,11,31,14,13,15,12,18,16,28,17,29,27,26,19,20,21,25,24,22,23
"11",1,0,0,1,1,0,1,1,1,2,6,3,5,4,7,8,9,30,10,11,28,32,23,31,14,12,16,13,15,24,19,25,18,17,29,27,26,22,21,20
"12",1,0,1,1,0,0,1,0,1,2,3,4,7,5,9,10,8,6,11,12,30,13,29,32,14,17,25,16,31,21,15,18,19,26,28,23,22,27,20,24
"13",0,0,1,0,1,1,0,1,1,2,3,4,5,7,6,8,13,9,32,10,14,30,24,12,11,22,16,29,31,25,27,15,23,20,28,17,19,21,26,18
"14",0,0,1,0,1,1,1,0,1,2,3,4,5,7,8,6,9,16,10,15,11,13,14,12,17,25,32,30,28,31,22,20,18,23,29,19,21,24,27,26
"15",1,0,1,1,0,0,0,0,1,2,3,5,4,7,6,9,8,32,10,12,14,17,11,13,20,15,31,30,16,18,19,23,21,28,29,24,22,26,27,25
"16",1,1,1,0,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"17",0,0,0,1,1,1,0,1,1,2,4,3,6,5,10,9,11,7,31,29,8,32,12,30,15,13,26,16,22,28,14,27,24,25,19,23,17,21,18,20
"18",0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,12,14,11,13,15,32,30,20,16,17,18,27,29,31,25,19,26,24,23,28,21,22
"19",1,1,0,0,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",0,0,1,0,0,0,0,0,1,2,3,5,4,7,6,10,9,8,12,31,24,11,30,28,16,13,14,32,17,15,21,18,27,25,20,22,19,23,26,29
"21",0,1,1,1,1,0,0,0,1,2,4,3,5,6,8,7,10,9,32,31,25,13,11,12,14,30,15,19,16,18,29,22,20,17,21,28,26,27,23,24
"22",1,1,0,1,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
