"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,1,0,1,1,1,1,2,7,3,5,4,6,9,8,10,14,32,11,12,30,31,13,15,16,22,17,29,21,27,23,20,28,24,18,25,19,26
"2",1,1,1,1,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",1,1,1,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,0,1,1,1,1,1,1,1,2,3,4,7,5,6,16,15,13,14,8,30,10,9,32,17,31,12,11,18,22,20,28,25,29,27,19,21,24,26,23
"5",0,1,0,1,0,0,1,0,2,1,4,3,5,7,6,10,8,9,11,12,13,32,14,31,17,19,15,16,20,30,18,21,29,28,22,27,26,25,24,23
"6",1,0,1,1,0,1,1,0,1,2,3,7,8,4,5,6,9,10,11,32,31,12,16,14,13,17,15,18,23,20,19,28,30,26,25,21,22,24,29,27
"7",1,0,0,1,1,1,0,0,1,3,2,4,5,6,7,8,9,16,10,11,32,13,14,15,23,12,30,22,19,20,18,31,26,27,17,28,21,24,29,25
"8",0,0,0,1,0,0,0,0,1,2,3,4,5,7,6,8,28,9,22,32,11,10,31,12,14,21,15,13,29,24,30,16,27,18,26,17,19,25,20,23
"9",0,1,1,1,0,1,1,0,1,2,3,4,7,14,6,5,9,8,12,32,10,18,31,13,20,11,26,16,19,15,21,17,29,30,28,27,25,23,22,24
"10",0,0,0,0,1,0,0,1,2,1,3,5,4,6,7,8,9,11,32,10,30,13,12,31,19,26,29,28,27,14,24,18,16,15,20,17,23,22,25,21
"11",1,0,0,0,0,1,1,0,1,2,3,6,4,5,7,8,10,9,15,11,14,12,13,31,17,16,27,21,20,25,18,32,29,30,28,19,22,23,26,24
"12",1,1,0,1,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",0,1,1,0,0,0,0,1,1,2,3,4,5,6,7,15,8,13,14,10,31,26,11,17,9,12,23,25,19,16,28,18,30,22,21,27,29,20,32,24
"14",0,1,1,0,0,1,0,0,1,2,4,3,6,5,7,8,12,9,11,13,30,10,14,29,32,28,26,31,27,15,20,17,21,19,25,22,24,16,23,18
"15",0,1,0,0,1,0,0,0,1,2,3,5,4,6,11,7,8,32,31,9,10,28,27,20,30,22,13,15,23,14,29,12,25,16,17,24,18,19,21,26
"16",1,0,1,1,0,1,0,0,1,3,2,4,5,6,9,13,8,7,11,15,12,16,10,22,14,32,20,17,26,30,25,18,23,27,21,19,31,29,24,28
"17",0,0,0,1,1,1,0,0,1,2,3,4,5,9,6,12,8,7,11,14,10,16,13,15,32,28,17,30,18,29,20,31,19,21,26,27,22,24,23,25
"18",1,1,0,1,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",0,1,1,1,0,0,1,1,1,2,3,4,5,7,6,10,9,8,11,28,13,12,31,14,32,30,29,23,20,15,18,27,26,25,16,19,21,24,22,17
