"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,0,1,0,1,0,1,2,3,5,4,6,7,12,31,8,9,16,10,13,32,14,11,20,19,30,17,21,15,27,18,28,26,23,29,22,24,25
"2",1,1,0,1,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",0,1,0,1,1,1,0,1,1,2,3,5,4,6,7,9,8,11,12,10,15,25,18,19,32,30,23,16,13,17,14,31,29,24,21,20,22,28,27,26
"4",0,1,0,1,1,0,0,0,3,1,2,4,6,5,8,7,11,9,29,12,10,26,13,14,32,27,31,30,19,16,15,17,20,23,21,28,18,22,24,25
"5",1,0,1,0,0,1,0,1,1,2,3,5,6,4,7,8,9,11,10,32,17,12,14,30,24,31,28,13,29,15,26,16,27,21,18,23,19,20,25,22
"6",0,0,1,1,0,0,1,0,1,2,3,4,5,6,7,10,8,12,9,11,15,13,24,32,14,31,23,29,16,30,28,26,27,25,19,20,17,21,22,18
"7",1,0,0,0,1,0,1,0,1,2,3,4,5,6,7,11,8,15,10,9,12,30,14,31,18,13,24,32,16,26,17,28,20,29,27,19,23,21,22,25
"8",0,0,0,0,0,0,0,1,1,2,3,4,7,13,5,6,9,8,10,11,31,32,28,29,17,16,12,26,15,30,27,14,25,22,19,18,24,23,20,21
"9",0,0,1,0,1,0,0,1,1,2,4,5,3,6,8,7,9,11,32,13,10,19,12,14,20,31,16,15,30,29,17,26,27,18,25,22,21,28,23,24
"10",0,1,0,0,1,1,1,0,1,2,5,3,6,4,7,8,32,13,21,12,10,9,11,31,29,30,14,17,16,27,15,19,22,23,18,28,24,26,20,25
"11",0,1,0,0,0,1,0,1,1,2,3,4,5,6,7,11,8,12,32,9,10,31,29,30,28,13,15,26,16,14,18,17,25,27,24,22,23,19,21,20
"12",0,1,0,0,0,0,0,1,1,2,3,5,4,6,7,8,9,23,24,10,31,30,32,26,27,29,28,25,17,14,21,22,11,19,12,20,13,18,16,15
"13",1,0,1,1,1,1,1,1,1,2,3,5,4,6,10,8,7,9,13,30,11,32,12,16,31,18,17,29,19,26,20,21,14,28,25,15,24,27,23,22
"14",1,1,0,1,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",0,1,0,1,1,1,0,1,1,2,4,3,6,5,7,8,17,9,11,29,10,30,32,14,15,12,13,28,18,25,16,31,27,21,24,19,23,26,20,22
"16",0,1,1,0,1,1,0,1,1,2,4,3,6,5,8,7,23,10,9,14,12,19,16,11,17,32,13,25,21,18,15,27,30,20,28,26,22,31,29,24
"17",1,0,1,0,1,1,0,1,1,2,3,5,6,4,10,8,7,9,11,13,12,14,28,15,22,32,31,27,30,18,17,29,16,23,20,21,19,25,26,24
"18",1,1,1,1,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",1,1,0,0,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",1,0,0,1,0,0,0,1,2,1,4,3,5,7,6,11,10,8,9,12,32,14,16,18,13,29,31,22,30,15,26,17,19,21,25,28,24,20,23,27
"21",1,0,1,0,0,0,0,0,1,3,2,4,5,7,6,8,32,16,9,11,10,13,17,12,14,15,28,30,18,31,19,24,23,22,27,21,29,25,20,26
"22",1,0,1,0,1,1,0,0,2,1,3,4,5,6,7,9,8,11,10,15,32,21,13,12,14,22,30,16,19,31,28,17,18,27,29,20,25,26,24,23
"23",1,0,0,0,0,0,0,1,1,2,3,4,7,6,5,8,9,29,10,13,12,21,11,17,14,15,32,31,24,25,30,16,23,28,19,18,22,26,20,27
"24",1,1,1,1,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"25",0,1,1,1,0,1,0,0,1,2,4,6,5,3,7,8,10,11,9,14,12,29,13,32,16,21,15,17,18,25,19,24,31,22,20,23,30,28,27,26
"26",0,1,0,1,0,1,0,0,1,3,2,4,5,7,8,9,6,11,10,20,29,12,32,27,31,13,16,30,19,14,28,15,17,21,26,18,25,23,24,22
"27",1,1,1,1,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,1,1,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",0,1,1,1,1,0,1,1,1,2,3,4,5,6,8,9,7,10,32,11,30,13,31,12,15,16,14,29,25,26,19,21,20,24,17,18,27,22,28,23
"30",0,0,1,1,0,0,1,1,1,2,3,4,6,5,10,7,9,8,12,19,11,15,13,14,16,32,22,29,24,21,31,18,28,17,30,27,26,20,25,23
"31",0,1,1,0,0,0,1,0,1,2,3,6,5,4,7,9,8,10,15,32,11,14,12,31,13,18,30,19,16,17,27,21,28,23,20,22,26,29,25,24
"32",1,0,1,0,0,0,0,1,1,2,3,4,7,6,5,8,9,31,10,23,11,16,13,32,29,12,15,30,14,20,28,27,26,18,17,22,24,25,21,19
"33",0,1,1,0,0,1,0,0,1,2,3,4,5,6,7,8,11,9,10,32,13,20,12,14,15,31,29,16,21,25,30,22,18,17,19,28,26,24,23,27
"34",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,9,8,10,11,12,32,15,30,26,13,16,23,31,14,29,18,28,17,25,19,20,24,22,27,21
"35",0,1,1,0,1,1,0,0,1,2,3,4,5,6,8,10,7,9,11,14,12,13,32,19,15,17,20,30,31,28,16,29,18,24,25,27,26,22,21,23
"36",0,0,0,1,0,1,1,1,1,2,3,4,6,7,5,8,9,31,16,13,11,10,12,18,17,32,15,24,19,14,21,26,30,29,20,23,28,25,27,22
"37",0,0,0,1,0,1,0,0,2,1,3,4,6,5,9,7,10,11,14,8,15,12,32,18,21,31,30,16,26,27,13,22,19,25,17,29,23,24,28,20
"38",1,1,1,0,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"39",1,1,0,0,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"40",1,1,1,0,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"41",1,0,0,1,1,1,1,1,1,3,2,4,6,5,7,10,12,11,8,9,31,13,32,21,22,15,14,16,29,17,20,19,27,28,30,18,26,24,23,25
"42",1,1,0,1,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"43",1,1,0,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"44",0,1,1,1,1,1,1,1,1,2,3,4,7,6,5,9,11,10,8,17,12,13,31,30,14,32,16,15,29,19,18,27,26,23,21,24,22,28,20,25
"45",0,1,1,0,1,0,0,0,1,2,4,3,6,5,7,8,10,14,27,11,12,32,9,28,25,31,26,30,17,18,15,23,29,13,16,19,20,22,24,21
"46",1,0,0,0,0,0,1,0,1,3,2,4,6,9,5,12,10,7,15,8,14,11,32,29,27,16,13,31,18,22,17,23,26,21,30,28,19,24,20,25
"47",1,0,0,0,1,1,0,1,1,2,3,7,4,5,6,32,8,14,29,11,9,10,31,12,13,28,27,30,19,21,15,24,16,18,17,25,22,26,20,23
"48",0,0,0,0,1,0,0,0,1,2,5,4,3,6,7,13,8,14,9,10,11,28,12,32,31,29,30,23,16,17,25,15,27,26,21,19,20,22,24,18
"49",1,1,0,1,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"50",1,1,1,0,1,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"51",0,1,0,1,0,0,0,1,1,2,3,5,4,7,8,6,16,13,10,31,9,11,32,30,15,14,19,12,21,17,18,26,22,24,20,23,29,25,27,28
"52",1,0,0,0,1,0,0,1,1,2,3,4,5,6,8,7,9,12,32,13,10,11,17,31,21,15,29,14,26,30,18,16,24,27,20,25,28,19,22,23
"53",0,1,1,1,1,0,1,0,1,2,3,4,5,9,6,7,11,10,8,30,32,14,29,17,27,31,28,12,18,25,13,21,24,23,26,19,16,20,22,15
"54",1,1,1,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"55",0,0,0,0,1,1,0,0,1,2,3,4,5,6,7,9,10,8,11,17,12,18,32,16,28,31,30,15,13,14,29,20,25,24,26,19,22,21,23,27
"56",1,0,1,1,1,1,0,0,1,4,2,3,5,8,7,6,11,10,15,9,14,26,31,32,12,23,13,16,17,27,29,22,18,30,28,24,21,19,25,20
"57",0,0,1,1,0,1,0,1,1,2,3,4,7,5,6,14,32,10,8,9,13,18,12,15,11,16,30,17,24,31,21,27,26,29,20,19,23,22,25,28
"58",1,0,1,1,0,0,1,1,2,1,3,4,6,5,7,9,11,8,10,23,12,31,13,32,25,24,15,16,17,14,30,26,18,20,22,29,21,28,27,19
"59",1,0,0,0,1,0,0,1,1,3,2,4,5,7,6,8,9,10,11,13,22,12,30,15,16,14,31,19,21,18,32,20,28,29,17,25,23,24,26,27
"60",0,1,0,0,0,1,1,0,1,3,2,4,5,7,6,8,10,9,32,14,11,29,28,12,31,13,30,26,15,24,16,25,21,18,17,22,27,23,19,20
"61",0,0,1,0,1,0,1,0,1,2,4,3,7,5,13,6,15,31,10,9,8,11,27,32,12,16,30,14,29,18,28,17,26,20,19,21,25,23,22,24
"62",1,0,0,0,1,0,1,0,1,2,5,3,4,6,11,7,9,32,10,8,12,16,31,19,13,18,15,17,14,26,28,30,20,29,22,23,21,27,25,24
"63",0,1,1,0,1,0,1,1,1,2,3,5,6,4,7,9,11,10,8,12,14,32,31,20,16,13,19,18,21,30,17,15,26,23,24,22,27,29,28,25
"64",0,0,0,1,0,0,1,0,1,2,4,3,8,5,6,10,7,32,12,9,17,13,15,22,11,14,31,19,30,16,28,20,18,29,21,23,25,26,27,24
"65",0,1,0,1,1,0,0,1,1,2,3,4,6,5,10,9,7,8,11,12,13,27,28,32,23,31,14,15,16,29,22,18,17,30,24,20,26,19,25,21
"66",0,0,0,0,0,1,0,0,1,2,3,4,5,8,10,6,7,14,9,28,30,13,12,11,16,32,27,31,15,29,17,23,25,26,22,19,24,18,20,21
"67",0,1,0,1,0,1,1,0,1,2,3,5,4,6,12,8,7,10,14,16,9,11,32,28,29,30,13,27,26,23,31,15,24,25,22,17,18,19,20,21
"68",1,1,0,1,0,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"69",1,1,1,1,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"70",1,0,1,1,0,1,1,0,1,4,2,5,3,6,7,8,9,12,14,10,30,13,32,31,11,17,16,24,29,27,28,21,18,19,15,22,26,23,25,20
"71",1,0,1,0,1,1,1,1,1,2,4,3,5,6,7,29,31,8,9,32,30,21,11,28,26,27,25,10,14,24,15,23,20,12,13,19,22,17,18,16
"72",0,0,1,0,1,0,0,1,1,2,3,4,5,7,6,8,19,11,9,10,12,13,32,26,30,14,16,15,18,21,20,22,28,17,29,24,31,25,23,27
