"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,0,0,1,1,2,5,4,3,8,7,10,12,6,9,11,14,32,31,27,17,13,19,15,18,16,21,28,23,20,22,26,24,30,25,29
"2",0,1,1,1,1,1,0,1,1,2,3,5,4,6,7,8,32,9,25,10,17,12,31,29,21,13,15,30,16,11,14,27,22,28,19,24,23,20,18,26
"3",1,0,0,1,0,0,0,1,1,2,3,4,5,7,6,9,10,8,16,13,11,28,30,32,12,14,15,22,31,21,19,29,25,27,26,17,23,18,24,20
"4",1,1,1,0,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,1,1,0,1,1,1,1,1,2,3,4,6,5,7,8,9,11,12,10,13,19,14,15,30,16,17,32,22,31,18,27,24,29,26,21,20,23,28,25
"6",1,1,1,0,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,1,0,0,1,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",0,1,1,0,0,1,0,0,1,2,3,5,4,8,7,6,10,23,9,11,14,12,13,32,31,28,27,30,17,21,15,25,29,26,24,20,22,19,18,16
"9",1,0,1,0,0,1,1,0,1,2,3,4,7,6,31,5,8,9,10,32,12,11,30,13,27,29,15,24,16,14,20,28,25,23,21,17,26,22,19,18
"10",1,1,1,0,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,0,0,1,1,0,0,1,1,2,3,4,6,5,7,10,12,9,32,8,11,18,19,17,13,31,16,22,14,20,15,30,21,23,28,25,29,26,27,24
"12",0,1,1,0,0,0,0,0,1,2,3,4,5,6,7,9,8,11,10,12,14,32,16,13,29,15,18,31,17,26,30,28,24,19,27,20,22,23,21,25
