"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,1,0,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,1,1,0,1,1,0,0,1,2,3,4,6,5,7,9,10,8,12,29,11,13,20,28,32,14,31,18,17,23,15,16,19,22,25,30,27,26,24,21
"3",1,0,1,0,0,1,1,0,1,2,3,4,6,5,8,9,12,32,7,10,11,30,29,31,28,16,13,17,14,22,27,23,15,25,24,19,26,18,20,21
"4",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8,9,12,11,10,16,15,13,19,14,18,17,32,28,21,31,26,29,30,27,20,25,23,22,24
"5",0,0,1,0,0,1,1,1,1,2,5,3,6,9,4,7,10,8,30,12,11,15,22,19,31,32,29,13,28,14,20,16,26,18,17,27,25,23,21,24
"6",0,0,1,0,0,0,1,1,1,2,3,5,4,6,8,7,9,14,11,10,15,21,13,12,16,18,17,24,26,20,32,19,29,31,23,27,28,22,30,25
"7",1,0,1,1,1,0,1,1,1,2,3,7,4,5,6,14,32,16,8,12,9,13,29,10,11,31,30,27,15,17,25,28,23,24,26,19,18,21,22,20
"8",1,0,1,1,1,1,1,1,1,2,3,4,6,5,9,7,8,10,11,13,12,15,32,14,31,16,24,20,29,18,30,23,27,19,26,17,28,22,21,25
"9",0,1,0,0,0,1,1,0,1,2,4,3,5,6,7,9,11,8,24,12,20,10,13,15,14,16,31,17,32,18,30,28,21,27,29,25,19,26,22,23
"10",0,0,1,0,1,1,1,0,1,2,3,4,8,5,6,7,13,10,32,30,9,14,11,22,12,29,31,28,18,27,15,26,24,16,25,19,20,17,21,23
"11",0,0,0,1,0,1,0,0,1,2,3,4,5,6,9,7,11,8,19,10,22,32,12,13,16,14,17,29,15,18,30,31,20,28,21,26,23,24,25,27
"12",0,1,0,0,1,0,0,0,1,2,3,4,5,6,7,8,9,11,12,16,10,26,30,27,13,14,31,15,32,19,28,29,17,20,18,22,23,21,24,25
"13",0,1,0,0,0,1,0,1,1,2,4,3,5,6,10,32,7,8,11,26,9,30,28,20,13,14,12,18,29,16,27,31,19,23,15,17,25,24,21,22
"14",1,1,1,0,0,0,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",1,0,0,1,0,0,1,0,1,2,3,4,8,7,5,6,9,12,10,30,11,13,15,32,14,22,16,31,19,17,20,27,18,23,21,29,25,26,24,28
"16",0,1,0,0,0,1,0,0,1,2,4,3,7,6,5,8,10,9,16,32,11,31,12,29,14,13,25,30,15,23,21,17,24,19,28,26,18,20,27,22
"17",0,1,0,1,0,0,0,1,1,2,3,5,4,9,8,6,7,11,15,10,17,12,13,32,14,16,31,18,19,20,30,28,29,21,26,25,27,22,24,23
"18",0,1,0,0,0,1,0,1,1,2,3,4,8,5,6,9,32,7,11,10,31,14,12,30,15,19,13,16,27,23,17,18,22,28,20,24,29,21,25,26
"19",1,1,0,0,0,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",0,1,1,1,1,0,0,0,1,2,3,4,5,7,8,6,10,9,16,12,13,11,32,14,18,15,22,17,20,19,31,30,27,21,25,28,26,23,24,29
"21",1,1,0,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",1,1,0,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"23",1,0,0,1,0,0,0,0,1,2,3,4,5,6,7,32,9,17,11,8,29,30,10,12,15,13,14,16,19,31,22,25,18,23,28,20,24,21,27,26
"24",1,0,1,0,0,1,0,0,2,1,3,5,4,6,13,7,11,8,9,14,12,25,17,10,32,31,24,16,15,18,30,26,29,20,28,27,22,23,21,19
"25",1,0,0,0,1,1,0,0,1,3,2,5,4,6,7,8,11,9,13,12,10,31,14,32,15,16,30,17,19,29,20,18,22,21,26,28,24,27,25,23
"26",1,0,0,1,1,1,1,1,1,2,4,3,5,6,10,7,24,8,9,15,11,13,12,32,17,16,30,29,21,31,14,19,28,18,20,27,26,22,23,25
"27",0,1,1,0,1,0,1,0,1,2,3,5,4,6,12,10,8,7,32,9,13,11,15,18,31,29,30,14,17,16,28,20,27,19,22,21,26,25,23,24
"28",0,0,1,0,1,0,0,1,2,1,3,4,5,7,26,9,8,6,14,12,32,10,11,15,13,18,31,16,17,20,19,21,28,25,30,23,22,29,27,24
"29",1,0,0,0,0,1,0,0,1,2,3,5,4,7,6,9,8,20,10,11,16,27,32,12,13,26,30,31,22,19,18,25,29,17,15,14,23,24,28,21
"30",1,0,0,1,0,0,1,1,1,2,3,4,5,6,9,8,7,11,13,12,14,26,30,10,29,32,31,28,27,25,15,23,22,16,17,20,18,24,21,19
"31",1,0,1,1,0,1,0,0,1,2,3,4,5,8,6,7,9,32,30,10,13,31,12,11,19,14,16,29,20,17,15,28,27,18,26,22,25,23,21,24
"32",1,0,0,0,1,0,0,0,1,2,3,4,5,6,7,8,9,10,16,11,12,31,14,13,15,30,20,21,29,18,32,19,17,25,22,28,24,27,23,26
"33",1,1,1,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
