"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,1,1,1,0,1,2,3,4,6,5,7,8,9,14,10,11,13,26,12,15,17,32,20,29,31,30,24,16,25,19,18,21,23,28,22,27
"2",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,9,30,27,32,10,31,12,11,16,14,28,13,22,15,21,29,20,25,26,23,18,24,17,19
"3",0,0,0,1,1,0,1,0,1,2,4,3,7,5,8,6,10,11,31,32,25,14,9,13,30,12,20,15,28,29,16,21,24,26,27,23,18,17,22,19
"4",0,0,1,1,0,1,1,1,1,2,4,5,3,6,11,7,8,15,10,9,12,32,14,31,13,27,19,17,29,26,28,16,18,21,30,24,23,20,25,22
"5",0,1,0,1,1,0,0,0,1,2,3,4,5,6,8,7,9,10,14,32,12,28,29,15,11,16,20,18,13,27,22,31,21,17,19,30,23,26,25,24
"6",1,0,1,0,1,1,1,1,2,1,4,3,5,9,6,8,11,7,10,14,32,24,30,13,17,12,28,31,15,18,16,21,26,23,19,22,29,25,20,27
"7",1,1,0,0,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",0,0,0,1,1,0,0,0,2,1,3,5,4,6,7,8,32,20,9,31,12,13,29,10,15,11,30,19,21,27,25,14,16,17,28,23,26,24,22,18
"9",1,1,1,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,0,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,1,1,0,1,0,2,1,3,4,5,6,7,9,13,10,8,12,15,11,21,30,14,32,31,16,17,26,18,22,20,27,19,29,28,24,25,23
"12",1,0,1,1,1,1,1,1,1,2,4,3,8,5,7,6,12,9,10,11,32,22,14,15,13,17,16,18,23,21,31,30,26,19,29,20,24,28,25,27
"13",0,1,1,0,0,1,0,1,1,2,3,4,7,5,6,8,11,12,9,10,32,14,31,15,18,17,13,26,25,16,21,28,29,22,19,30,27,20,24,23
"14",1,0,1,0,1,0,0,1,1,2,5,4,6,7,3,8,9,10,20,11,18,12,30,32,16,13,31,15,14,23,21,17,27,19,29,28,22,24,26,25
"15",0,0,0,1,0,1,1,1,1,3,2,5,4,6,8,7,10,13,18,9,12,11,17,15,16,14,20,22,21,19,23,31,30,27,26,32,29,28,25,24
