"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,1,1,1,1,2,4,3,6,5,9,7,10,8,12,11,23,24,14,31,13,22,15,26,32,30,29,27,19,16,17,20,18,28,25,21
"2",1,0,1,1,0,1,1,1,1,2,3,6,4,5,9,18,7,8,32,10,13,11,12,31,19,20,15,16,22,14,29,23,30,25,17,24,21,27,28,26
"3",0,0,0,1,0,1,0,1,1,2,3,6,4,5,10,8,7,15,9,12,11,13,32,14,17,29,30,19,16,18,22,31,28,21,20,23,26,27,25,24
"4",1,0,0,1,0,1,0,1,1,2,3,5,4,7,6,8,31,29,9,11,13,15,10,12,21,32,30,27,28,26,18,14,16,17,20,24,22,25,23,19
"5",0,1,0,0,1,0,0,0,1,2,4,3,5,8,6,11,7,12,9,10,19,14,13,32,15,17,16,31,22,20,18,25,29,24,27,23,30,21,28,26
"6",1,1,0,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,0,1,0,0,0,0,1,3,1,2,4,5,6,8,7,10,9,13,11,15,31,12,14,21,18,16,30,32,20,17,27,25,28,23,26,29,19,24,22
"8",0,0,0,1,1,1,1,1,2,1,3,4,5,6,8,14,7,9,11,10,18,12,32,15,27,13,31,16,30,20,28,17,19,21,29,24,26,22,25,23
"9",0,0,1,1,0,1,1,0,1,2,3,6,5,4,7,8,9,32,18,10,22,15,16,12,11,14,20,17,13,28,31,25,19,29,24,30,27,21,26,23
"10",1,1,1,0,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,0,1,1,1,0,1,1,2,3,5,4,6,7,10,8,9,13,32,11,31,12,18,30,15,17,23,27,24,26,14,28,29,19,25,16,21,22,20
"12",1,0,1,1,0,1,0,0,1,2,3,6,5,4,7,8,12,30,9,11,10,14,13,19,32,28,16,15,18,17,31,27,25,26,20,29,23,21,24,22
"13",1,1,0,1,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",0,0,0,0,1,1,1,0,1,2,3,5,4,10,6,7,30,8,9,11,13,32,12,31,29,17,24,14,21,16,23,28,15,26,18,20,19,27,25,22
"15",1,1,1,1,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",1,0,1,0,0,1,0,1,1,2,4,3,5,8,7,6,11,9,10,15,31,12,30,32,29,13,14,22,21,28,18,16,24,25,17,20,23,27,19,26
"17",0,0,0,1,1,1,0,0,1,2,3,5,4,6,8,12,7,10,18,20,9,31,14,30,32,11,13,16,19,17,15,22,28,29,27,21,23,24,25,26
"18",1,1,1,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",0,0,0,1,1,1,0,0,1,2,3,5,4,8,7,6,9,32,10,11,12,31,15,13,29,14,27,17,30,18,16,28,21,20,24,19,22,26,23,25
"20",1,0,0,1,1,0,1,1,1,2,3,6,7,4,5,8,10,13,11,12,15,9,31,32,14,26,24,19,16,18,17,30,21,20,23,27,22,29,25,28
"21",0,0,0,0,0,0,1,0,1,2,3,5,4,6,7,9,11,8,31,10,27,13,32,12,30,19,14,15,29,18,17,16,22,24,28,21,20,25,26,23
"22",0,0,1,1,0,0,1,1,1,2,3,5,4,6,9,8,10,7,13,11,32,12,17,22,26,25,31,30,20,19,14,15,16,29,18,23,28,24,27,21
"23",1,1,0,1,0,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"24",0,0,1,1,1,1,1,1,1,2,3,4,7,8,5,6,11,28,10,12,9,13,20,21,15,14,18,32,24,27,19,17,30,31,16,29,22,25,23,26
"25",0,0,0,1,1,0,0,1,1,2,6,3,4,5,8,9,7,17,10,11,14,13,12,15,25,32,21,18,16,22,19,31,27,23,20,26,29,24,30,28
"26",0,1,0,1,1,0,0,1,1,2,6,3,4,5,7,9,8,10,11,12,32,14,13,18,17,24,15,16,31,25,19,30,20,21,23,27,22,29,28,26
"27",0,1,1,1,0,0,0,0,1,2,3,4,5,7,6,9,8,10,11,14,13,12,32,16,15,17,26,19,23,31,30,29,18,20,21,27,28,24,22,25
"28",1,1,1,1,1,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",1,0,1,1,1,1,1,1,1,2,3,7,4,6,5,8,9,14,10,11,12,32,24,16,13,15,18,31,30,17,23,19,20,25,27,29,26,28,21,22
"30",1,1,1,0,1,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"31",0,1,0,0,0,0,1,1,1,2,3,6,5,7,4,9,8,32,10,13,31,12,30,14,29,11,16,15,21,19,26,22,17,24,23,28,27,20,18,25
"32",1,1,0,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"33",1,1,0,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"34",1,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8,9,10,11,12,15,14,32,16,27,18,13,22,30,17,23,19,21,20,31,25,26,29,28,24
"35",1,0,1,1,1,0,0,1,1,2,4,3,5,6,9,8,10,7,11,12,14,16,13,30,31,32,19,21,20,29,26,15,17,25,28,18,27,22,23,24
"36",0,0,0,0,0,0,0,1,1,3,2,5,4,7,6,10,8,9,32,30,31,14,29,28,13,27,11,15,12,25,26,23,24,18,16,20,22,19,21,17
"37",0,1,0,1,0,0,1,0,1,2,3,4,6,5,7,8,9,11,10,12,15,31,32,14,13,16,18,17,26,29,28,19,27,30,23,24,25,20,21,22
"38",0,0,0,0,0,1,1,1,1,3,2,4,5,6,7,8,12,11,9,29,20,10,31,13,15,18,25,32,14,16,30,17,23,19,22,26,28,27,21,24
"39",1,0,1,1,1,0,1,1,1,4,2,3,6,5,8,7,9,10,12,11,31,30,14,18,17,32,16,29,13,15,23,19,28,26,24,20,27,21,25,22
"40",0,0,0,1,1,1,0,1,1,2,3,6,4,5,7,8,9,10,14,11,27,15,12,23,16,13,32,17,31,30,29,28,21,25,24,18,19,26,22,20
"41",1,1,1,1,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",0,1,0,1,1,1,1,1,2,1,3,4,12,5,6,31,10,8,7,9,15,23,20,11,17,30,32,19,14,16,13,29,21,28,22,25,24,18,27,26
"43",0,1,1,0,0,1,1,0,1,2,4,3,5,6,7,8,9,29,10,30,12,32,11,31,15,13,14,20,16,28,19,27,22,23,25,18,24,21,17,26
"44",1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8,12,10,26,13,17,11,9,14,15,16,32,28,31,18,21,25,20,30,19,27,29,22,24,23
"45",1,1,0,0,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"46",0,0,0,1,1,0,0,1,1,3,2,5,4,8,6,7,16,11,10,9,15,31,12,14,13,23,21,32,20,17,19,29,18,30,22,25,26,24,28,27
"47",0,0,1,1,1,1,0,0,1,2,4,3,5,7,6,8,11,32,9,16,12,10,14,13,17,21,28,19,25,15,31,18,22,20,30,24,26,29,23,27
"48",1,0,1,0,1,0,0,1,1,2,3,4,5,9,7,6,14,10,12,8,11,15,22,32,29,27,13,18,25,16,20,30,17,31,19,28,26,24,23,21
"49",0,1,0,1,0,1,0,1,2,1,5,3,6,4,13,10,8,7,32,9,16,11,17,14,12,26,15,19,28,18,20,23,22,21,31,24,30,27,29,25
"50",1,1,0,1,1,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"51",1,0,1,1,1,0,0,0,1,2,3,4,5,8,6,7,9,10,32,11,31,30,22,14,28,17,13,29,12,26,15,18,16,19,27,23,21,25,20,24
"52",1,0,0,0,0,1,1,0,1,2,3,5,8,4,6,10,7,9,11,17,13,14,12,21,19,32,15,31,18,23,20,16,27,24,26,25,22,28,29,30
"53",1,0,0,0,1,0,1,1,1,2,3,6,4,5,12,8,9,7,31,11,32,13,10,28,29,27,25,15,30,14,17,21,16,24,26,20,19,22,23,18
"54",1,0,0,1,1,0,0,0,1,2,3,5,4,6,8,7,31,13,32,29,11,20,12,17,25,10,9,19,30,16,14,27,15,23,28,22,18,21,26,24
"55",1,1,1,1,0,0,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"56",1,1,1,0,0,1,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"57",0,1,1,1,0,0,1,1,1,2,3,4,6,5,7,8,30,9,32,10,12,23,17,22,29,31,11,14,13,19,16,27,15,25,21,18,28,20,24,26
"58",1,0,0,0,0,0,1,0,1,3,2,4,6,7,8,5,9,13,15,10,12,11,31,32,16,17,30,27,14,19,29,23,18,28,20,21,26,24,22,25
"59",0,0,1,0,1,1,0,0,1,2,3,4,5,7,6,8,10,30,9,13,11,12,14,18,19,17,31,32,23,28,15,16,24,27,25,20,22,21,29,26
"60",0,0,1,1,1,0,1,0,2,1,4,3,5,6,9,7,12,8,11,32,10,14,17,13,31,18,16,15,28,26,19,25,27,30,24,29,22,20,21,23
"61",0,1,0,0,0,1,1,0,1,3,2,4,6,5,7,10,9,11,8,12,14,17,32,15,30,13,25,26,31,29,16,18,27,22,20,24,28,23,19,21
"62",0,1,1,1,1,1,0,0,2,1,3,5,4,6,9,8,7,13,10,12,11,24,32,17,26,29,14,16,15,25,31,18,28,30,19,20,27,23,22,21
"63",1,1,0,0,0,1,0,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"64",0,0,0,1,1,1,0,0,1,3,2,4,5,6,7,8,10,9,32,11,31,13,30,12,15,14,19,29,16,24,28,17,18,27,20,21,23,22,26,25
"65",0,0,0,1,1,0,0,0,1,2,4,3,5,6,8,7,9,10,32,13,12,11,31,25,17,14,30,19,15,16,18,27,20,23,29,28,22,21,24,26
"66",0,1,0,0,1,0,1,0,1,2,4,3,5,6,7,8,12,10,9,11,14,20,31,32,13,30,24,23,16,29,26,15,27,28,17,22,25,18,19,21
"67",0,1,1,0,1,1,0,1,1,2,3,4,5,6,7,9,8,10,12,11,15,30,22,14,17,16,13,21,28,32,18,19,31,26,29,20,24,27,23,25
"68",0,0,1,1,1,0,1,1,1,2,4,3,6,5,8,7,9,29,10,31,30,28,11,27,16,32,13,14,17,23,24,12,25,26,15,21,22,20,19,18
"69",0,1,0,1,0,1,1,1,1,2,4,3,10,6,8,5,9,7,12,13,11,14,29,16,32,30,17,15,31,25,21,28,26,20,27,24,18,19,23,22
"70",1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8,10,12,11,9,14,16,13,18,15,29,22,30,17,31,26,19,32,20,21,28,23,27,24,25
"71",0,0,1,0,0,0,0,0,1,2,3,5,4,6,8,32,7,12,10,15,9,24,14,11,29,31,17,13,26,30,28,22,27,25,16,20,21,18,23,19
