"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,1,0,1,1,1,1,2,3,4,5,7,6,8,32,9,11,13,10,14,18,12,16,15,28,17,31,30,20,19,29,22,25,26,23,27,24,21
"2",0,0,0,1,0,0,1,0,2,3,1,4,5,6,28,7,10,9,8,32,31,30,11,14,15,12,20,29,21,27,18,19,13,23,16,17,25,24,22,26
"3",1,1,0,1,1,1,1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,0,0,0,1,0,1,2,3,4,5,7,9,6,8,10,16,11,14,12,32,13,17,28,15,30,22,20,18,23,31,19,25,29,21,26,24,27
"5",0,1,1,0,1,0,0,1,1,2,3,6,4,5,7,10,9,8,11,13,32,31,27,12,25,14,30,26,29,21,23,16,15,20,18,28,19,22,17,24
"6",0,0,0,0,1,0,1,1,1,2,3,5,4,8,6,9,10,7,11,12,32,26,31,13,15,20,24,25,14,29,30,28,18,19,23,16,27,17,22,21
"7",1,1,1,0,1,1,1,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",0,0,0,0,1,1,1,1,1,2,4,3,6,8,5,9,15,13,32,14,7,26,11,10,12,31,30,25,16,27,28,18,19,29,24,21,17,22,23,20
"9",1,1,1,0,0,0,0,0,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",0,1,0,1,0,1,0,1,1,2,4,3,5,6,7,11,9,12,8,10,14,32,19,15,31,13,17,27,30,22,18,25,23,29,16,28,20,26,24,21
"11",1,0,1,0,0,0,1,0,1,3,2,4,5,6,7,8,10,9,11,31,32,13,14,12,15,17,30,28,29,19,27,22,25,16,23,24,26,18,20,21
"12",1,0,1,1,0,0,0,1,1,2,3,4,5,6,8,7,9,10,17,11,19,13,12,32,15,16,14,31,22,18,29,24,20,30,28,23,21,26,25,27
"13",1,0,1,1,1,1,0,0,1,3,2,4,5,10,6,11,8,32,7,28,9,13,29,31,30,12,14,15,27,19,26,16,20,17,22,18,24,21,25,23
"14",0,0,0,1,1,1,1,1,1,2,3,4,5,8,6,7,12,10,9,32,27,11,26,18,13,30,29,14,16,22,15,21,28,17,24,31,25,23,19,20
"15",0,0,0,1,1,1,1,1,1,2,4,3,5,6,7,8,9,12,11,13,18,10,15,17,32,22,16,31,14,25,30,19,20,23,21,26,29,28,24,27
"16",1,0,1,0,0,0,0,0,1,2,4,5,3,6,8,7,9,10,11,12,13,18,15,32,31,29,28,30,21,26,14,25,27,16,17,23,24,22,19,20
"17",1,0,1,0,1,0,0,1,1,2,3,4,5,6,7,8,9,10,14,11,12,17,19,27,13,20,16,31,15,18,32,22,25,21,23,26,30,24,29,28
"18",0,1,1,1,0,1,1,1,1,2,3,5,4,6,9,7,10,16,12,8,17,32,11,13,15,30,19,14,29,20,31,28,21,27,18,22,26,24,23,25
"19",0,1,0,1,1,1,0,1,1,2,3,6,5,4,9,7,8,10,32,14,12,31,30,11,23,13,26,29,28,17,25,15,22,27,18,24,21,16,20,19
