"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,2,1,3,4,5,9,7,8,6,10,13,11,12,16,14,15
"2",1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,2,1,3,5,4,6,8,7,10,9,16,11,13,14,12,15
"6",1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,2,1,3,4,5,6,8,7,10,9,11,12,14,13,16,15
"8",1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,2,3,4,5,6,8,9,7,10,14,12,11,13,15,16
"10",0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2,3,4,6,5,7,8,9,11,16,14,10,12,15,13
"11",1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,2,3,5,4,8,6,9,7,10,11,13,14,15,12,16
"13",0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,8,7,6,11,10,9,15,16,13,12,14
"14",0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,3,5,7,6,4,16,8,9,10,13,15,11,14,12
"15",0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,3,2,4,5,6,7,8,11,10,9,15,12,14,16,13
"16",1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
