"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,3,4,8,6,9,7,5,11,15,10,12,13,14,16
"2",0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,2,4,3,5,6,7,8,16,15,9,11,13,10,12,14
"3",0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,2,3,4,5,6,8,7,9,14,10,13,11,12,15,16
"4",1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2,4,3,5,6,7,8,14,9,10,11,13,12,16,15
"5",0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,2,4,3,5,9,7,6,8,10,13,16,11,15,12,14
"6",0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,2,3,4,5,6,7,8,9,13,14,11,10,15,12,16
"7",0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,2,3,4,5,9,6,8,12,7,10,13,15,14,11,16
"8",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,3,4,5,6,7,9,12,8,15,10,16,13,11,14
"9",1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,3,2,4,5,9,6,7,8,12,10,13,11,15,16,14
"11",1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,3,4,5,6,8,16,11,9,7,10,15,12,14,13
"13",1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,1,3,4,11,5,8,6,12,14,7,13,10,9,16,15
"14",1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,2,3,4,5,6,7,8,9,10,11,16,12,15,13,14
"15",0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,3,2,4,5,6,7,9,8,15,10,11,12,13,14,16
"16",0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,10,8,12,9,15,16,11,13,14
"17",1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,2,3,4,5,6,9,8,7,10,13,12,16,14,15,11
"18",1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,2,3,4,5,6,7,9,8,10,11,16,15,14,12,13
"19",0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,2,3,4,6,5,13,9,7,8,10,11,16,12,15,14
"20",0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2,3,4,5,6,8,7,9,10,16,15,11,13,14,12
"21",0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,3,2,4,6,5,7,9,8,16,10,11,14,13,15,12
"22",1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,2,1,3,5,4,6,7,9,16,8,10,13,11,12,15,14
"24",0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,3,2,5,4,7,6,8,10,12,16,9,14,13,11,15
"25",1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,2,3,4,6,5,8,10,7,11,9,13,15,12,14,16
"26",1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,3,4,6,10,5,15,13,8,7,11,12,16,9,14
"27",1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,2,3,5,4,8,7,11,6,10,9,13,12,16,15,14
"29",1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2,3,5,4,6,8,9,7,14,10,11,16,13,15,12
"30",1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,4,7,5,6,8,9,11,13,12,10,15,14,16
"31",1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
