"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,2,3,4,5,6,7,15,8,10,14,16,9,11,12,13
"2",1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2,3,4,6,5,9,7,10,8,15,13,14,12,11,16
"3",0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,2,3,4,5,6,7,8,9,15,12,16,11,10,14,13
"4",0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,2,3,4,5,6,8,7,13,9,11,10,14,16,15,12
"5",0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,3,2,4,5,8,6,7,14,9,13,10,11,12,16,15
"6",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,3,4,6,5,7,8,9,10,11,12,15,13,16,14
"7",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,3,4,6,8,5,7,9,10,15,11,14,16,12,13
"8",1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,1,4,3,5,6,7,8,9,10,14,11,12,13,15,16
"10",0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,2,3,5,4,6,10,9,7,8,11,14,15,12,13,16
"11",1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,2,3,4,6,5,9,7,13,8,10,15,11,16,12,14
"17",0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,4,3,6,5,8,7,9,16,12,10,11,15,14,13
"18",1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,3,2,4,5,9,6,7,14,8,16,15,13,12,11,10
"20",0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,4,3,5,6,7,16,8,9,10,14,11,12,15,13
"21",0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,2,3,4,6,5,8,7,9,11,10,13,16,12,14,15
"22",1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,2,3,4,6,5,8,9,7,16,15,13,11,14,10,12
"26",0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,2,4,3,5,7,6,10,8,15,11,16,12,13,9,14
"27",0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,3,2,4,5,11,6,7,8,16,12,9,10,13,15,14
"28",0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2,3,4,5,6,7,9,8,10,11,12,16,15,13,14
"29",0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,3,2,4,5,6,16,11,10,13,7,8,15,14,12,9
"30",0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,2,1,3,5,4,7,6,9,12,8,11,10,15,14,13,16
"31",0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,2,3,4,5,7,6,9,8,14,15,11,13,16,10,12
"32",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,4,6,5,7,9,10,8,13,12,14,11,16,15
"33",0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,2,3,4,5,10,9,7,12,6,8,11,15,16,13,14
"34",0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2,3,5,4,7,6,13,8,16,9,10,11,14,15,12
"35",1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,3,4,5,6,8,7,14,9,10,11,15,16,12,13
"36",1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,2,4,3,5,6,7,9,15,11,12,8,13,10,16,14
"37",0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,2,4,3,5,8,6,7,13,10,9,16,11,12,14,15
"38",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,3,2,4,5,6,7,12,8,9,10,11,14,13,16,15
"40",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,4,5,7,6,9,8,11,10,12,13,14,16,15
"41",1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,2,3,4,5,6,7,10,9,12,8,16,13,15,14,11
"42",0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,2,3,5,4,6,7,9,8,10,11,13,12,15,14,16
"43",1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3,4,5,6,7,13,8,9,10,11,15,12,16,14
"45",1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,2,4,3,5,6,9,11,16,7,8,10,15,12,13,14
"47",0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,3,2,4,7,5,6,15,12,8,9,11,14,16,13,10
"48",0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,3,4,6,5,7,15,8,11,13,16,9,10,12,14
"49",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,2,3,4,6,5,8,7,9,10,13,16,15,11,12,14
"52",0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,3,2,5,4,8,7,6,9,10,14,16,11,15,13,12
"53",1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,3,2,4,5,6,9,8,7,10,13,16,11,14,12,15
"54",0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,2,1,3,4,5,7,6,10,11,8,9,13,12,14,15,16
"55",1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,2,3,4,5,6,8,7,9,10,13,14,11,12,15,16
"56",0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,2,1,3,4,7,5,6,9,8,14,10,12,11,16,13,15
"57",0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,2,5,3,4,6,7,10,8,9,14,12,11,15,16,13
"58",1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,3,4,7,5,8,6,9,13,16,15,10,11,12,14
"59",1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,2,3,4,5,6,8,9,16,7,15,10,12,14,11,13
"61",0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,2,4,3,5,6,7,9,10,8,11,12,14,16,13,15
"62",0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,1,3,4,6,5,7,14,8,10,11,15,9,12,16,13
"63",0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,2,1,3,4,5,8,6,7,13,9,11,10,15,16,12,14
"64",0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,2,1,3,5,4,7,6,15,9,11,8,10,13,12,14,16
"65",0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,4,3,5,11,7,8,9,6,12,10,16,14,13,15
