"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,2,3,4,5,7,6,9,11,16,8,10,14,12,13,15
"2",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,3,5,4,6,7,15,8,14,12,9,11,10,16,13
"3",1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,3,2,4,5,6,9,7,13,16,10,14,8,15,12,11
"4",0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,2,3,4,5,6,7,8,12,10,15,11,9,16,13,14
"5",0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,3,4,5,6,8,7,9,10,14,11,16,12,15,13
"6",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,3,4,5,6,7,8,16,9,11,12,10,15,13,14
"7",1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,2,3,4,5,6,16,7,13,8,11,15,10,12,9,14
"9",0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,2,1,4,3,6,5,7,9,10,11,8,12,13,14,15,16
"10",0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,2,3,5,4,7,6,10,15,8,9,11,16,12,14,13
"11",0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,2,1,3,4,5,6,9,8,12,7,16,10,11,14,15,13
"12",1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,2,3,4,6,5,9,7,8,12,16,10,11,13,15,14
"14",0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,3,5,4,6,8,10,7,9,12,13,11,14,16,15
"15",1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,2,3,5,12,4,7,6,8,16,9,15,14,13,11,10
"17",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,3,5,7,6,10,9,8,16,11,15,14,13,12
"18",1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,2,3,4,5,6,7,10,8,16,15,11,12,14,9,13
"19",1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,3,4,5,7,6,13,8,16,11,10,12,9,15,14
"20",0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,2,4,3,5,6,11,8,7,9,10,12,13,15,14,16
"21",0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2,3,4,5,11,6,7,8,15,9,10,16,13,14,12
"22",1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,2,1,3,4,6,5,10,11,9,7,8,15,12,14,16,13
"23",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,2,3,4,5,6,7,12,8,10,9,11,14,15,16,13
"24",1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,2,3,5,7,4,6,8,11,9,10,12,15,13,16,14
"25",1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,2,3,4,6,7,5,12,8,9,11,16,10,13,15,14
"27",1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,2,3,4,5,6,7,8,9,12,16,10,11,15,13,14
"28",1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8,9,10,13,16,15,12,11,14
"30",1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,3,2,5,4,6,7,8,10,9,11,16,12,13,15,14
"32",0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,2,3,4,5,6,14,8,9,7,12,10,16,15,13,11
"33",0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,2,4,3,5,9,6,8,7,10,14,11,13,12,15,16
"34",0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,3,2,4,5,7,6,9,8,12,11,16,10,15,14,13
"35",0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,2,3,4,6,5,9,7,10,12,8,13,11,16,14,15
"36",0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,2,3,4,5,6,9,8,7,10,12,15,13,11,16,14
"37",0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,2,4,3,5,7,6,8,11,9,10,12,15,16,13,14
"38",1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,3,5,4,6,7,9,8,12,15,10,13,14,11,16
"40",0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,3,4,5,7,12,8,6,9,10,16,13,11,14,15
"41",1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,2,3,4,5,7,6,8,11,12,15,13,9,16,10,14
"45",0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,2,3,4,5,7,6,9,8,16,11,10,12,13,14,15
"46",1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,2,3,4,8,6,5,7,9,11,10,16,12,13,15,14
"47",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,4,3,5,6,7,8,9,10,14,15,11,13,16,12
"49",0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,3,4,5,8,6,7,10,9,11,12,14,15,13,16
"50",0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,2,3,5,4,6,8,7,12,9,10,11,15,16,13,14
"51",0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,4,3,5,6,7,9,10,13,8,16,12,14,11,15
