"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,2,3,5,4,6,7,8,12,10,9,11,13,14,15,16
"2",1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,2,3,4,6,5,11,12,7,8,10,16,15,9,14,13
"3",0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,2,3,6,4,5,7,8,14,9,11,10,13,16,15,12
"4",0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,2,3,6,5,4,8,7,10,15,9,12,16,14,11,13
"5",1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,2,3,6,5,4,9,7,13,10,8,11,12,16,15,14
"6",1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,4,3,7,6,8,5,9,14,11,15,10,12,16,13
"8",1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,2,1,3,4,6,5,8,10,7,13,16,9,12,11,15,14
"9",1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,2,3,6,4,5,7,9,8,11,16,10,12,15,13,14
"10",1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,3,4,6,7,5,11,8,16,9,12,13,15,10,14
"12",0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,2,3,4,5,11,6,7,8,9,14,16,10,15,12,13
"13",0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,1,3,4,6,10,5,9,7,12,8,16,11,13,15,14
"14",1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,2,4,3,6,10,5,13,7,9,8,11,16,14,12,15
"15",1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,3,6,4,5,9,8,7,11,12,13,10,15,14,16
"18",1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,3,4,7,6,5,11,8,10,9,15,14,13,16,12
"20",1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,2,4,3,5,8,7,6,9,10,11,15,12,13,16,14
"22",0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,2,4,3,7,5,6,8,13,9,10,11,12,16,15,14
"23",1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,2,3,4,5,6,10,7,8,13,15,11,9,16,12,14
"24",1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2,3,4,5,7,6,8,9,10,12,14,11,13,15,16
"26",1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,2,4,3,5,6,7,12,9,8,10,11,15,13,16,14
"27",1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,2,3,6,4,5,9,12,7,11,8,10,15,14,16,13
"28",1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,3,1,2,4,5,6,8,7,9,10,12,15,16,14,13,11
"29",1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,2,3,5,4,8,7,6,9,10,13,11,15,14,12,16
"30",1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,2,3,4,5,8,6,7,9,15,11,16,14,12,10,13
"31",1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,3,2,4,6,5,9,8,7,12,10,14,13,15,11,16
"33",0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,2,3,4,8,7,6,5,9,10,11,12,13,15,14,16
"34",1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,2,3,4,6,5,8,9,7,11,14,10,12,15,16,13
"35",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,2,3,4,5,7,8,6,12,10,9,11,16,15,13,14
"37",1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,3,2,4,5,6,8,7,9,10,14,11,16,12,15,13
"39",0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,3,2,4,5,7,6,9,8,10,16,12,11,13,14,15
"40",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,3,4,5,6,7,11,8,16,9,10,14,12,15,13
"41",0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,2,3,4,5,6,10,7,9,13,8,12,14,16,11,15
"42",1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,2,3,4,5,6,12,9,8,7,13,14,16,10,11,15
"44",1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,2,3,4,5,7,6,10,8,9,16,12,11,15,13,14
"47",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,2,3,4,5,10,8,6,7,15,9,12,14,11,13,16
"49",0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,3,4,6,5,7,11,8,10,13,12,9,14,15,16
"50",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,4,3,5,8,10,6,16,9,7,11,12,15,13,14
"51",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,2,4,3,7,9,5,8,6,10,12,11,13,16,14,15
"52",0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,3,5,4,6,7,8,9,11,12,16,13,10,15,14
"53",0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,2,4,3,5,6,7,8,14,9,11,15,10,13,16,12
"54",0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,3,2,5,6,4,9,12,7,8,10,16,14,15,13,11
"55",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,3,4,6,5,7,8,9,12,10,11,16,14,15,13
"56",1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
