"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,3,4,5,6,8,11,7,10,9,14,13,15,16,12
"5",0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,2,3,4,6,5,7,11,8,16,15,9,12,14,13,10
"6",0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,2,3,4,6,5,7,8,12,10,11,9,16,14,13,15
"7",1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,4,3,5,6,7,8,9,14,16,11,10,12,13,15
"8",0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,4,3,5,6,7,10,8,9,11,12,14,13,15,16
"9",1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,2,3,5,4,6,7,8,10,9,12,16,11,13,15,14
"10",0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,2,3,5,4,6,7,16,8,10,14,9,11,15,12,13
"11",0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,5,4,7,6,8,9,10,12,11,13,16,14,15
"12",1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,4,5,3,7,6,8,10,9,12,16,14,13,11,15
"16",0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,5,3,4,7,6,8,14,9,10,11,16,15,13,12
"17",0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,2,3,6,5,7,4,8,14,12,9,10,11,15,16,13
"18",1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,4,5,6,8,7,9,15,11,10,12,14,16,13
"23",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2,3,4,6,7,5,8,9,13,12,10,14,11,16,15
"24",1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,2,3,4,5,12,6,7,10,9,14,8,11,16,13,15
"25",1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,2,1,3,6,4,5,8,7,11,10,15,12,9,13,14,16
"28",0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2,3,5,4,6,9,14,7,10,8,12,15,16,11,13
"29",0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,2,3,4,10,5,11,6,7,9,8,12,16,13,14,15
"30",0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,3,5,4,12,11,6,8,7,10,16,9,15,13,14
"31",0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,4,3,5,6,7,8,10,9,15,12,14,13,11,16
"32",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,3,4,5,7,6,8,16,13,9,14,10,11,15,12
"33",0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,16,8,11,9,12,10,14,13,15
"34",1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,4,3,5,6,8,10,9,7,12,11,13,14,16,15
"35",1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,2,3,4,5,9,7,6,8,10,12,14,11,13,15,16
"36",1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,2,7,3,4,5,6,8,9,10,12,11,14,16,15,13
"37",0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,2,3,4,5,6,10,14,7,16,9,8,11,13,12,15
"38",0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,2,3,5,6,7,4,15,8,9,11,14,13,16,10,12
"39",1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,2,3,4,5,6,7,9,8,10,15,11,12,16,13,14
"40",1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,2,3,5,4,7,15,6,10,8,11,16,9,14,12,13
"41",0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,2,1,3,4,5,6,7,8,9,10,11,13,16,15,12,14
"42",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,2,3,5,6,4,7,9,8,16,11,13,12,10,15,14
"45",1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2,3,4,6,5,8,7,9,13,14,12,11,10,15,16
"46",0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,2,3,4,12,5,9,16,6,8,14,7,13,10,15,11
"47",0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,3,2,4,5,8,7,6,10,14,9,15,16,11,13,12
"48",0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,2,4,3,5,7,8,6,9,10,12,11,13,16,15,14
"49",1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,3,6,4,7,5,8,9,10,12,15,11,13,16,14
"51",0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,3,2,5,7,4,6,8,9,14,10,16,12,11,13,15
"52",1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,2,3,4,5,7,9,6,13,8,11,10,15,16,12,14
"53",0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,3,2,5,4,9,6,7,10,8,13,15,11,16,14,12
"54",0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,2,3,4,5,6,7,10,15,8,13,12,9,11,14,16
"55",0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,2,4,3,5,9,11,6,8,7,10,15,12,16,13,14
"56",1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,2,3,4,5,6,8,7,12,9,10,11,14,16,13,15
