"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,3,4,5,6,7,8,15,10,9,16,14,11,12,13
"2",0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,2,5,3,4,7,6,16,9,10,8,14,15,11,12,13
"3",0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,1,3,4,5,7,8,6,9,11,12,13,10,16,15,14
"4",1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,2,3,4,5,6,7,8,9,11,15,13,16,12,10,14
"6",1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,8,5,6,7,9,11,10,12,13,16,15,14
"8",0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4,2,3,7,6,5,8,9,10,11,15,12,14,13,16
"9",0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,3,4,5,6,9,7,16,8,15,12,11,10,14,13
"10",0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,2,3,4,6,7,5,8,9,10,11,14,15,13,16,12
"11",1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,2,3,7,5,4,6,8,11,10,9,16,12,15,14,13
"14",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,4,5,6,7,9,8,10,14,11,16,12,15,13
"15",0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,3,2,4,6,5,10,13,7,9,8,11,12,16,14,15
"16",0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,3,4,5,6,7,15,8,14,9,11,12,16,10,13
"17",0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,3,6,4,5,8,7,9,11,10,15,12,16,13,14
"18",0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,2,3,4,5,7,6,9,10,13,16,8,11,12,14,15
"19",0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,2,3,4,6,5,8,7,9,10,12,11,16,15,13,14
"20",1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,2,3,4,5,7,8,6,13,9,16,10,15,11,14,12
"21",0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,2,3,4,7,5,11,6,8,9,14,10,13,12,15,16
"22",0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,2,4,3,8,6,5,7,16,10,11,14,9,12,15,13
"23",0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,1,4,5,3,7,8,6,16,9,11,10,12,14,13,15
"24",1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,2,5,3,4,6,9,7,8,13,10,12,14,11,15,16
"26",0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,3,2,4,5,11,6,7,10,16,13,9,8,14,12,15
"27",1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,2,4,3,5,6,13,7,8,11,16,15,12,9,14,10
"29",1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2,4,3,5,6,8,7,16,9,12,10,15,11,13,14
"30",1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,2,3,4,5,6,7,9,10,15,16,8,11,13,14,12
"32",0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,10,8,13,9,15,12,11,14,16
"33",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,2,3,4,6,5,10,7,16,8,13,9,11,12,14,15
"34",0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2,3,4,5,7,6,8,9,10,11,15,14,12,13,16
"35",0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,2,4,3,5,6,7,8,9,11,10,13,12,16,15,14
