"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,2,3,5,4,9,6,8,7,10,14,11,12,15,13,16
"2",0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,3,5,4,7,6,12,14,10,16,9,8,11,13,15
"3",1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,3,5,7,6,9,8,10,11,14,16,15,13,12
"4",1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,3,4,6,7,5,9,8,12,10,13,16,11,14,15
"6",0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,3,2,4,5,6,10,7,12,9,8,16,13,14,11,15
"7",0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,2,3,4,5,6,7,8,10,9,14,15,12,11,16,13
"8",1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2,3,4,5,6,9,7,8,14,13,10,11,16,12,15
"9",0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,3,2,5,4,6,8,7,14,9,10,11,13,12,15,16
"10",0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,2,5,3,4,7,6,8,12,9,16,15,14,11,10,13
"11",0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,3,4,7,8,6,5,9,16,12,11,10,13,15,14
"12",1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2,3,5,4,9,8,16,6,7,11,10,14,15,12,13
"13",0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,2,4,3,8,5,6,7,10,9,11,14,15,13,12,16
"14",1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,2,3,4,7,8,5,6,9,11,10,12,15,14,13,16
"15",1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,2,3,4,7,6,5,8,10,16,9,11,13,14,12,15
"16",0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,2,4,3,6,7,5,8,9,11,10,15,12,13,16,14
"17",1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,3,5,6,4,7,8,11,10,12,16,9,15,13,14
