"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,2,3,5,4,7,10,6,9,11,8,15,12,13,16,14
"2",1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,2,3,5,8,4,6,7,9,12,10,11,16,15,13,14
"3",0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,3,4,5,14,7,6,9,10,8,12,11,16,15,13
"4",1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,2,3,4,5,6,8,7,15,9,10,12,11,13,16,14
"5",1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,2,3,4,5,6,10,7,8,9,11,14,12,13,15,16
"8",1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,2,4,3,5,6,7,8,10,9,15,16,12,11,13,14
"10",0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,3,4,2,5,12,7,8,6,10,9,11,13,14,15,16
"11",1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,3,2,5,4,8,7,6,14,12,9,13,15,16,11,10
"14",0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,2,1,3,4,5,7,6,9,10,15,8,11,12,16,13,14
"15",0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,2,3,4,8,5,6,7,11,10,9,15,14,16,12,13
"16",1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,2,3,5,4,6,7,9,11,8,15,10,13,16,12,14
"17",0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,2,3,4,5,6,7,8,9,13,11,14,16,15,10,12
"18",0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2,3,6,4,5,7,10,9,13,8,12,11,15,14,16
"19",0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2,3,4,7,5,6,10,8,9,16,11,12,13,15,14
"20",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,2,6,4,5,7,8,10,13,9,12,16,11,15,14
"21",1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,2,3,5,4,7,6,11,13,9,10,16,15,8,12,14
"22",1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,2,3,4,5,6,7,9,15,8,10,13,11,14,16,12
"23",1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,9,4,6,8,5,7,11,10,15,12,16,13,14
"25",1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,2,3,5,4,9,6,7,8,10,11,12,13,16,14,15
"27",0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,2,3,4,5,11,6,7,8,14,10,9,13,12,15,16
"28",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,3,6,4,7,5,9,12,8,14,10,16,13,15,11
"29",0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,2,3,4,5,6,7,8,10,9,13,14,16,11,15,12
"30",0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,3,1,2,5,4,8,6,7,9,12,10,11,14,16,13,15
"31",0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,3,4,5,8,6,7,15,16,10,9,12,13,14,11
"32",0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,2,4,5,3,6,7,10,9,8,13,14,11,16,15,12
"33",0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,9,10,7,8,13,16,12,11,15,14
"34",1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,2,3,5,4,10,8,6,11,9,7,16,12,13,15,14
"36",0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,2,1,3,4,5,6,8,15,7,9,14,16,12,13,11,10
"37",1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,2,3,4,5,7,6,9,10,8,13,16,12,15,11,14
