"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,3,2,4,5,6,7,11,9,16,8,12,13,10,15,14
"3",1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,2,3,4,5,6,8,7,10,9,12,14,13,11,16,15
"5",1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,3,2,4,5,10,7,6,8,14,9,16,12,15,11,13
"6",0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,2,3,4,7,8,5,6,15,9,11,10,12,13,16,14
"7",1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,2,4,3,5,7,6,8,9,11,10,14,12,16,15,13
"8",0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,5,6,9,7,13,10,8,11,12,16,14,15
"9",0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,2,3,4,6,7,5,8,9,12,11,14,10,16,13,15
"10",0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,2,5,3,4,9,11,6,7,8,10,16,13,15,12,14
"11",0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,1,3,4,5,6,8,10,9,7,11,13,16,14,12,15
"12",0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2,3,5,4,7,6,9,8,12,11,16,13,15,10,14
"13",1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,3,4,5,6,7,10,8,13,12,9,15,11,16,14
"14",0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,2,3,4,5,6,7,9,8,16,13,12,11,14,15,10
"15",0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,2,3,4,5,7,9,6,10,8,14,13,12,15,16,11
"16",0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,2,3,5,7,6,4,8,15,16,14,9,10,13,11,12
"17",1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,2,3,4,5,6,7,8,9,15,12,10,11,13,14,16
"20",0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,2,3,5,4,6,7,8,12,13,9,10,11,15,14,16
"21",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2,3,5,6,4,8,7,9,15,10,16,12,11,13,14
"22",1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,2,1,3,4,5,10,6,7,9,13,16,15,11,14,12,8
"24",0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,2,4,3,5,9,10,6,13,11,7,8,16,14,12,15
"25",1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,2,3,6,4,5,12,16,10,8,7,11,9,14,15,13
"27",1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,3,2,4,5,9,6,7,12,11,10,8,13,16,15,14
"29",0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,3,4,7,5,6,10,8,12,9,16,15,11,13,14
"30",1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,2,3,4,5,6,7,9,15,8,14,11,13,10,12,16
"31",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,2,3,4,5,6,7,9,10,8,16,11,12,14,13,15
"32",0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,2,3,4,5,6,8,10,7,9,13,11,16,12,15,14
"33",0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,3,2,4,5,6,7,9,8,10,14,11,15,13,12,16
"34",0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,2,3,4,7,5,6,14,8,10,9,13,12,11,15,16
"35",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,3,4,5,6,7,9,11,8,15,14,12,13,16,10
"36",0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,5,2,3,4,6,9,8,7,16,12,11,10,13,15,14
"37",1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,5,2,6,4,9,7,10,8,13,11,14,12,16,15
"38",1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,3,2,4,6,5,9,7,8,11,10,12,13,16,14,15
"39",1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2,6,3,4,5,7,8,9,14,11,16,10,13,15,12
