"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,2,3,7,4,5,6,8,10,13,9,12,15,14,11,16
"2",0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,3,5,4,10,11,7,6,16,8,9,12,15,14,13
"3",0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,3,2,4,7,5,10,6,8,12,16,9,15,11,13,14
"4",1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,2,1,4,3,6,5,7,9,8,11,14,16,15,12,10,13
"5",1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,2,1,3,4,5,6,7,10,8,16,9,13,14,12,11,15
"6",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,3,5,4,6,7,8,14,10,9,16,11,12,13,15
"7",1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,2,3,5,4,7,6,9,16,8,14,10,11,13,12,15
"9",1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,3,2,4,6,5,7,9,8,12,13,14,11,15,10,16
"12",1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,2,5,4,3,7,9,6,8,16,12,13,10,11,15,14
"14",0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,3,2,5,4,6,11,8,15,16,13,14,7,12,9,10
"15",0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,2,3,4,6,7,5,8,9,12,10,11,15,13,14,16
"16",0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,3,2,4,5,6,8,7,12,10,15,11,16,14,9,13
"17",0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,3,4,5,7,6,9,8,10,11,12,16,13,15,14
"18",1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,2,3,4,5,6,10,7,8,11,12,14,16,9,13,15
"19",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,3,4,5,6,14,7,9,13,8,16,11,10,15,12
"21",0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,2,3,4,8,6,7,5,9,12,10,13,16,14,11,15
"22",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,2,3,4,6,5,9,8,7,10,12,11,15,14,13,16
"23",1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,2,3,5,4,6,11,8,7,14,9,15,13,12,10,16
"26",1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,2,3,4,5,6,7,9,8,12,15,10,13,14,11,16
"27",0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,2,3,4,5,8,7,6,9,10,14,16,12,13,15,11
"28",1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,2,3,4,5,6,10,8,7,9,11,12,16,14,15,13
"29",1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,2,4,3,5,7,6,9,15,8,11,10,14,16,13,12
"31",1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,3,4,5,9,6,8,7,10,16,12,15,13,11,14
"33",1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,3,2,4,5,6,7,8,13,9,10,15,11,12,14,16
"34",0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,2,6,3,4,8,9,5,7,10,15,13,16,14,12,11
"35",1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2,1,3,4,7,5,6,12,8,15,10,11,9,14,13,16
"36",0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3,5,6,7,4,10,8,13,11,16,12,15,9,14
"37",0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,2,4,3,5,11,7,6,9,8,10,12,14,13,16,15
"38",0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,2,3,4,5,6,9,14,7,10,8,13,11,12,16,15
"39",1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,5,4,6,7,8,11,10,13,9,12,14,15,16
"41",0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,2,3,6,5,4,8,16,7,11,9,12,13,10,15,14
"42",1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2,1,3,4,5,7,6,10,8,11,9,13,12,16,14,15
"45",1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,2,4,3,6,5,15,7,8,12,9,10,11,13,16,14
"48",0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,3,5,6,4,9,8,15,7,13,12,14,10,16,11
"49",0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,2,3,4,6,5,7,8,15,11,16,9,14,13,12,10
"50",1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,2,3,4,5,6,8,9,10,7,16,11,15,12,14,13
"52",1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1,4,5,3,6,8,7,10,11,13,9,12,15,14,16
"53",0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,3,2,4,5,7,6,8,9,12,15,16,10,11,13,14
"54",0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,2,4,3,5,7,6,8,10,9,11,14,12,15,13,16
"55",1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,3,1,2,4,7,5,6,8,9,14,16,13,12,11,10,15
"56",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,2,5,3,4,7,6,8,9,10,13,11,12,15,14,16
"57",1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"58",0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,3,2,4,5,7,8,6,11,9,10,15,13,16,12,14
"59",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,2,3,4,5,7,6,9,10,8,11,12,13,16,15,14
"61",1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,2,3,6,4,5,8,9,16,7,13,10,12,11,15,14
"62",0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,3,2,4,5,7,6,16,10,8,12,15,14,9,11,13
"63",0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,2,3,4,6,5,7,8,9,10,13,12,15,16,11,14
"64",1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,2,3,4,5,9,7,6,8,10,11,12,13,15,14,16
"65",1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,2,1,3,5,4,7,6,8,9,10,11,13,12,15,16,14
"67",0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,2,3,4,5,6,9,8,7,16,13,11,12,14,10,15
"68",0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2,3,4,6,5,7,8,9,13,10,15,16,14,11,12
"69",1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"70",1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,2,4,3,5,6,7,13,8,11,10,12,9,16,15,14
"71",1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"72",0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,3,6,7,4,5,8,11,9,10,16,12,14,15,13
"73",0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,2,1,3,4,5,7,15,6,8,11,10,9,13,14,16,12
"74",1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"75",1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,2,3,5,4,7,6,8,10,12,9,16,13,11,14,15
"76",1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,2,3,4,5,7,6,10,8,9,16,11,15,14,12,13
"77",0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,2,3,4,5,7,6,9,8,13,15,10,12,14,16,11
"78",1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"79",1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"80",1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,3,2,5,4,12,7,6,15,8,10,9,16,11,13,14
"81",1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"82",1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"83",1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,2,3,4,5,6,7,8,14,12,11,10,9,13,15,16
