"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,3,2,4,7,8,6,5,10,11,9,16,12,13,15,14
"2",0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,3,4,5,6,7,8,12,14,10,9,11,16,15,13
"3",0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,2,3,4,6,5,8,7,9,15,12,13,16,11,10,14
"4",0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,2,3,4,5,7,6,9,8,11,10,16,14,12,13,15
"5",1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,2,1,3,4,6,5,7,8,15,10,9,16,11,13,12,14
"7",1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,2,1,3,4,5,6,8,9,12,7,11,13,14,10,15,16
"8",1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,2,3,4,5,8,13,7,6,9,10,16,14,12,15,11
"12",0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,2,3,4,5,7,6,8,16,14,11,12,9,13,10,15
"13",1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,2,3,4,6,5,7,9,15,8,11,12,10,13,16,14
"15",1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,2,3,4,5,6,9,8,7,16,10,12,13,14,11,15
"16",0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,4,3,5,13,6,8,7,16,9,11,10,12,14,15
"17",1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,2,3,4,6,5,7,11,14,8,13,10,15,12,16,9
"18",0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,3,4,5,9,7,6,12,13,8,16,11,10,14,15
"19",0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,2,3,6,4,5,9,7,8,10,12,11,13,16,14,15
"20",0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,3,5,4,8,6,7,10,12,9,11,13,16,15,14
"21",1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,2,3,4,5,6,7,11,9,10,8,12,16,15,14,13
"23",0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,2,3,4,5,12,6,10,8,7,9,16,13,11,14,15
