"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,3,4,14,5,7,6,8,9,13,10,11,12,16,15
"2",0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,3,4,5,6,10,7,11,8,9,15,13,16,14,12
"3",0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,2,3,4,5,6,8,9,10,12,7,11,15,13,14,16
"4",1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,3,4,6,7,5,8,9,15,14,13,10,16,12,11
"5",0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,3,2,4,5,6,7,9,10,15,11,8,16,12,13,14
"6",0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,3,2,5,4,6,7,9,8,16,10,12,15,13,11,14
"7",0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,2,1,5,4,3,7,6,14,8,9,11,10,15,16,12,13
"8",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,3,4,7,5,6,11,16,8,9,10,15,13,14,12
"9",1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,2,3,4,5,6,7,8,11,15,16,9,10,12,13,14
"10",1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,2,4,3,5,7,6,8,9,12,11,14,10,13,15,16
"12",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,2,3,4,5,11,8,6,7,9,12,10,14,15,13,16
"14",0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,3,2,4,6,5,7,13,8,16,11,14,10,9,12,15
"15",1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,3,4,5,7,8,9,6,16,12,10,14,15,13,11
"17",0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,3,2,5,4,7,6,8,9,10,14,16,12,15,11,13
"18",0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,2,3,4,6,7,5,8,15,9,10,16,11,12,13,14
"19",0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,3,2,4,5,6,10,8,7,9,13,12,16,15,11,14
"20",0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2,4,3,5,6,8,7,9,13,11,12,16,10,14,15
"21",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,3,2,4,6,5,7,8,11,16,12,14,10,9,15,13
"22",0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,3,4,5,6,7,9,12,13,14,8,10,15,16,11
"23",1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,2,3,4,8,5,6,7,10,9,12,16,11,14,13,15
"25",0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2,4,3,5,7,9,6,8,10,11,15,14,16,13,12
"26",1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,3,4,5,6,10,9,11,7,8,13,14,12,16,15
"27",0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,2,3,4,5,8,6,7,12,9,16,13,14,15,10,11
"28",1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,3,2,4,7,5,8,6,16,9,15,10,11,13,14,12
"29",1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,2,4,5,3,6,11,16,7,8,10,9,13,14,12,15
"30",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,2,3,6,4,5,7,16,8,12,14,11,9,15,13,10
"31",0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,3,2,4,7,5,6,8,16,11,13,9,10,12,14,15
"32",1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3,4,5,6,7,9,8,16,10,11,12,14,13,15
"33",1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,2,3,11,4,5,13,6,7,12,8,10,16,15,14,9
"34",0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,2,3,4,5,6,7,11,9,13,10,8,15,12,16,14
"35",1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,2,3,4,5,6,7,9,8,10,15,12,14,11,16,13
"37",1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,2,3,7,12,5,6,4,16,11,8,10,9,13,15,14
"38",0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,2,4,3,5,6,12,8,7,13,11,9,10,15,14,16
"39",1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,2,3,4,5,6,15,10,8,7,14,11,9,12,13,16
"41",0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,3,4,6,5,7,8,10,9,11,16,12,15,13,14
"42",0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,2,3,4,6,5,7,12,8,9,11,14,10,13,16,15
"43",1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,2,3,4,5,6,7,8,11,9,13,14,10,16,12,15
"45",1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2,3,4,5,7,9,6,11,8,10,12,16,14,15,13
"47",0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,2,3,4,7,5,6,8,10,9,13,16,14,12,15,11
"48",0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,2,4,3,6,5,10,7,13,9,8,14,11,12,16,15
"49",0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2,3,4,6,5,7,11,8,9,13,14,15,10,12,16
"50",0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,2,3,5,4,6,10,11,8,9,7,13,15,12,16,14
"51",1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"52",1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,2,4,3,5,7,6,9,8,13,12,10,16,11,14,15
"53",1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,2,3,4,6,5,7,8,16,9,12,10,11,13,15,14
"55",0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,2,3,5,4,7,6,10,8,11,9,12,13,16,14,15
"56",0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,2,3,5,4,7,6,10,11,8,12,9,14,15,16,13
"57",1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,3,4,5,7,9,6,12,11,8,10,16,15,13,14
"58",1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"59",0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3,2,4,5,6,16,11,7,8,10,14,9,13,12,15
"60",1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,4,3,5,7,16,6,14,10,9,11,12,8,15,13
"61",1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,2,3,4,5,6,7,10,8,16,11,9,12,14,13,15
"62",1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,2,3,4,6,5,11,12,7,16,8,9,13,14,10,15
"63",0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,2,3,4,6,5,7,8,10,9,13,12,15,14,16,11
"64",1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2,3,4,5,6,9,8,10,7,12,14,11,13,15,16
"65",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,3,4,5,7,6,9,10,8,11,14,16,15,12,13
"67",1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,2,4,3,5,6,14,8,13,12,11,9,7,10,16,15
"68",0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,2,3,4,5,8,7,6,14,9,10,12,11,16,13,15
"69",0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,2,1,3,4,5,8,6,7,11,12,9,14,10,16,15,13
"70",0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,2,1,4,5,3,7,6,12,14,8,15,9,16,10,13,11
"71",1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"72",0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,2,3,4,5,6,7,9,8,16,12,15,10,11,14,13
"73",1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"74",1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,2,4,3,8,5,6,9,7,10,11,16,12,13,14,15
"75",0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,2,1,3,4,5,7,8,6,10,15,12,16,9,13,14,11
"76",1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"77",1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,2,3,4,6,5,7,10,9,8,13,14,11,15,16,12
"78",0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,2,3,4,5,7,6,9,10,8,16,12,14,11,15,13
"79",1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,2,3,4,7,5,6,9,10,8,11,13,12,15,14,16
"80",0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,2,1,3,4,7,6,5,8,13,9,10,14,12,16,11,15
"81",1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"82",1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"83",0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,4,2,5,3,6,9,8,7,10,11,14,12,15,16,13
"84",1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"85",0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,3,2,4,6,5,9,7,15,8,14,11,16,10,13,12
"86",0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,2,3,4,6,5,7,16,8,9,10,11,13,14,12,15
"87",0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,2,3,5,4,6,7,8,16,14,15,13,11,9,12,10
"88",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,2,3,4,5,6,7,9,8,10,12,11,14,16,15,13
"89",0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,2,3,4,5,6,7,8,9,12,13,11,16,15,10,14
"90",0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,3,5,4,7,6,8,9,11,10,16,14,12,13,15
"91",1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"92",1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,2,3,4,7,6,5,8,9,10,15,11,12,13,16,14
"93",1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,2,1,3,4,5,6,7,8,10,13,15,9,11,14,12,16
