"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,3,2,4,5,6,11,7,15,8,10,9,13,12,16,14
"4",0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,2,3,4,5,6,7,8,11,9,13,10,15,16,12,14
"5",1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,2,3,15,4,6,5,7,11,10,8,9,12,16,13,14
"6",1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,2,4,3,5,6,8,7,14,10,12,11,16,9,13,15
"7",1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,2,4,5,3,6,7,8,15,13,16,10,9,11,12,14
"9",1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,3,2,5,4,7,6,16,15,14,8,11,12,9,13,10
"13",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,3,4,5,6,7,13,8,10,12,9,15,16,11,14
"14",0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,2,3,4,6,5,7,9,14,8,13,10,15,12,11,16
"15",0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,2,4,3,5,8,6,10,7,9,11,13,12,15,16,14
"16",0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,3,11,5,6,4,14,7,9,10,8,13,12,16,15
"17",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,2,3,5,4,6,7,9,8,11,13,10,14,16,15,12
"18",1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,2,4,3,6,5,8,7,9,11,15,16,14,10,13,12
"19",0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,3,5,6,4,7,11,9,8,10,15,12,16,13,14
"20",1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,3,2,4,5,6,9,7,14,15,10,8,13,11,16,12
"22",1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,9,8,14,16,10,11,15,13,12
"29",1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2,3,4,5,6,11,7,8,12,9,13,16,15,10,14
"31",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,2,4,3,5,6,9,8,7,12,11,10,13,14,16,15
"32",1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,2,3,4,5,6,7,12,11,9,8,13,10,15,14,16
"33",0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,3,2,4,5,6,7,8,9,10,11,13,14,16,12,15
"34",0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,2,3,4,5,7,10,6,9,8,11,16,12,15,14,13
"35",0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,3,4,5,7,6,8,11,9,16,12,10,13,15,14
"36",1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,2,3,4,7,5,8,6,14,12,16,9,11,15,13,10
"37",1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,5,2,3,4,6,10,7,8,14,9,12,15,11,16,13
"39",1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,2,5,4,3,6,16,7,9,14,8,12,10,13,15,11
"40",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,3,5,4,6,12,10,7,8,11,15,13,9,16,14
"41",1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,3,5,4,6,7,9,11,10,15,8,13,12,16,14
"42",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,2,4,3,5,6,12,16,7,8,9,13,10,11,14,15
"43",0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,2,3,4,5,6,7,10,8,9,13,12,11,14,15,16
"44",1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,2,3,4,12,5,6,8,7,15,13,10,9,14,11,16
"46",0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2,3,5,4,6,12,8,14,13,7,9,15,16,11,10
"47",1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,3,2,4,6,5,7,9,8,14,13,16,10,11,12,15
"48",1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3,5,4,6,7,16,8,13,11,9,14,10,15,12
"49",0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,3,2,4,5,8,6,7,9,10,16,13,11,12,15,14
"50",1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,2,1,4,3,7,5,6,9,10,11,8,12,16,14,15,13
"52",0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2,3,4,6,7,5,8,15,9,10,11,12,13,14,16
"53",0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,2,4,3,5,6,7,10,9,13,11,16,8,14,15,12
"54",0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,2,4,3,5,6,7,8,15,16,9,12,11,10,13,14
"55",0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,4,3,6,7,5,9,8,10,11,12,14,15,13,16
"56",0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,3,2,5,4,6,7,9,10,8,11,12,14,16,15,13
"57",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2,4,3,5,6,7,10,9,11,8,13,16,12,15,14
"58",1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"59",1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,4,3,5,9,6,7,11,16,15,14,13,8,10,12
"61",1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,2,3,4,5,7,6,8,9,15,16,10,12,11,13,14
"62",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,3,5,7,16,9,6,10,8,14,13,15,11,12
"63",0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,2,3,4,5,6,10,7,8,15,9,13,12,11,14,16
"64",1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,2,4,3,5,6,7,8,10,16,9,14,15,11,13,12
"65",1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,2,3,5,6,4,8,7,10,12,14,9,13,16,11,15
"67",0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,3,7,4,6,5,9,8,10,16,11,12,13,14,15
"68",1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,2,3,4,6,14,5,12,8,9,11,7,15,10,13,16
"69",0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,2,3,4,8,5,7,6,9,16,10,15,14,13,11,12
"70",1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"71",0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,2,3,4,5,9,6,12,7,10,8,16,13,15,14,11
"72",0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,4,2,3,5,6,7,15,16,8,9,10,11,13,12,14
"73",1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,2,3,4,5,7,6,10,12,11,16,9,8,15,13,14
"74",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3,2,4,5,6,16,7,8,9,13,10,15,11,12,14
"75",1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2,3,4,6,5,7,8,9,11,12,10,16,13,15,14
"76",0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,5,3,6,4,7,10,8,9,12,11,14,13,15,16
"77",1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,2,4,3,5,6,8,7,14,13,15,9,16,10,12,11
