"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,3,2,4,5,8,7,6,12,11,16,9,13,10,14,15
"2",1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,3,5,6,4,7,10,8,11,13,9,14,15,12,16
"4",0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,2,4,3,6,5,7,11,8,9,16,13,15,14,12,10
"5",1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,2,4,3,5,9,6,7,10,8,16,14,11,13,15,12
"6",0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,2,4,3,5,7,6,11,9,8,16,10,12,14,13,15
"7",0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,2,3,5,6,4,7,8,9,10,11,12,13,15,14,16
"8",1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,2,1,3,5,7,4,6,11,8,16,15,10,9,12,13,14
"9",1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,3,6,4,5,8,10,7,9,15,13,11,12,14,16
"11",0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,2,4,3,5,6,9,7,14,8,11,12,13,10,15,16
"12",1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,2,4,3,5,6,7,16,11,8,10,9,15,14,13,12
"13",1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,2,5,3,4,7,6,16,9,10,8,12,15,13,14,11
"14",1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,2,6,3,5,4,9,7,8,13,11,10,14,12,16,15
"16",1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,3,4,5,7,6,8,10,9,11,14,13,12,15,16
"17",1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,3,2,4,6,5,10,9,7,12,8,13,15,11,14,16
"18",1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,3,4,5,7,6,8,16,9,14,11,10,15,12,13
"19",1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,3,5,4,9,6,8,7,13,12,11,10,16,15,14
"20",0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,2,4,3,8,6,5,13,7,16,12,9,11,10,14,15
"21",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,3,4,5,7,6,8,10,9,13,11,15,16,12,14
"22",1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,3,5,4,6,7,9,8,14,10,16,15,12,13,11
"25",1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,3,4,6,16,7,5,8,10,9,13,12,14,11,15
"29",1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2,3,4,5,6,7,16,11,8,10,9,14,13,15,12
"36",0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,3,4,5,6,7,9,8,13,10,11,16,14,15,12
"37",1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,2,4,3,5,6,7,8,16,9,11,10,13,15,12,14
"39",0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,2,1,5,4,3,7,8,6,9,15,11,16,10,13,14,12
"40",1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,2,3,4,5,6,7,9,8,12,13,10,15,16,14,11
"42",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,3,4,5,6,8,7,14,15,11,9,13,10,12,16
"43",1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,4,3,5,6,15,7,8,12,9,16,14,11,10,13
"45",0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,2,4,3,5,6,9,8,10,7,14,13,12,11,16,15
"46",0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,3,2,5,4,6,11,8,7,12,9,10,15,14,13,16
"47",0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,3,2,4,5,6,7,8,12,9,11,10,16,13,14,15
"48",1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,3,2,4,5,9,6,7,8,16,11,12,13,14,15,10
"49",1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3,2,4,5,13,11,8,6,7,14,9,10,12,16,15
"51",0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,2,3,4,6,7,5,8,9,10,14,12,13,15,11,16
"52",1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,3,2,4,5,8,13,6,9,7,14,10,11,12,16,15
"54",0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,2,3,4,6,5,8,13,15,7,9,10,11,12,16,14
"55",1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,2,6,3,5,4,10,7,14,8,9,11,12,16,15,13
"58",1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"59",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"61",0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,2,3,4,6,5,8,7,11,10,9,14,15,13,16,12
"62",1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,2,3,4,5,6,7,8,13,9,15,11,10,16,12,14
"63",0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,2,3,5,4,7,6,8,9,10,14,13,11,15,16,12
