"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,3,4,7,6,13,5,14,9,12,8,11,16,10,15
"5",1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,4,3,5,9,10,8,6,7,11,14,15,12,13,16
"6",1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,2,1,3,5,4,7,13,6,8,15,9,14,10,11,12,16
"8",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,4,2,3,5,6,7,8,9,14,10,16,11,12,13,15
"10",0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,2,1,3,4,5,6,12,8,15,7,16,11,10,13,14,9
"11",1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,2,3,4,5,6,7,8,9,11,10,12,13,16,14,15
"12",1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,2,3,4,5,6,10,7,9,8,13,15,11,14,16,12
"13",1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,3,4,5,7,9,6,10,8,13,11,14,12,15,16
"15",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,3,4,6,5,7,8,9,12,11,10,13,15,16,14
"16",1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,4,2,3,5,6,16,7,8,11,12,9,10,14,15,13
"17",0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,2,5,4,3,8,6,7,16,9,11,10,13,15,14,12
"18",1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,2,3,4,5,7,6,9,16,14,8,13,15,11,10,12
"22",1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,2,3,4,6,5,7,8,9,10,14,15,16,12,11,13
"23",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,3,4,5,6,7,9,10,16,8,14,12,13,11,15
"24",0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,3,2,4,6,5,8,7,9,13,11,16,10,12,14,15
"25",0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,2,3,4,6,7,5,9,10,13,8,11,16,12,14,15
"26",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,2,3,6,4,9,7,5,8,13,12,10,14,11,16,15
