"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2,3,4,5,6,8,7,9,11,10,15,16,13,14,12
"2",0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,2,3,4,5,7,8,9,6,12,15,11,10,13,16,14
"3",0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,2,3,4,5,6,7,10,8,9,11,12,16,15,14,13
"4",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,2,3,5,4,6,7,9,8,11,12,16,10,13,14,15
"6",1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,3,4,5,6,9,8,7,11,12,10,16,14,13,15
"9",0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,2,4,3,5,6,7,8,9,10,11,12,16,13,14,15
"10",0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,3,5,4,8,9,6,7,13,14,11,10,12,16,15
"11",1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,2,3,4,6,5,8,14,15,7,9,11,10,12,13,16
"13",1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,2,3,4,5,7,11,6,8,9,10,13,12,16,14,15
"16",0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,3,2,4,5,7,6,8,9,14,10,15,11,13,12,16
"17",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,3,2,6,5,4,9,7,14,10,15,8,11,12,13,16
"19",0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,2,3,4,5,6,7,8,14,11,16,15,10,9,12,13
"20",1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,3,5,8,7,11,10,6,9,16,15,12,13,14
"22",0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,2,5,4,3,6,9,11,7,10,8,13,14,12,15,16
"23",1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,3,2,4,5,6,7,8,12,9,11,16,13,10,14,15
"24",0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,2,3,4,5,9,6,7,8,16,15,10,11,13,12,14
"25",1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,3,4,5,10,6,7,8,16,12,13,15,14,9,11
"27",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,2,3,4,5,6,9,10,16,8,7,12,15,11,14,13
