"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,2,3,4,5,7,13,6,12,16,9,8,10,15,11,14
"2",0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,2,1,3,4,5,10,9,6,7,15,11,13,8,16,12,14
"3",0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,3,2,4,7,8,5,6,12,9,10,13,11,15,14,16
"4",0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,2,1,4,3,5,6,9,7,8,11,15,14,13,10,12,16
"5",0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,9,8,10,11,13,16,15,12,14
"6",1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,2,1,3,4,5,9,6,7,16,8,15,12,13,10,14,11
"7",1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,2,3,4,6,7,5,11,13,8,9,10,16,14,12,15
"9",1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,9,10,7,6,8,15,11,16,13,12,14
"11",1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,3,2,4,6,5,7,11,8,12,10,9,16,15,13,14
"12",1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,3,2,6,4,5,7,16,9,8,11,12,13,14,15,10
"13",1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,2,3,4,6,5,7,11,10,8,14,13,9,16,15,12
"14",0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,2,3,4,5,7,6,10,9,8,11,12,16,14,13,15
"15",1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,2,1,4,3,5,6,8,7,11,9,10,13,12,16,14,15
"16",0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,2,3,6,4,5,7,11,10,8,13,12,9,16,14,15
"17",0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,2,6,3,4,7,5,8,11,16,14,9,10,12,15,13
