"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,3,4,6,5,7,9,11,8,10,16,12,15,14,13
"2",1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,2,3,7,6,4,5,9,11,16,8,14,10,12,15,13
"3",0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,2,3,5,4,6,9,8,7,11,10,15,16,14,13,12
"4",0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,2,3,4,5,7,8,6,9,11,14,10,15,12,13,16
"5",0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,2,3,5,4,7,9,6,10,8,15,11,14,12,16,13
"6",1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,2,3,4,5,8,6,7,9,11,10,13,14,12,16,15
"9",1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,3,4,6,5,8,9,7,13,15,10,12,11,16,14
"11",0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,2,3,4,5,6,7,16,8,15,10,14,9,13,12,11
"12",1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,2,3,4,6,5,7,8,14,9,10,16,13,15,12,11
"15",0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,2,3,4,5,6,7,9,8,10,16,11,14,15,13,12
"16",0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,2,3,5,7,4,8,9,6,10,14,13,11,12,16,15
"17",1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,2,3,4,5,6,7,11,8,9,10,15,16,13,14,12
"19",1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,2,3,4,5,8,6,10,13,7,9,12,15,11,16,14
"20",0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,3,4,6,5,7,8,9,16,12,15,10,13,11,14
"21",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,2,3,4,6,5,8,10,16,7,9,11,12,14,15,13
"22",1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2,3,5,4,9,8,7,6,16,10,15,12,13,11,14
"23",0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,2,1,5,4,7,6,8,10,9,11,16,15,13,14,12
"24",1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,3,4,5,6,8,7,13,12,9,15,10,11,16,14
"26",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8,9,10,11,14,12,13,15,16
"27",0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,3,2,4,5,7,6,8,9,11,15,10,16,14,12,13
"28",0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,2,1,4,3,5,6,8,9,11,10,12,7,13,14,16,15
"29",1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2,3,4,5,7,9,8,10,6,12,11,15,14,13,16
"30",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3,6,4,5,8,10,7,9,11,15,13,12,14,16
"31",1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,3,5,4,6,11,8,7,15,9,10,16,14,12,13
"32",0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,2,4,3,5,7,6,9,10,8,12,13,15,16,11,14
"33",0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,2,3,4,5,6,7,16,8,9,11,13,15,12,10,14
"34",0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2,3,4,6,5,7,13,9,15,8,14,11,12,10,16
"35",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,2,1,3,4,5,7,6,8,9,16,11,12,10,15,14,13
"36",0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2,3,4,5,7,6,11,10,13,8,9,12,15,16,14
"37",0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,3,1,2,4,16,7,5,8,6,14,10,15,9,12,11,13
"38",0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,2,3,4,6,5,7,8,15,16,12,9,11,13,14,10
"39",1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,3,2,6,4,5,7,10,8,9,15,12,11,16,13,14
"41",0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,2,3,5,4,9,6,7,8,10,12,11,13,15,14,16
"42",0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,2,3,4,5,9,6,7,11,12,14,10,13,15,8,16
"43",0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,3,4,5,6,7,8,11,9,10,12,13,15,16,14
"44",1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
