"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,2,4,3,5,8,6,9,7,12,15,10,16,11,14,13
"2",1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,3,4,6,5,7,13,8,9,15,16,10,11,12,14
"4",1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,2,3,5,4,6,10,9,7,8,14,11,13,16,12,15
"5",1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,2,3,4,5,6,9,10,7,16,11,8,15,12,13,14
"6",1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,2,3,4,6,7,5,9,8,11,10,13,16,14,15,12
"7",0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,4,2,3,5,6,7,8,15,9,16,10,11,13,14,12
"8",0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,4,3,6,5,8,9,12,7,10,14,11,15,13,16
"9",1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2,3,4,5,6,8,10,7,14,16,9,11,13,15,12
"10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,4,5,9,7,6,16,8,11,14,12,13,15,10
"11",1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,2,3,4,7,6,5,8,9,10,15,12,16,13,14,11
"13",0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,2,4,3,5,7,6,8,15,12,11,9,16,13,10,14
"14",1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,2,3,4,5,6,7,9,13,8,10,14,15,16,12,11
"15",0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,2,3,4,6,5,7,10,8,11,12,13,14,15,9,16
"16",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,2,3,4,5,6,7,8,10,9,15,14,16,11,13,12
"17",0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,3,6,5,4,7,10,8,9,14,12,16,15,13,11
"18",1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,3,2,4,8,5,6,7,10,9,13,11,15,12,14,16
"20",1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,3,2,4,6,5,8,7,9,10,11,16,15,13,12,14
"21",1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,2,3,4,6,5,7,11,10,9,8,15,14,12,16,13
"24",1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,2,3,6,4,8,7,5,9,15,10,11,12,13,16,14
"26",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,2,4,3,6,5,9,8,7,10,12,13,11,16,14,15
"28",1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,4,2,6,5,8,7,9,14,16,11,12,10,13,15
"29",0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2,3,4,6,7,8,5,11,10,16,13,9,15,14,12
"30",0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,2,3,4,6,15,5,9,7,10,16,13,8,11,12,14
"31",0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,3,2,4,6,8,5,13,7,9,14,11,10,16,12,15
"32",0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,2,4,3,7,5,9,6,8,15,16,11,12,13,10,14
"33",0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,2,4,3,5,6,16,11,8,9,7,10,12,15,13,14
"34",0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,2,4,3,5,8,10,7,11,9,6,13,14,16,12,15
"35",1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,2,4,5,6,7,10,8,13,9,12,14,15,11,16
"36",1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,2,3,4,5,7,10,11,6,9,12,16,15,8,14,13
"37",1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2,3,5,4,6,10,7,8,9,11,12,15,13,14,16
"38",0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,2,3,4,5,7,6,8,9,15,14,10,11,12,16,13
"39",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,2,3,4,7,5,6,8,9,10,11,14,16,15,12,13
"40",1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2,4,3,6,8,5,10,7,9,12,11,13,14,16,15
"41",0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,2,3,4,5,6,7,8,9,12,15,16,11,13,10,14
"42",1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2,3,4,5,8,11,7,6,13,9,12,10,14,16,15
"44",0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,2,3,4,6,7,5,8,11,12,9,13,16,10,14,15
"45",0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2,3,5,4,7,6,8,10,9,16,11,12,14,15,13
"46",1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,2,3,4,7,6,5,9,8,12,13,10,16,11,15,14
"50",0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,4,5,3,8,7,6,11,10,13,9,15,12,16,14
"51",0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,3,4,5,10,6,8,12,9,7,11,15,13,16,14
"52",1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,2,5,3,4,12,6,8,7,13,9,10,11,14,16,15
"55",0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,2,4,5,3,6,8,7,13,12,14,11,10,15,9,16
"56",0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,3,5,6,4,7,11,8,10,12,15,13,9,16,14
"57",0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2,3,4,5,7,8,6,16,9,10,15,13,14,11,12
"58",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,3,5,4,6,7,9,8,10,11,13,12,14,16,15
"59",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,2,3,4,6,5,9,7,8,14,16,12,10,15,11,13
"61",1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,2,1,3,4,5,6,13,8,7,11,10,16,9,14,12,15
"62",0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,3,4,5,8,6,7,9,14,10,11,15,16,12,13
"63",0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,2,3,4,5,7,6,8,9,15,10,11,16,12,13,14
"64",1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"65",0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,3,1,2,4,5,6,8,9,7,10,11,14,15,12,16,13
"66",1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2,4,3,6,5,7,11,9,8,10,16,15,14,13,12
"67",1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,2,4,5,3,6,11,8,10,7,9,14,16,13,12,15
"68",1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"70",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"71",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,3,5,4,6,8,7,9,11,12,10,16,15,13,14
"72",1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,2,3,8,4,5,7,6,10,9,13,11,16,15,12,14
"73",1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,3,2,4,6,5,9,7,8,10,12,13,16,14,15,11
"74",1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,3,2,4,6,5,10,15,16,7,13,8,12,11,9,14
"75",0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,3,4,10,5,6,8,9,7,11,14,12,16,13,15
"76",1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
