"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,1,0,1,0,1,1,3,2,5,4,6,7,8
"2",0,0,0,0,1,0,0,0,1,2,3,4,5,6,8,7
"3",1,0,0,1,0,0,1,0,1,2,3,4,8,5,7,6
"4",0,1,1,1,0,0,1,1,1,2,3,4,5,6,7,8
"5",0,0,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"6",0,1,0,0,0,0,1,1,1,2,3,4,5,8,6,7
"7",0,1,0,1,1,1,1,0,1,2,3,4,6,8,5,7
"8",1,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8
"9",0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"10",1,0,1,1,0,0,0,1,1,4,2,3,5,6,7,8
"11",0,0,0,1,1,0,1,1,1,2,3,4,5,8,6,7
"12",0,0,1,1,1,1,1,1,1,2,3,4,6,5,8,7
"13",1,0,0,0,1,1,1,1,1,2,3,4,5,7,6,8
"14",1,1,1,1,1,1,0,1,8,7,6,5,4,3,2,1
"15",0,1,1,1,0,0,0,1,1,3,2,4,5,7,6,8
"16",0,1,0,0,1,0,1,0,1,3,2,4,5,6,7,8
"17",1,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8
"18",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"19",1,0,0,0,1,0,1,0,1,2,3,5,4,6,7,8
"20",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"21",0,0,1,1,1,1,1,0,1,2,3,4,5,6,8,7
"22",0,1,1,1,0,0,1,1,1,2,4,3,5,6,8,7
"23",0,1,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"24",1,0,1,0,1,1,1,0,1,2,3,4,5,6,8,7
"25",0,0,0,1,1,0,0,0,1,2,4,3,6,5,8,7
"26",1,1,0,1,1,1,1,1,8,7,6,5,4,3,2,1
"27",1,1,1,1,0,1,0,0,8,7,6,5,4,3,2,1
"28",1,1,0,0,1,0,1,1,8,7,6,5,4,3,2,1
"29",0,0,0,1,1,1,0,1,1,2,3,4,6,5,8,7
"30",1,0,0,1,1,0,0,1,1,2,3,4,5,6,8,7
"31",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"32",0,1,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"33",1,0,0,1,0,1,0,1,1,2,3,4,5,6,8,7
"34",1,0,1,0,1,0,0,0,1,2,3,4,6,5,7,8
"35",0,1,0,1,1,1,0,0,1,2,3,4,6,7,5,8
"36",1,1,0,1,1,0,1,0,8,7,6,5,4,3,2,1
"37",0,1,1,1,0,0,1,1,1,3,2,4,7,6,5,8
"38",0,1,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"39",1,1,1,0,1,1,0,1,8,7,6,5,4,3,2,1
"40",0,0,1,1,0,1,1,0,1,2,3,6,5,4,7,8
"41",1,1,0,1,1,1,1,0,8,7,6,5,4,3,2,1
"42",1,0,1,1,1,1,1,0,1,2,3,5,4,8,7,6
"43",0,0,0,0,1,0,1,0,1,2,4,3,5,7,8,6
"44",1,0,0,1,0,0,1,1,1,2,5,3,4,6,8,7
"45",1,0,1,1,0,0,1,1,1,2,3,6,4,8,7,5
"46",0,1,0,0,1,1,1,1,1,2,3,4,5,7,6,8
"47",1,1,1,1,1,0,1,1,8,7,6,5,4,3,2,1
"48",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"49",1,0,0,1,1,0,0,0,1,2,3,4,6,7,5,8
"50",0,1,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"51",1,0,0,0,0,1,1,1,1,3,2,5,4,6,8,7
"52",0,0,1,0,1,1,0,1,1,2,5,3,4,7,6,8
"53",1,1,0,1,0,0,0,1,8,7,6,5,4,3,2,1
"54",1,1,0,1,0,1,1,1,8,7,6,5,4,3,2,1
"55",0,1,0,0,1,1,0,0,1,3,2,5,4,6,8,7
"56",1,0,1,1,1,0,1,1,1,2,3,6,4,5,7,8
"57",0,0,0,0,0,0,0,0,1,2,3,4,8,6,5,7
"58",0,1,1,1,0,1,0,1,1,3,2,4,5,6,7,8
"59",1,0,0,0,1,0,1,1,1,2,4,3,5,6,7,8
"60",1,0,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"61",1,1,0,1,1,1,1,1,8,7,6,5,4,3,2,1
"62",0,0,1,1,1,1,0,1,1,2,3,4,8,5,6,7
"63",0,1,1,1,0,0,0,0,1,2,3,4,6,5,7,8
