"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,1,1,1,0,0,0,8,7,6,5,4,3,2,1
"2",1,1,0,1,0,0,1,0,8,7,6,5,4,3,2,1
"3",1,0,1,0,1,0,0,1,1,2,3,4,6,5,7,8
"4",1,0,1,0,0,1,1,1,1,2,4,3,6,5,8,7
"5",1,0,0,1,1,1,1,0,1,2,3,5,4,7,6,8
"6",0,1,0,0,1,0,1,1,1,2,3,4,5,7,6,8
"7",0,1,1,0,0,1,0,0,1,2,3,4,6,5,8,7
"8",0,0,0,1,1,0,1,1,1,2,4,3,6,5,8,7
"9",0,0,1,0,1,0,0,1,1,2,4,3,7,5,6,8
"10",0,1,0,1,1,1,1,1,1,3,2,6,4,7,5,8
"11",0,0,0,0,0,0,0,0,1,3,2,4,5,8,6,7
"12",1,0,0,1,0,1,0,0,1,2,3,4,5,6,7,8
"13",0,1,1,0,0,1,0,0,1,2,3,4,6,5,7,8
"14",1,1,0,1,0,0,1,1,8,7,6,5,4,3,2,1
"15",1,1,0,1,1,0,0,1,8,7,6,5,4,3,2,1
"16",0,1,1,1,0,0,0,0,1,2,4,3,5,8,6,7
"17",1,0,1,1,0,0,0,1,1,3,2,4,8,6,7,5
"18",0,0,0,0,0,1,1,0,2,1,3,4,8,6,5,7
"19",0,0,1,1,0,1,0,1,2,1,3,4,5,7,6,8
"20",1,0,1,1,1,1,1,0,1,2,4,3,7,5,6,8
"21",1,0,0,0,1,0,1,1,1,2,3,4,5,8,6,7
"22",1,0,0,1,1,1,1,0,2,3,1,6,4,5,8,7
"23",1,1,1,0,1,1,1,0,8,7,6,5,4,3,2,1
"24",1,0,1,1,1,1,1,0,1,2,3,4,5,7,8,6
"25",1,1,1,0,1,0,1,0,8,7,6,5,4,3,2,1
"26",0,1,0,0,0,0,0,0,1,2,3,5,6,4,8,7
"27",1,1,0,1,0,0,1,0,8,7,6,5,4,3,2,1
"28",0,0,1,0,0,0,0,0,1,4,2,3,6,5,7,8
"29",1,1,1,1,0,0,1,1,8,7,6,5,4,3,2,1
"30",0,0,0,0,1,0,1,1,1,2,3,5,6,4,8,7
"31",0,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"32",0,0,1,0,1,0,1,0,1,2,3,4,5,6,7,8
"33",1,1,1,0,0,0,1,0,8,7,6,5,4,3,2,1
"34",1,0,1,1,1,1,1,0,1,3,2,4,5,6,8,7
"35",0,1,0,1,0,1,0,0,1,2,3,4,5,6,8,7
"36",1,0,0,0,0,1,1,1,1,2,5,3,4,6,7,8
"37",0,1,0,0,0,1,1,0,1,2,3,4,5,8,6,7
"38",1,1,0,0,1,0,1,0,8,7,6,5,4,3,2,1
"39",1,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8
"40",0,1,1,0,0,1,0,0,1,2,3,4,5,6,7,8
"41",1,1,0,1,0,1,1,0,8,7,6,5,4,3,2,1
"42",1,0,1,1,0,0,0,1,1,2,3,4,5,6,7,8
"43",0,1,1,1,0,1,0,0,1,2,4,3,5,6,7,8
"44",1,1,1,0,0,1,1,1,8,7,6,5,4,3,2,1
"45",1,0,1,0,1,1,1,1,1,2,3,4,5,8,6,7
"46",0,1,0,1,0,1,0,0,1,2,4,3,6,5,7,8
"47",0,1,1,1,0,0,0,0,1,2,3,4,6,7,8,5
"48",1,1,0,0,1,1,0,1,8,7,6,5,4,3,2,1
"49",1,0,1,0,1,1,0,1,1,2,4,5,3,8,7,6
"50",1,1,1,1,0,0,1,0,8,7,6,5,4,3,2,1
"51",1,0,0,1,1,1,1,0,1,2,3,4,6,5,8,7
"52",1,0,0,1,1,0,1,0,1,2,3,4,6,5,7,8
"53",1,1,1,0,1,0,1,1,8,7,6,5,4,3,2,1
"54",0,0,1,0,0,0,1,0,1,2,4,3,5,6,8,7
"55",0,0,0,0,1,1,0,0,1,2,3,4,6,7,5,8
"56",1,1,0,1,0,1,1,0,8,7,6,5,4,3,2,1
"57",1,0,1,0,0,1,1,1,1,2,3,4,5,6,7,8
"58",0,1,0,0,0,0,0,1,1,2,3,4,5,6,8,7
"59",1,1,1,0,1,0,1,0,8,7,6,5,4,3,2,1
"60",1,0,1,1,0,1,1,1,1,2,3,6,4,5,7,8
"61",0,0,0,0,0,1,1,1,1,4,2,3,5,6,7,8
"62",0,1,0,1,1,1,1,0,1,2,3,5,4,6,7,8
"63",0,0,1,1,1,1,1,0,1,2,3,4,6,7,5,8
"64",0,1,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"65",0,1,1,0,0,0,1,1,1,2,3,4,5,7,8,6
"66",0,1,1,0,0,1,0,0,1,2,3,4,5,8,7,6
"67",0,0,1,0,0,1,0,0,1,2,3,4,8,5,6,7
"68",1,0,1,0,1,1,1,0,1,2,3,5,4,6,7,8
"69",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"70",0,1,0,1,1,1,0,0,2,1,3,4,6,5,7,8
"71",0,0,1,0,1,1,1,0,1,2,3,5,4,8,6,7
"72",1,1,0,1,0,1,0,1,8,7,6,5,4,3,2,1
"73",0,0,0,1,1,1,0,0,1,2,3,4,5,8,6,7
"74",1,0,0,0,1,0,0,1,1,2,3,4,6,5,7,8
"75",0,1,0,0,1,1,1,0,1,2,4,3,6,5,7,8
"76",0,0,1,0,1,1,0,1,1,2,3,5,4,6,7,8
"77",1,0,1,0,1,1,0,0,1,2,3,5,7,4,6,8
"78",0,0,0,0,0,1,0,0,1,2,5,3,6,4,7,8
"79",1,0,0,0,1,1,0,1,1,2,4,3,5,6,8,7
"80",1,0,0,0,0,0,1,1,1,2,3,4,5,6,7,8
"81",0,1,1,0,1,1,1,1,1,2,3,4,5,7,6,8
"82",0,1,0,1,1,0,1,1,1,3,2,5,4,6,7,8
"83",1,1,0,1,0,1,1,1,8,7,6,5,4,3,2,1
