"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,1,0,1,0,0,1,8,7,6,5,4,3,2,1
"2",1,0,0,0,0,1,0,1,2,1,3,4,5,8,6,7
"3",0,1,1,0,1,1,1,1,1,2,4,3,6,7,5,8
"4",1,0,1,0,0,1,1,1,1,2,3,4,5,6,7,8
"5",1,1,1,0,0,1,1,1,8,7,6,5,4,3,2,1
"6",0,0,0,0,1,0,0,0,1,2,5,3,4,7,6,8
"7",0,0,0,1,1,0,0,0,1,2,3,5,4,6,7,8
"8",0,0,0,0,1,0,1,0,1,2,3,4,5,6,8,7
"9",1,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8
"10",0,1,0,0,1,0,0,1,1,2,3,5,6,4,7,8
"11",0,1,0,0,1,0,1,1,1,2,3,4,5,6,8,7
"12",1,1,1,1,0,0,0,0,8,7,6,5,4,3,2,1
"13",0,1,0,1,0,0,1,1,1,3,2,4,5,6,7,8
"14",1,0,1,1,1,0,0,0,1,3,2,4,6,5,7,8
"15",0,0,1,0,0,0,1,0,1,2,3,4,7,5,8,6
"16",0,1,0,1,1,0,1,1,1,2,3,4,6,5,8,7
"17",1,0,1,1,0,0,1,0,1,2,3,4,6,7,5,8
"18",0,0,1,0,1,0,1,0,1,3,2,4,5,8,6,7
"19",0,0,1,0,1,0,0,0,1,2,3,4,5,6,8,7
"20",0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,8
"21",1,1,0,0,1,0,1,0,8,7,6,5,4,3,2,1
"22",1,1,0,1,1,0,1,0,8,7,6,5,4,3,2,1
"23",0,0,1,1,1,0,1,0,1,2,4,3,5,7,6,8
"24",1,0,1,1,0,0,1,1,1,2,3,4,6,7,5,8
"25",1,1,0,0,1,0,1,0,8,7,6,5,4,3,2,1
"26",0,1,0,0,1,1,0,0,1,2,3,6,5,4,8,7
"27",0,1,0,1,1,0,1,1,1,2,3,5,4,7,6,8
"28",0,1,0,0,1,1,1,1,1,3,2,4,5,7,6,8
"29",1,0,0,1,0,1,1,1,1,3,2,5,4,6,8,7
"30",0,1,0,1,0,0,0,1,1,2,3,5,4,6,7,8
"31",1,0,1,1,1,0,0,0,1,2,3,5,4,6,7,8
"32",0,0,0,0,0,1,0,1,2,1,3,4,5,6,7,8
"33",0,1,0,1,1,1,1,0,1,2,4,5,3,6,8,7
"34",1,0,0,1,1,1,1,0,1,2,4,3,6,5,8,7
"35",0,1,1,1,1,0,1,0,1,2,3,5,4,6,7,8
"36",1,1,0,0,1,0,0,1,8,7,6,5,4,3,2,1
"37",0,1,0,1,0,1,0,0,1,2,3,4,5,8,7,6
